,_id,NOME_DA_CACHAÇA,PREÇO,DESCRIÇÃO_DA_CACHAÇA,INFORMAÇÕES_DO_PRODUTO,TEMPO_DE_ARMAZENAMENTO,MODO_DE_PRODUÇÃO,LOCAL_DE_PRODUÇÃO,RECIPIENTE_DE_ARMAZENAMENTO,VOLUME,GRADUAÇÃO_ALCOÓLICA,LINK,DATA_COLETA
107,60d9e8820b1a752741f73d59,Cachaça Cultura Mineira Amburana 700 ml,"R$ 72,50"," Cachaça Artesanal Cultura Mineira 700 ml - Armazenada em tonéis de Amburana por pelo menos 2 anos, produzida em Caputira-MG "," Nascida no Estado de Minas Gerais, na cidade de Caputira, a Cachaça Cultura Mineira é feita de modo artesanal resgatando os valores da terra, os sabores de Minas e a tradição do alambique. Corrigir a terra, escolher a variedade da cana, plantar, acompanhar o crescimento, o tempo da colheita, o corte, analisar o teor de açúcar, a moagem, a fermentação, o processo de destilar e o armazenamento, todo esse processo, perpetua a tradição mineira do homem da terra, nos faz chegar perto do mundo, de como ele verdadeiramente é.  Todo o processo focado na higiene necessária para garantir a qualidade e não perder a tradição do modo mineiro de fazer Cachaça. Sob Direção do advogado Marco Antônio Pereira Dutra, o processo de execução do mestre alambiqueiro André Veloso Dutra e a responsabilidade técnica da Dra. Luiza Veloso Dutra - Nutricionista, mestre em Agroecologia e doutora em Nutrição, nasce a Cachaça Cultura Mineira, unindo: tradição, sabor e qualidade. Cachaça Cultura Mineira: ""O sabor de Minas presente em uma Garrafa"" ",,Modo de Produção:  CACHAÇA ARTESANAL , CAPUTIRA - MG ,Barril:  AMBURANA ,Volume:  700 ML ,Graduação Alcóolica:  40% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
108,60d9e8820b1a752741f73d5a,Cachaça Dom Bré Jequitibá 700 ml,"R$ 135,00"," Cachaça Dom Bré Jequitibá, produzida no Alambique Guarani, Minas Gerais é uma bebida destilada na fermentação da cana de açúcar com 40% vol., armazenada por um longo tempo, em tonéis de Jequitibá. Esta é uma bebida que traz o aveludado amendoado da superior cachaça de qualidade, descansada em tonéis de jequitibá-rosa, que fornece um aroma incrível, sendo ótima para ser degustada pura ou acompanhando os melhores pratos.     Volume: 700 ml  Teor Alcoólico: 40% Vol. "," Produzido em Alambique Guarani, localizado na zona rural da cidade de Guarani, Minas Gerais, a cachaça Dom Bré Jequitibá é uma bebida alcoólica com teor de 40%, de colocação amarelo ouro, límpida. É produzida de modo sustentável e armazenada por um longo período, em tonéis de jequitibá-rosa, o que lhe confere um aveludado amendoado suave, o que configura uma cachaça de alta qualidade e ideal para ser degustada pura ou no acompanhamento de pratos sofisticados da culinária brasileira.    ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , GUARANI/MG ,Barril:  TONÉIS DE JEQUITIBÁ ROSA ,Volume:  700 ML ,Graduação Alcóolica:  40% VOL. ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
109,60d9e8820b1a752741f73d5b,Cachaça Estância Moretti Extra Premium 700 ml,"R$ 439,00"," Cachaça Estância Moretti Extra Premium - 8 anos em Carvalho Francês e Americano - 700 ml, produzida em Jandaia do Sul - PR A Estância Moretti harmonizou 2 madeiras em um Blend de barris de Carvalho Americano e Francês, que foram cuidadosamente produzida e carinhosamente armazenada para um envelhecimento de 8 anos! Esse Blend único é um verdadeiro primor, possui série limitada de apenas 999  garrafas, numeradas e edição exclusiva que acompanha certificado de propriedade.  A Cachaça é cristalina e sem impurezas. Além de linda, é suave e aromática. No nariz possui notas frutadas de baunilha. Na boca gosto de amêndoas, coco e frutas secas. Possui sensação aveludada e sem acidez, levemente picante. Um ápice quando se trata de Cachaças envelhecidas em Carvalho! A Cachaça tem cor natural sem corantes, desenvolvida especialmente para  verdadeiros apreciadores! ",   Tipo:  Origem: Teor Alcoolico: Armazedana em:  Volume: Modo de Produção: Tradição:   EXTRA PREMIUM   JANDAIA DO SUL - PR   40%   CARVALHO AMERICANO E FRANCÊS - BLEND   700 ML   CACHAÇA ARTESANAL OU DE ALAMBIQUE   DESDE 2001   ,,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , JANDAIA DO SUL - PR ,Barril:  CARVALHO AMERICANO E FRANCÊS - BLEND ,Volume:  700 ML ,Graduação Alcóolica:  40% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
110,60d9e8830b1a752741f73d5c,Cachaça Flor das Gerais Blend 700 ml,"R$ 92,50", Cachaça Flor das Gerais Blend Amburana e Jequitibá 700 ml. Cachaça Orgânica produzida em Felixlândia-MG Grau Alcóolico: 42% ," A Fazenda Mourões, onde se produz a Cachaça Flor das Gerais localiza-se no município de Felixlândia, na região Central de Minas Gerais, a 170 km da capital. Estamos na entrada dos Sertões, onde a mata atlântica dá lugar ao cerrado, os brejos dão lugar às Veredas e as serras dão lugar às Gerais. Estamos no caminho percorrido por Guimarães Rosa, enquanto acompanhava e construía a narrativa de algumas viagens boiadeiras que depois se transformaram em famosas obras literárias, dentre as quais destaca-se o Grande Sertão: Veredas. Neste tempo, de tocada de boiada, a família Teixeira já se dedicava à produção da cachaça, sendo o primeiro engenho, do qual temos evidências, fundado no início do século XX pelo patriarca da família que conduziu a produção até a década de 1940, quando o ofício passou à responsabilidade de um de seus três filhos. Em 1989, um dos netos deste patriarca reiniciou a produção e assim surgiu a Cachaça Flor das Gerais, que seria registrada com esse nome nove anos mais tarde pelo Sr. Adão Teixeira, o neto do tal patriarca, produtor rural de raiz e apaixonado pelo seu pequeno quinhão de terras “os Mourões” como ele gosta de falar. Em 2007 o Seu Adão ganhou seu principal reforço, a Dona Lúcia! Após quase 40 anos dando aulas de português, abandonou a cidade e veio florir as Gerais. Dona Lúcia sempre participou da história dos Mourões, era ela quem fazia os rótulos de palha de bananeira e folhas de cortiça para decorar as primeiras cachaças. Não por menos, a ilustração do atual rótulo é uma pintura a óleo de 1976, feita por ela. Sim, professora e artista. Outros encantos saídos das mãos dessa professora também podem ser vistos nas paredes da casa sede, no teto da pequena capela de Nossa Senhora de Fátima e nos jardins que rodeiam as construções da Fazenda Mourões. Passados mais de 30 anos o aperfeiçoamento da Flor das Gerais não pára e, atualmente, é possível acompanhar de perto essa produção lá na fazenda, onde a Dona Lúcia e o Seu Adão recebem os hóspedes com o mesmo carinho que devotam à cachaça. Essa pequena história contada aqui ganha sabor e cheiro quando degustada ao lado do fogão a lenha recheado de quitandas da Dona Lúcia e de boas cachaças e prosas do Seu Adão. ",,Modo de Produção:  ORGÂNICO , FELIXLÂNDIA - MG ,Barril:  AMBURANA E JEQUITIBÁ ,Volume:  700 ML ,Graduação Alcóolica:  42% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
111,60d9e8830b1a752741f73d5d,Cachaça Guimarinho Ouro  670 ml,"R$ 87,50"," Cachaça Artesanal Guimarinho Ouro 670ml - Ipê, produzida há mais de 80 anos em Dom Silvério - MG. "," ""Uma boa dose de Prazer"" A cachaça Guimarinho originou-se no ano de 1927, pelo o Sr° Olinto Marinho Guimarães que era um homem visionário e de muita liderança na cidade de Dom Silvério/MG. A marca “Guimarinho” surgiu devido ao sobrenome do empresário. Com a falta do Sr° Olinto, o seu filho José Marinho mais conhecido como Zé de Olinto assumiu as atividades junto com os seus filhos. No início, foi muito difícil devido às condições financeiras, a mão de obra era familiar e a produção era em pequena escala. O engenho é movido até hoje através de uma roda de madeira alimentada pela água, com o passar do tempo com a ajuda da tecnologia buscamos melhorias e adquirimos equipamentos para o aumento da produção da cachaça artesanal. Devido a qualidade da nossa cachaça queremos levar o nosso produto a ser reconhecido em todo território nacional pelos apreciadores de uma boa cachaça. ",,Modo de Produção:  CACHAÇA ARTESANAL , DOM SILVÉRIO MG ,Barril:  IPÊ ,Volume:  670ML ,Graduação Alcóolica:  42% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
112,60d9e8830b1a752741f73d5e,Cachaça Lenda Mineira Ouro 600 ml,"R$ 85,00"," Cachaça Lenda Mineira Ouro 600 ml - 2 anos Amburana, produzida em Tarumirim - MG há mais de 90 anos. ", A cachaça lenda Mineira Ouro é armazenada por 2 anos em tonéis de Amburana e é produzida em Tarumirim Minas Gerais há mais de 90 anos. A Cachaça lenda Mineira tem o Selo AMPAQ o que lhe confere a característica de ser feitas através das boas práticas  de produção de Cachaça. Reconhecidamente a Lenda Mineira é uma das melhores Cachaças de Minas Gerais. ,,Modo de Produção:  CACHAÇA ARTESANAL , TARUMIRIM - MG ,Barril:  AMBURANA ,Volume:  600 ML ,Graduação Alcóolica:  45% VOL ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
113,60d9e8830b1a752741f73d5f,Cachaça Mandaguahy Ouro Amendoim - 700 ml,"R$ 95,00"," Cachaça Mandaguahy Ouro armazenada por 18 meses em tonéis de Amendoim, 700 ml. Cachaça produzida na Fazenda Mandaguahy no município de Jaú - SP. Em 2018, no concurso Cachaça com Ciência, promovido pela APTA-IAC (Instituto Agronômico de Campinas), conquistou medalha de Prata na Categoria Cachaça Branca com a Mandaguahy original e também medalha de Prata na categoria Cachaça Premium Envelhecida de 01 a 03 anos, com a Mandaguahy Castanheira 24 meses. Na Expo Cachaça 2019 também foi premiada com segundo lugar com as mesmas duas cachaças.. Saiba mais sobre a cachaça Mandaguahy neste link: Site Oficial Mandaguahy "," A Qualidade e tradição sempre estiveram presentes na tradição de produção da centenária fazenda Santana do Mandaguahy em Jaú, São Paulo.  Elaborada de forma totalmente artesanal e extremo cuidado em todo seu processo de fabricação, a Cachaça Mandaguahy Foi concebida para proporcionar prazer e satisfação aos seus apreciadores. ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , JAÚ - SP ,Barril:  AMENDOIM ,Volume:  700 ML ,Graduação Alcóolica:  40% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
114,60d9e8830b1a752741f73d60,Cachaça Mandaguahy Castanheira 750 ML,"R$ 199,00"," A Cachaça Mandaguahy Castanheira é uma cachaça de altíssima qualidade, produzida na Fazenda Mandaguahy, localizada na cidade de Jaú, interior de São Paulo. Seu preparo é feito através de alambique de qualidade, utilizando métodos de produção 100% artesanais e naturais. Envelhecida por 36 meses em tonéis de castaheira esta é uma cachaça de sabor marcante e singular, sendo premiada com o 2º Lugar na categoria Madeiras Brasileiras pela Expor Cachaça de 2019. Para os degustadores mais exigentes, a Cachaça Mandaguahy Castanheira é capaz de surpreender! Saiba mais sobre a cachaça Mandaguahy neste link: Site Oficial Mandaguahy Volume: 750 ML Teor Alcoólico: 40% Vol. "," A Cachaça Mandaguahy Castanheira é produzida pela Fazenda Mandaguahy, localizada na cidade paulista de Jaú. É uma cachaça de altíssima qualidade, preparada em alambique, a partir de métodos artesanais e naturais. Envelhecida por 36 meses em tonéis de castanheira já conquistou premiações como o 2º Lugar na categoria Madeiras Brasileiras pela Expor Cachaça de 2019.   A Fazenda Mandaguahy produz, desde 1958, cachaças de alambique com matérias-primas selecionadas e um cuidadoso processo produtivo. A Mandaguahy é uma cachaça altamente premiada que merece a sua atenção pelo arona e sabores únicos. A Fazenda Mandaguahy prima sempre pela tradição e qualidade de seus produtos. ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , JAÚ - SP ,Barril:  TONÉIS DE CASTANHEIRA ,Volume:  750 ML ,Graduação Alcóolica:  40% VOL. ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
115,60d9e8830b1a752741f73d61,Cachaça Maria Izabel Ouro - Carvalho - 700 ml,"R$ 185,00", Cachaça Maria Izabel de Paraty - RJ produzida artesanalmente desde 1906. Cachaça Ouro Armazenada por no mínimo 6 e no máximo 12 meses em barris de Carvalho. ," A Cachaça Maria Izabel é produzida de maneira artesanal no município de Paraty desde 1906, no sítio Santo Antônio com a cana produzida no próprio terreno. Sua qualidade que a faz figurar entre as melhores cachaças de nosso país é garantida pela atenção e o cuidado em cada etapa de produção. A proprietária Maria Izabel envolve-se diretamente em cada ua das etapas: inclusive encarregando-se da preparação do fermento, a sua cachaça sendo ainda a unica a usar femento artesanal em Paraty, feito a partir de uma receita tradicional da região.  Outro Detalhe Importante - tornando-a a cachaça com menor acidez de Paraty - é o uso exclusivo de cana do próprio sítio e em terrenos próximos: assim que cortada a cana começa a fementar e moe-la o quanto antes faz toda a diferença.  Maria Izabel - A proprietária   ",,Modo de Produção:  CACHAÇA ARTESANAL , PARATY-RJ ,Barril:  CARVALHO ,Volume:  700 ML ,Graduação Alcóolica:  42ºVOL ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
116,60d9e8830b1a752741f73d62,Cachaça Maria Izabel Inox 700 ml,"R$ 210,00"," Cachaça Maria Izabel Prata - INOS, 48%VOL. Essa Cachaça Maria Izabel você só encontra em nossa loja e no Alambique da Maria Izabel em Paraty. Cachaça com baixíssima acidez. A outra cachaça Prata Maria Izabel que temos em nossa loja é envelhecida em Jequitibá. Essa é a Maria Izabel pura, uma cachaça de baixíssima acidez e bastante especial. "," A Cachaça Maria Izabel é produzida de maneira artesanal no município de Paraty desde 1906, no sítio Santo Antônio com a cana produzida no próprio terreno. Sua qualidade que a faz figurar entre as melhores cachaças de nosso país é garantida pela atenção e o cuidado em cada etapa de produção. A proprietária Maria Izabel envolve-se diretamente em cada ua das etapas: inclusive encarregando-se da preparação do fermento, a sua cachaça sendo ainda a unica a usar femento artesanal em Paraty, feito a partir de uma receita tradicional da região.  Outro Detalhe Importante - tornando-a a cachaça com menor acidez de Paraty - é o uso exclusivo de cana do próprio sítio e em terrenos próximos: assim que cortada a cana começa a fementar e moe-la o quanto antes faz toda a diferença.  Maria Izabel - A proprietária   ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , PARATY-RJ ,Barril:  INOX ,Volume:  700 ML ,Graduação Alcóolica:  48% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
117,60d9e8830b1a752741f73d63,Cachaça Néctar do Cerrado 700 ml,"R$ 69,00", Cachaça Néctar do Cerrado Castanheira - 700 ml. Cachaça Artesanal ou de Alambique de Monte Alegre de Minas. A Castanheira do Pará ocorre na região Amazônica e é considerada a madeira brasileira com propriedades e organolépticas mais similares ao Carvaho Europeu. Essa Madeira imprime suave paladar de Castanha do Pará ao Destilado.     ," Em 2001, um Grupo familiar de professores universitários mineiros amantes da Cachaça compraram o sítio onde é produzida a Cachaça Néctar do Cerrado com o sonho de resgatar o processo de produção artesanal da cachaça mineira, com envelhecimento em madeiras que representassem a diversidade dos sabores das cachaças de nosso país. A Qualidade da Néctar do Cerrado surpreendeu e logo o hobby ganhou apreciadores e o mercado, gerando um negócio de Bebidas que, ao longo de seus 18 anos de História, conquistou certificações, prêmios e o seu espaço no mercado da cachaça nacional. O Engenho Néctar do Cerrado está sediado no sítio Flor do Cerrado localizado em Monte Alegre de Minas, a 70 km de Uberlândia-MG. Possui Capacidade de 240 mil litros por safra e atende hoje o mercado interno e externo. ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , MONTE ALEGRE DE MINAS - MG ,Barril:  CASTANHEIRA ,Volume:  700 ML ,Graduação Alcóolica:  39% VOL ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
118,60d9e8830b1a752741f73d64,Cachaça Oriente de Minas - Carvalho  - 670ml | Empório Cachaça Canela-de-Ema ,"R$ 72,00"," Cachaça Ouro armazenada em Barris de Carvalho Europeu por pelo menos por 1 ano. O Carvalho Europeu imputa à cachaça aromas e sabores frutados e alcoólicos, toques de Baunilha e mel em seu paladar. Além disso, a A coloração varia de amarelo suave à avermelhada, dependendo do tempo em que fica armazenada. "," O Alambique da Cachaça Oriente de Minas se Localiza em Belo Oriente - MG, no Leste de Minas Gerais. O Mestre Alambiqueiro da Oriente de Minas aprendeu fazer Cachaça em um dos lugares mais tradicionais de aprendizagem sobre Cachaça em Minas Gerais, na Cana Brasil em Itaverava - MG. Feita com muita sabedoria e cuidado, o Alambique da Cachaça Oriente de Minas Produz Cachaças desde 2013, e já é uma cachaça Bem conhecida no Leste de Minas Gerais.  Produzem 4 variedades de Cachaça, A prata, armazenada em Inox, e Prata armazenada em Jequitibá, bem como 2 cachaças Ouro, Armazenada em Bálsamo e em Carvalho Europeu. É uma cachaça com certa picância, e excelente. Nós Experimentamos todas as Variedades no Alambique do Oriente de Minas e garantimos a Qualidade dessa E ",,Modo de Produção:  TRADICIONAL , BELO ORIENTE - MG ,Barril:  CARVALHO EUROPEU ,Volume:  670 ML ,Graduação Alcóolica:  42% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
119,60d9e8830b1a752741f73d65,Cachaça Oriente de Minas 670ml - Prata | Empório Cachaça Canela-de-Ema ,"R$ 72,00"," Cachaça Prata 670 ml, Armazenada em Inox.  "," O Alambique da Cachaça Oriente de Minas se Localiza em Belo Oriente - MG, no Leste de Minas Gerais. O Mestre Alambiqueiro da Oriente de Minas aprendeu fazer Cachaça em um dos lugares mais tradicionais de aprendizagem sobre Cachaça em Minas Gerais, na Cana Brasil em Itaverava - MG. Feita com muita sabedoria e cuidado, o Alambique da Cachaça Oriente de Minas Produz Cachaças desde 2013, e já é uma cachaça Bem conhecida no Leste de Minas Gerais.  Produzem 4 variedades de Cachaça, A prata, armazenada em Inox, e Prata armazenada em Jequitibá, bem como 2 cachaças Ouro, Armazenada em Bálsamo e em Carvalho Europeu. É uma cachaça com certa picância, e excelente. Nós Experimentamos todas as Variedades no Alambique do Oriente de Minas e garantimos a Qualidade dessa Excelente Cachaça.  ",,Modo de Produção:  TRADICIONAL , BELO ORIENTE - MG ,Barril:  INOX ,Volume:  670 ML ,Graduação Alcóolica:  42% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
120,60d9e8830b1a752741f73d66,Cachaça Santa Terezinha Clássica Branca 960 ml ,"R$ 99,00"," A Cachaça Clássica Branca é uma cachaça artesanal, produzida pela Fazenda Santa Terezinha, localizada na Região do Vale do Cana, situada nas montanhas do Espírito Santo. Esta é uma cachaça incolor, armazenada em tonéis de inox, ideal para ser servida entre 11ºC e 13ºC, sendo excelente para o preparo de drinks com frutas, como a caipirinha, batida de maracujá ou morango.   Volume: 960 ml Teor Alcoólico: 40% Vol. "," A cachaça Santa Terezinha tem origem na Região do Vale do Canãa, interior do Espírito Santo. Sua destilação é louvada em prosa e verso. A produção é artesanal feita com cana de açúcar selecionada sem queima no corte, destilada em alambique de cobre, aquecido com fogo a lenha. Esta característica garante gosto suave, um aroma macio sem amargor e com acidez equilibrada. Produzida desde 1943, A Cachaça Santa Terezinha Clássica Branca apresenta sabor frutado com notas de vegetais. Leve de acidez equilibrada, intensa, persistente e macia na boca, repetindo aqui os mesmos aromas e sensações frutadas e vegetais. ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , VALE DO CANAÃ - ES  ,Barril:  TONÉIS DE INOX ,Volume:  960 ML. ,Graduação Alcóolica:  40% VOL. ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
121,60d9e8840b1a752741f73d67,Cachaça Vale das Águas Quentes Sênior 500 ml,"R$ 96,00"," Cachaça Vale das Águas Quentes Sênior - 500 ml, Armazenada por 4 anos em Barris de Carvalho Europeu. "," A Cachaçaria Vale das Águas Quentes, de Caldas Novas - GO é composta por duas unidades. A unidade rural, que fornece a matéria-prima, propriedade particular de 300 héctares, localizada à 25 km de Caldas Novas. O plantio do canavial é feito de forma orgânica e os frutos naturais de cerrado como o pequi, curiola, murici, bacpari, jenipapo, gabiroba, mangaba, entre outros, são cuidadosamente selecionados para a fabricação de nosso licores artesanais. agres balsâmicos, melados, açúcar mascavo e rapadura. Além de suas Cachaças, a cachaçaria de Caldas Novas - GO é responsável por alguns produtos de nossa linha Gourmet, como vinagres balsâmicos, melados, açúcar mascavo e rapadura. A sede da Cachaçaria Vale das Águas Quentes proporciona a seus visitantes a oportunidade de presenciar o processo de fabricação de nossos produtos, o prazo de degustação e uma viagem ao passado do Brasil dos engenhos, dentro de uma estrutura arquitetônica rústica e aconchegante, com seus jardins e a Capela ao fundo. Premiações E o negócio deslanchou rápido. Sua ideia inicial era a de fazer uma cachaça que fosse tão gostosa e suave quanto o whisky. Para isso, fez parcerias com a USP de São Carlos e com a ESALQ, a Escola Superior de Agricultura de Piracicaba, ambas em SP.  Da busca, nasceu a Barril 12, premiada em 2007 em uma feira mundial de bebidas em Turim, na Itália; em 2009, terminou em vice. Em 2005, sua cachaça foi para a França, em um evento de degustação realizada na Embaixada brasileira em Paris, visando uma possível exportação, o que ainda não aconteceu pelo fato da produção ainda ser insuficiente. “Estamos dando um passo de cada vez”, diz.  Subindo um lance de escadas, na parte superior da loja, há uma espécie de sótão onde os barris da bebida ficam envelhecendo. É um local escuro, quente e com cheiro de mofo, mas para ele é um baita orgulho. São 200 tonéis, cada uma com capacidade de cerca de 200 litros de cachaça. Há também dois barris com dez mil litros e um de inox de 60 mil litros.. ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , CALDAS NOVAS - GO ,Barril:  CARVALHO EUROPEU ,Volume:  500 ML ,Graduação Alcóolica:  40%VOL ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
122,60d9e8840b1a752741f73d68,Aguardente Melicana de Mel Garrafa Especial 750 ml,"R$ 275,00", Aguardente Melicana de Mel produzida no alambique da Cachaçaria Melicana de Bom Despacho/MG e envelhecida por 03 anos em tonéis de carvalho. Está é uma bebida destilada da fermentação do puro mel de abelha. Volume: 750 ml  Teor Alcoólico: 40% Vol. ," AGUARDENDE DE MEL DE CANA MELICANA  Descrição do Produto (Descrição Resumida)  Aguardente Melicana de Mel é produzida no alambique da Cachaçaria Melicana de Bom Despacho/MG. Envelhecida por 03 anos em tonéis de carvalho é uma bebida destilada da fermentação do puro mel de abelha, não sendo usada cana-de-açúcar em seu processo de fabricação. Embora seja resultado da destilação do mais puro mel, não é uma bebida doce, possuindo um sabor único e incomparável. Dica: Coloque sua aguardente de Mel no freezer por 30 minutos antes de servir. Ela não congela e fica deliciosamente refrescante! Saudável! ",,Modo de Produção:  AGUARDENTE ARTESANAL OU DE ALAMBIQUE , BOM DESPACHO/MG ,Barril:  TONÉIS DE CARVALHO ,Volume:  750 ML ,Graduação Alcóolica:  40% VOL. ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
123,60d9e8840b1a752741f73d69,Cachaça Amada 12 Anos - Carvalho,"R$ 199,00"," Cachaça Amada 12 anos 750 ml armazenada no carvalho europeu, produzida em Dias D'Ávila - BA. Teor Alcóolico de 41%. "," O Alambique onde é produzida a cachaça amada se encontra às margens do Rio Jacuípe, no município de Dias D'ávila/BA. Esse município é conhecido como o local onde se encontram as melhores fonte de água da Bahia, com solos e clima excepcionalmente apropriados para o cultivo de cana-de-açúcar. O Alambique onde é produzido essa cachaça é atualamente um dos maiores alambiques da Bahia, e sua produção artesanal obedece a todos os padrões de boas práticas de produção de Cachaça. ",,"Modo de Produção:  CACHAÇA DE ALAMBIQUE, OU ARTESANAL ", DIAS D'ÁVILA BAHIA ,Barril:  CARVALHO EUROPEU ,Volume:  750 ML ,Graduação Alcóolica:  41% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
124,60d9e8840b1a752741f73d6a,Cachaça Cai a Lua Prata 750 ml,"R$ 112,50"," Cachaça Cai a Lua prata 750 ml é produzida em Formosa - MG pelo alambique cai a Lua. Armazenada em reservatórios de aço inox por 1 ano Graduação alcoólica: 40% vol.  Não envelhecida em madeira.  Cachaça prata tradicional leve, com notas cítricas e um leve adocicado ",   Tipo:  Origem: Teor Alcoolico: Armazedana em:  Volume: Modo de Produção: Tradição:   PRATA   FORMOSA-MG   40%   INOX   750 ML   CACHAÇA ARTESANAL OU DE ALAMBIQUE   DESDE 2012   ,,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , FORMOSA-MG ,Barril:  INOX ,Volume:  750 ML ,Graduação Alcóolica:  40% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
125,60d9e8840b1a752741f73d6b,Cachaça Chapelão Cerejeira 750 ML,"R$ 59,00"," Cachaça Chapelão Cerejeira - 750 ml é produzida na propriedade dos Irmãos Grígio, cidade de Domingo Martins (ES). Amazenada em tonéis de cerejeira por 1 ano, também conhecida como Amburana, variando seu nome de acordo com o estado. Para saber mais sobre os diversos nomes das madeiras e os tributos que agragam às cachaças leia a este post do nosso blog: Cachaças, cores e sabores. E para saber mais sobre os procesos físico-químicos envolvidos no envelhecimento de cachaça acesse a um destes dois posts de nosso blog: Como a madeira agrega valor à cachaça. e Cachaça com Madeira e sem Madeira Volume: 750 ML Teor Alcoólico: 40% "," A empresa Irmãos Grígio Ltda foi fundada na cidade de Domingos Martins, interior do Espírito Santo, em 1982 e mantém, desde então, a produção das Cachaças Chapelão, referência de qualidade e sabor nas serras capixabas. A Cachaça Chapelão tradicional, incolor é armazenada em tonéis de cerejeira. Turistas que perfazem o Circuito Turístico de Paraju têm parada obrigatória para uma degustação desta cachaça. Quer preparar aquele drink ou concktail especial? Aí vai a dica de uma cachaça que deixará sua bebida ainda mais deliciosa!        ",,Modo de Produção:  CACHAÇA ARTESANAL OU DE ALAMBIQUE , DOMINGOS MARTINS - ES ,Barril:  TONÉIS DE CEREJEIRA ,Volume:  750 ML ,Graduação Alcóolica:  40% ,https://www.cachacacanela-de-ema.com.br/marcas/cachaca-amada/cachaca-amada-castanheira-750-ml--p,25/06/2021 22:39
