,_id,NOME_DA_CACHAÇA,PREÇO,DESCRIÇÃO_DA_CACHAÇA,VOLUME,GRADUAÇÃO_ALCOÓLICA,RECIPIENTE_DE_ARMAZENAMENTO,LOCAL_DE_PRODUÇÃO,TEMPO_DE_ARMAZENAMENTO,LINK,DATA_COLETA
68,60e5f1b1821b7dff8d507b28,Cachaça Germana Palha," R$ 94,90","Cachaça GermanaA tradicional cachaça mineira enrolada na palha !A Cachaça Germana Palha 1000ml é envelhecida por dois anos, onde permanece por um ano em barris de carvalho francês e mais um ano em dornas de bálsamo. Possui graduação alcoólica de 40%. Seu diferencial está na garrafa, que é empalhada à mão.A história dessa cachaça tem início no ano de 1912 em José de Melo, hoje Nova União, Minas Gerais. O fundador, Sérgio Caetano, começou a produzi-la no pequeno alambique da fazenda para consumo próprio, como faziam seus pais.A marca Germana foi inspirada em uma freira de mesmo nome, que atraía numerosos romeiros ao Santuário da Serra da Piedade, em Caeté, no começo do século XIX. Eles buscavam cura com remédios à base de cachaça e ervas.Em 1988, os dez irmãos Caetano, hoje acionistas do Grupo Germana, participaram da liderança da Associação Mineira dos Produtores de Cachaça de Qualidade (AMPAQ), projeto esse que teve início em Minas e que se estendeu por todo o Brasil. Desde o início, o objetivo deste projeto é dar à cachaça o mesmo status de todas as bebidas destiladas do mundo.Para que o trabalho dos irmãos Caetano fluísse com intensidade, contagiando o maior número de consumidores possível, foi por eles criada, em 1989, a primeira Cachaçaria do Brasil em Belo Horizonte batizada com o nome de Alambique Cachaçaria e Armazém, que completou seus 25 anos de sucesso em 2014.Hoje, o Grupo Germana emprega 200 funcionários em suas empresas, onde as temáticas são sempre baseadas na cachaça. Esse tradicional rótulo vem conquistando vários prêmios em concursos nacionais e internacionais, além de estar presente nas adegas dos mais exigentes consumidores brasileiros e estrangeiros. A cachaça é distribuída em todos os estados do Brasil e exportada para oito países. Produzida artesanalmente em alambiques de cobre, a Germana pode ser encontrada em cinco versões, onde variam o local de armazenamento, o tempo de envelhecimento e as madeiras utilizadas.",Volume: 1000ml,Grad Alcool: 40%,Madeira: Carvalho e Balsamo,Origem: Nova União MG,Envelhecimento: 2 anos,https://www.cachacariasalinas.com.br/cachacas/germana/cachaca-germana-1000ml,26/06/2021 17:00
69,60e5f1b1821b7dff8d507b29,Cachaça Engenho Fazenda Velha Prata," R$ 42,00",Cachaça Engenho Fazenda Velha Prata A cachaça prata da Fazenda Velha já foi a ganhadora de duas primiações nos concursos de qualidade de cachaça fornecidos pela UNESP.Graduação:39% vol.Volume:670mlCidade:Nova Odessa São PauloTempo de envelhecimento:Armazenada em reservatório de inox.,Volume: 670ml,Grad Alcool: 39%,,Origem: São Paulo,,https://www.cachacariasalinas.com.br/cachacas/engenho-fazenda-velha/cachaca-engenho-fazenda-velha-prata-670ml,26/06/2021 17:01
70,60e5f1b1821b7dff8d507b2a,Cachaça Havana embalagem especial," R$ 489,00","A Cachaça Havana é o maior ícone das cachaças artesanais. A família do Seu Anísio Santiago mantém sua tradição na produção da bebida. Com produção limitada, a cachaça é digna de premiações em qualquer concurso que participa.Madeira: BálsamoGrad. Alcoólica: 47%Tempo de Envelhecimento: 12 anosOrigem: Salinas - Minas Gerais - BrasilColoração: DouradaAnálise: Armazenada em tonéis de bálsamo, a cachaça possuir sabor marcante com notas de anis e acidez equilibrada, com gosto e sabor muito peculiar e persistente.​",,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-havana-embalagem-especial,26/06/2021 17:01
71,60e5f1b1821b7dff8d507b2b,Cachaça Bandarra miniatura," R$ 11,20","A BANDARRA é produzida em alambiques de cobre, no mais alto padrão de qualidade, preservando os moldes artesanais e toda a tradição da região de Salinas. O armazenamento em tonéis de Jequtibá e Bálsamo, confere ao destilado a cor ouro, aroma especial, além de um sabor suave e agradável tanto para quem aprecia desgustá-la pura, quanto para o preparo da famosa caipirinha e diversos outros coquetéis. A Edição Especial é o resultado de um Blend de Bálsamo com Carvalho Francês.No mercado desde 1999, a BANDARRA começou a ser exportada para Alemanha, França e Suíça em 2001. Em 2019 ganhou medalha de prata no Concurso ""RUM LOVE FESTIVAL"" na Polônia, classificada como 5o. melhor destilado do Festival com pontuação de 94.5%.Conteúdo : 50mlGarrafa transparete : tipo miniaturaProduzida Artesanalmente em Salinas ( Minas Gerais )",Volume: 50 ml,,,Origem: Salinas MG,,https://www.cachacariasalinas.com.br/cachacas/cachaca-bandarra-50-ml,26/06/2021 17:01
72,60e5f1b1821b7dff8d507b2c,Cachaça Salinas Porcelana Tradicional," R$ 96,00","Envelhecida 3 anos em tonéis de Bálsamo, possui coloração clara e sabor suave e amadeirado.Graduação alcoólica: 42% vol.Armazenamento: Bálsamo 3 anos.Cor: Branco-amarelada, brilhante e límpida.Aroma: Frutado com sutis traços de madeira.Sabor: Leve e macia, com acidez equilibrada.Harmonização: Acompanha petiscos, caldos e pratos à base de frutos do mar.",Volume: 700ml,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-salinas-tradicional-700ml-,26/06/2021 17:01
73,60e5f1b1821b7dff8d507b2d,Cachaça Salinas Balsamo," R$ 44,80","Cachaça Salinas Balsamo 700mlGraduação alcoólica: 40% vol.Armazenamento: Balsamo 2 anos e meio.Cor: Branco-amarelada, brilhante e límpida.Aroma: Frutado com sutis traços de madeira.Sabor: Leve e macia, com acidez equilibrada.Harmonização: Acompanha petiscos, caldos e pratos à base de frutos do mar.Envelhecida 2 anos em tonéis de Bálsamo. Sabor e aroma consistentes de madeira. Moderadamente encorpada.",Volume: 700ml,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-salinas-balsamo,26/06/2021 17:01
74,60e5f1b1821b7dff8d507b2e,Cachaça Boazinha," R$ 39,99","Linha BOAZINHAO suave sabor de MinasAs cachaças armazenadas em tonéis de bálsamo são conhecidas pelo seu sabor suave e aroma intenso de ervas. A cachaça Boazinha, armazenada por 2,5 anos nessa madeira, reúne o melhor dessas qualidades, que agradam o paladar e o olfato.InspiraçãoDe Minas para o mundo.Se hoje a cachaça ganhou o mundo, isso se deve à exigência do paladar mineiro. A Boazinha, com seu sabor suave e levemente adstringente, representa Brasil e mundo afora o bom gosto da região em que foi criada: Minas Gerais.Grad. Alcool.: 44 % Vol.)Envelhecida em tónel: BalsamoTempo de Envelhecimento: 2 a 3 AnosConteúdo : 1000 mlGarrafa : tradicionalPrazo de Validade : IndeterminadoEvite o consumo Excessivo de Álcool",Volume: 1000ml,Grad Alcool: 44%,Madeira: Balsamo,Origem: Salinas MG,Envelhecimento: 2 anos,https://www.cachacariasalinas.com.br/cachacas/cachaca-boazinha-1000ml,26/06/2021 17:01
75,60e5f1b1821b7dff8d507b2f,Cachaça Sabor de Minas Porcelana Moringa," R$ 115,00","A Porcelana Moringa da Sabor de Minas é um presente artesanal, além de fino e original. Madeira: Bálsamo e JequitibáGrad. Alcoólica: 42%Volume: 1000 mlTempo de Envelhecimento: 2 anosOrigem: Salinas/MGColoração: Amarela SuaveAnálise: Sabor suave, levemente picante e quente. ",Volume: 1000ml,,,,,https://www.cachacariasalinas.com.br/kits-especiais/cachaca-sabor-de-minas-porcelana-moringa-1000ml,26/06/2021 17:01
76,60e5f1b2821b7dff8d507b30,Cachaça Boazinha Louça Porcelana," R$ 89,00","A cachaça Boazinha Louça, produzida pelo mesmo produtor da cachaça Seleta, sua força e persistência são as características da cachaça Boazinha. Armazenada por 2,5 anos em tonéis de Bálsamo, a cachaça Boazinha possui sabor suave e aroma intenso de ervas, que agradam o paladar e o olfato. Um excelente produto para presentar alguém especial.Madeira: BálsamoGrad. Alcoólica: 42%Volume: 670 mlGarrafa: Louça / PorcelanaTempo de Envelhecimento: 2,5 anosOrigem: Salinas/MG - BrasilColoração: Dourada",Volume: 670ml,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-boazinha-louca-porcelana-670ml,26/06/2021 17:01
77,60e5f1b2821b7dff8d507b31,Cachaça Saliboa Porcelana," R$ 88,00","Envelhecida em tonéis feitos de ipê-amarelo, árvore símbolo do Brasil, a cachaça Saliboa tem coloração amarelo-pálida. É a caçula e a mais perfumada das Cachaças Seleta. Além disso, seu período de armazenamento é mais longo e o seu teor alcoólico mais alto. Do mesmo produtor das cachaças Seleta e Boazinha.Madeira: Ipê Grad. Alcoólica: 45,5%Volume: 670 mlTempo de Envelhecimento: 5 anosOrigem: Salinas/MGColoração: DouradaAnálise: Sabor suave com notas de anis e acidez equilibrada. Possui aromas herbáceos com notas de frutas secas e anis. Equilíbrio e maciez acentuada são as características predominantes.",Volume: 670ml,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-saliboa-porcelana-670ml,26/06/2021 17:01
78,60e5f1b2821b7dff8d507b32,Cachaça Meia Lua Balsamo," R$ 32,50","A Cachaça Meia Lua Balsamo é produzida na região de Salinas, capital nacional da cachaça, envelhecida em tonéis de Balsamo por 2 anos.Madeira: BalsamoGrad. Alcoólica: 43%Volume: 600 mlTempo de Envelhecimento: 2 anosOrigem: Salinas/MG - BrasilColoração: Branca incolor",Volume: 600ml,Grad Alcool: 43%,Madeira: Balsamo,Origem: Salinas MG,Envelhecimento: 2 anos,https://www.cachacariasalinas.com.br/cachacas/cachaca-meia-lua-balsamo-600ml,26/06/2021 17:02
79,60e5f1b2821b7dff8d507b33,Cachaça Pinga Ni Mim Amburana," R$ 36,50","A Cachaça Pinga Ni Mim Sérgio Reis Amburana 670ml é uma homenagem da Destilaria Meia Lua ao cantor e ator Sérgio Reis, que tem a música como marco na carreira de grande artista nacional. Lançada nos anos 1980, a música Pinga Ni Mim ultrapassa gerações e faz sucesso até hoje. O destilado é armazenado por dois anos em barris de amburana. Possui uma graduação alcoólica de 40%.A Cachaça Pinga ni mim se destaca por ser leve e agradável, apresenta aroma e sabor equilibrados com notas de especiarias.Madeira: AmburanaGrad. Alcoólica: 40%Volume: 670 mlTempo de Envelhecimento: 2 anosOrigem: Salinas/MG - BrasilColoração: Amarelo esverdeado",Volume: 670ml,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-pinga-ni-mim-amburana-670ml,26/06/2021 17:02
80,60e5f1b2821b7dff8d507b34,Cachaça Seleta Atletico Mineiro ( Oficial )," R$ 89,00",Cachaça Seleta Atletico Mineiro ( Oficial )Edição Especial Produto Oficial LegítimoProduzido pela Cachaça Seleta e BoazinhaOrigem : Salinas MG* Raridade* ,,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-seleta-atletico-mineiro-oficial,26/06/2021 17:02
81,60e5f1b2821b7dff8d507b35,Cachaça Sabor de Minas," R$ 33,60","Cachaça Sabor de Minas 170mlEsta é um cachaça com envelhecimento por 02 (dois) anos em tóneis de bálsamo e jequitibá,baixíssima acidez e graduação alcoólica de 42 GL , garantem a cachaça Sabor de Minas um agradável e incomparável sabor, destacando-se entre as melhores de Salinas, tanto pelo seu suave paladar como pela sua qualidade. Grad. Alcool.: 42,0 % Vol.) Produzida na cidade de Salinas(MG) - Brasil Tempo de Envelhecimento: 2 Anos Conteúdo : 170 ml minituaturaPrazo de Validade : Indeterminado",Volume: 170ml,Grad Alcool: 42%,Madeira: Balsamo,Origem: Salinas MG,Envelhecimento: 2 anos,https://www.cachacariasalinas.com.br/cachacas/cachaca-sabor-de-minas-170ml-bolso,26/06/2021 17:02
82,60e5f1b2821b7dff8d507b36,Cachaça Baluarte Balsamo," R$ 26,90","A cachaça Baluarte é armazenada em tonéis de Bálsamo por 1 ano e Ipê por 6 meses. Com baixíssima acidez e um bouquet suave com sabor incomparável, a cachaça Baluarte possui características típicas da região de Salinas.Madeira: Bálsamo e IpêGrad. Alcoólica: 40%Volume: 600 mlOrigem: Salinas/MG - BrasilColoração: Amarela suave",Volume: 600ml,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-baluarte-balsamo-600ml,26/06/2021 17:02
83,60e5f1b2821b7dff8d507b37,Cachaça Bandarra Edição Especial 20 anos," R$ 499,00","Cachaça BandarraA BANDARRA é produzida em alambiques de cobre, no mais alto padrão de qualidade, preservando os moldes artesanais e toda a tradição da região de Salinas. O armazenamento em tonéis de Jequtibá e Bálsamo, confere ao destilado a cor ouro, aroma especial, além de um sabor suave e agradável tanto para quem aprecia desgustá-la pura, quanto para o preparo da famosa caipirinha e diversos outros coquetéis. A Edição Especial é o resultado de um Blend de Bálsamo com Carvalho Francês.No mercado desde 1999, a BANDARRA começou a ser exportada para Alemanha, França e Suíça em 2001. Em 2019 ganhou medalha de prata no Concurso ""RUM LOVE FESTIVAL"" na Polônia, classificada como 5o. melhor destilado do Festival com pontuação de 94.5%. ",Volume: 700ml,Grad Alcool: 40%,Madeira: Carvalho e Balsamo,Origem: Salinas MG,Envelhecimento: 16 e 10 anos,https://www.cachacariasalinas.com.br/cachacas/cachaca-bandarra-edicao-especial-20-anos,26/06/2021 17:02
84,60e5f1b2821b7dff8d507b38,Cachaça Bandarra," R$ 32,99","Cachaça BandarraA BANDARRA é produzida em alambiques de cobre, no mais alto padrão de qualidade, preservando os moldes artesanais e toda a tradição da região de Salinas. O armazenamento em tonéis de Jequtibá e Bálsamo, confere ao destilado a cor ouro, aroma especial, além de um sabor suave e agradável tanto para quem aprecia desgustá-la pura, quanto para o preparo da famosa caipirinha e diversos outros coquetéis. No mercado desde 1999, a BANDARRA começou a ser exportada para Alemanha, França e Suíça em 2001. Em 2019 ganhou medalha de prata no Concurso ""RUM LOVE FESTIVAL"" na Polônia, classificada como 5o. melhor destilado do Festival com pontuação de 94.5%. ",Volume: 600ml,Grad Alcool: 40%,Madeira: Balsamo,Origem: Salinas MG,Envelhecimento: 3 anos,https://www.cachacariasalinas.com.br/cachacas/cachaca-bandarra-600ml,26/06/2021 17:02
85,60e5f1b2821b7dff8d507b39,Cachaça Cabaré Prata," R$ 29,90","Cachaça Cabaré, show de cachaças.. As Cachaça Cabaré Amburana são ideais para tomar em dose, em temperatura ambiente ou geladinha! Todas são produzidas pelo Engenho DOM TÁPPARO, com 42 anos de tradição.Historia da CabaréEm 2013, os cantores sertanejos Leonardo e Eduardo Costa se reuniram para a gravação do CD e DVD Cabaré. A partir da parceria, surgiu a Cachaça Cabaré Amburana 700ml, uma cachaça armazenada por seis meses em barris de amburana, com graduação alcoólica de 38%. O destilado é uma união da dupla com o engenho Dom Tápparo, de Mirassol, São Paulo.Historia do AlambiqueA Cachaça Cabaré surgiu por iniciativa do Sr. José Tápparo, que em 1978 resolveu produzir cachaça para consumo próprio e presentear os amigos. A bebida fez tanto sucesso que apreciadores começaram a querer comprá-la. Foi então que ele viu nessa atividade uma oportunidade de negócio.Com o passar dos anos, e a entrada dos filhos Ademílson e Carlos na empresa, o engenho cresceu e passou a produzir vários tipos de cachaças, coquetéis alcoólicos e licores. Hoje, a empresa conta com a colaboração da terceira geração da família Tápparo: Bruno, Giovanni, Breno, Marcus, Fernando e Carla.Toda a produção da cachaça acontece na propriedade da família, desde o plantio da cana-de-açúcar até a moagem e a destilação. O envelhecimento é feito em barris de carvalho europeu e americano, além de outras madeiras, como amburana e amendoim.A Cachaça Oficial do Leonardo e do Eduardo CostaArmazenada 6 meses em toneis de AmendoimGraduação Alcoólica: 38% Volume: 700ml ",Volume: 700ml,Grad Alcool: 38%,Madeira: Amendoim,Origem: Mirassol-SP,Envelhecimento: 6meses,https://www.cachacariasalinas.com.br/cachacas/cachaca-cabare-prata,26/06/2021 17:02
86,60e5f1b2821b7dff8d507b3a,Cachaça Cabaré Ouro," R$ 35,00","Cachaça Cabaré, show de cachaças.. As Cachaça Cabaré Amburana são ideais para tomar em dose, em temperatura ambiente ou geladinha! Todas são produzidas pelo Engenho DOM TÁPPARO, com 42 anos de tradição.Historia da CabaréEm 2013, os cantores sertanejos Leonardo e Eduardo Costa se reuniram para a gravação do CD e DVD Cabaré. A partir da parceria, surgiu a Cachaça Cabaré Amburana 700ml, uma cachaça armazenada por seis meses em barris de amburana, com graduação alcoólica de 38%. O destilado é uma união da dupla com o engenho Dom Tápparo, de Mirassol, São Paulo.Historia do AlambiqueA Cachaça Cabaré surgiu por iniciativa do Sr. José Tápparo, que em 1978 resolveu produzir cachaça para consumo próprio e presentear os amigos. A bebida fez tanto sucesso que apreciadores começaram a querer comprá-la. Foi então que ele viu nessa atividade uma oportunidade de negócio. Com o passar dos anos, e a entrada dos filhos Ademílson e Carlos na empresa, o engenho cresceu e passou a produzir vários tipos de cachaças, coquetéis alcoólicos e licores. Hoje, a empresa conta com a colaboração da terceira geração da família Tápparo: Bruno, Giovanni, Breno, Marcus, Fernando e Carla.Toda a produção da cachaça acontece na propriedade da família, desde o plantio da cana-de-açúcar até a moagem e a destilação. O envelhecimento é feito em barris de carvalho europeu e americano, além de outras madeiras, como amburana e amendoim.A Cachaça Oficial do Leonardo e do Eduardo CostaGraduação Alcoólica: 38% Volume: 700ml ",Volume: 700ml,Grad Alcool: 38%,Madeira: Carvalho,Origem: Mirassol-SP,Envelhecimento: 6meses,https://www.cachacariasalinas.com.br/cachacas/cachaca-cabare-ouro,26/06/2021 17:02
87,60e5f1b2821b7dff8d507b3b,Cachaça Cabaré Amburana," R$ 36,90","Cachaça Cabaré, show de cachaças.. As Cachaça Cabaré Amburana são ideais para tomar em dose, em temperatura ambiente ou geladinha! Todas são produzidas pelo Engenho DOM TÁPPARO, com 42 anos de tradição. Historia da CabaréEm 2013, os cantores sertanejos Leonardo e Eduardo Costa se reuniram para a gravação do CD e DVD Cabaré. A partir da parceria, surgiu a Cachaça Cabaré Amburana 700ml, uma cachaça armazenada por seis meses em barris de amburana, com graduação alcoólica de 38%. O destilado é uma união da dupla com o engenho Dom Tápparo, de Mirassol, São Paulo.Historia do AlambiqueA Cachaça Cabaré surgiu por iniciativa do Sr. José Tápparo, que em 1978 resolveu produzir cachaça para consumo próprio e presentear os amigos. A bebida fez tanto sucesso que apreciadores começaram a querer comprá-la. Foi então que ele viu nessa atividade uma oportunidade de negócio. Com o passar dos anos, e a entrada dos filhos Ademílson e Carlos na empresa, o engenho cresceu e passou a produzir vários tipos de cachaças, coquetéis alcoólicos e licores. Hoje, a empresa conta com a colaboração da terceira geração da família Tápparo: Bruno, Giovanni, Breno, Marcus, Fernando e Carla. Toda a produção da cachaça acontece na propriedade da família, desde o plantio da cana-de-açúcar até a moagem e a destilação. O envelhecimento é feito em barris de carvalho europeu e americano, além de outras madeiras, como amburana e amendoim.A Cachaça Oficial do Leonardo e do Eduardo CostaArmazenada 6 meses em toneis de Amburana.Graduação Alcoólica: 38% Volume: 700ml ",Volume: 700ml,Grad Alcool: 38%,Madeira: Umburana,,Envelhecimento: 6meses,https://www.cachacariasalinas.com.br/cachacas/cachaca-cabare-amburana,26/06/2021 17:02
88,60e5f1b2821b7dff8d507b3c,Cachaça Seleta Ouro Porcelana120ml," R$ 46,00","Cachaça Seleta, queridinha do Brasil, a cachaça artesanal mais vendida do país. Feita a partir de canas rigorosamente selecionadas e envelhecida em tonéis de Umburana, planta conhecida por suas características curativas e digestivas. A Seleta tem sabor suave e delicioso.Madeira: Amburana/UmburanaGrad. Alcoólica: 42%​Volume: 120 mlTempo de Envelhecimento: 2,5 anosOrigem: Salinas/MGColoração: Palha",Volume: 120ml,Grad Alcool: 42%,Madeira: Umburana,Origem: Salinas MG,Envelhecimento: 2 anos,https://www.cachacariasalinas.com.br/cachacas/cachaca-seleta-ouro-porcelana120ml,26/06/2021 17:03
89,60e5f1b2821b7dff8d507b3d,Cachaça Seleta Porcelana," R$ 86,00","Cachaça Seleta, queridinha do Brasil, a cachaça artesanal mais vendida do país. Feita a partir de canas rigorosamente selecionadas e envelhecida em tonéis de Umburana, planta conhecida por suas características curativas e digestivas. A Seleta tem sabor suave e delicioso.Madeira: Amburana/UmburanaGrad. Alcoólica: 42%​Volume: 670 mlTempo de Envelhecimento: 2,5 anosOrigem: Salinas/MGColoração: Palha",Volume: 670ml,Grad Alcool: 42%,Madeira: Umburana,Origem: Salinas MG,,https://www.cachacariasalinas.com.br/cachacas/cachaca-seleta-ouro-porcelana-670ml,26/06/2021 17:03
90,60e5f1b2821b7dff8d507b3e,Cachaça Reserva Ouro de Minas," R$ 34,90","Cachaça Reserva Ouro de MinasA Cachaça Reserva Ouro de Minas é uma cachaça refinada de produção artesanal da cidade de Salinas/MG. O envelhecimento é feito em tonéis de madeira de umburana, dando um requintado sabor á cachaça, tornando-a uma bebida especial, com cor, sabor e aroma único, características que cativam seus apreciadores.Cachaça Artesanal , produzida no Norte de Minas Gerais Origem: Salinas / Minas Gerais / Brasil Madeira: Amburana Teor Alcoólico: 40.00% Volume: 670Ml Tipo: Ouro",Volume: 700ml,Grad Alcool: 40%,Madeira: Umburana,Origem: Salinas MG,,https://www.cachacariasalinas.com.br/cachacas/cachaca-reserva-ouro-de-minas-700ml,26/06/2021 17:03
91,60e5f1b2821b7dff8d507b3f,Cachaça Reserva Ouro de Minas Caveira," R$ 56,00","Cachaça Reserva Ouro de MinasA Cachaça Reserva Ouro de Minas é uma cachaça refinada de produção artesanal da cidade de Salinas/MG. O envelhecimento é feito em tonéis de madeira de umburana, dando um requintado sabor á cachaça, tornando-a uma bebida especial, com cor, sabor e aroma único, características que cativam seus apreciadores.Cachaça Artesanal , produzida no Norte de Minas Gerais Origem: Salinas / Minas Gerais / Brasil Madeira: Amburana Teor Alcoólico: 40.00% Volume: 670 ml Tipo: Ouro",Volume: 670ml,Grad Alcool: 40%,Madeira: Umburana,Origem: Salinas MG,,https://www.cachacariasalinas.com.br/cachacas/cachaca-reserva-ouro-de-minas-caveira,26/06/2021 17:03
92,60e5f1b2821b7dff8d507b40,Cachaça Nova Aliança Prata estojo alça," R$ 54,90","A cachaça Nova Aliança Jequitibá, produzida em Salinas, possui sabor suave e marcante, é armazenada por 2 anos em Jequitibá, madeira que muito embora pouco afete a coloração original da bebida proporciona-lhe a leveza dos melhores destilados.Madeira: JequitibáGrad. Alcoólica: 42%Volume: 670 mlTempo de Envelhecimento: 2 anosOrigem: Salinas/MG - BrasilColoração: Branca incolor",Volume: 670ml,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-nova-alianca-prata-estojo-alca-670ml,26/06/2021 17:03
93,60e5f1b2821b7dff8d507b41,Cachaça Lua Nova," R$ 44,80","O sabor da Cachaça Lua Nova impõe um aroma diferenciado por ser armazenada 3 anos em dornas especiais de umburana, adquirindo diferenciais perceptíveis diante do apreciador da boa cachaça.Madeira: Amburana/UmburanaGrad. Alcoólica: 42%Volume: 700 mlTempo de Envelhecimento: 3 anosOrigem: Salinas/MG - Brasil Coloração: Amarela suaveAnálise: Notas discretas adocicadas de canela e baunilha. Elegante e persistente, com notas especiadas de canela. Harmoniza com sobremesas, salada de frutas e sorvetes, especialmente com o tradicional bolo de rolo.",Volume: 670ml,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-lua-nova-670ml,26/06/2021 17:03
94,60e5f1b3821b7dff8d507b42,Cachaça Pinga NI Mim Blend," R$ 46,90","Cachaça Pinga ni mim Blend Destilada em alambiques de cobre, a cachaça Pinga Ni Mim é um blend especial de cachaça envelhecida por três anos em barris de Carvalho com cachaça envelhecida por 2 anos em barris de Amburana. Apresenta notas aromáticas frutadas, de coco caramelizado, amêndoas e baunilha além de um toque de especiarias, que resulta num produto suave, de coloração intensa.Madeira: BálsamoGrad. Alcoólica: 40%Volume: 670 mlTempo de Envelhecimento: 3 anos em carvalho e 3 anos em amburanaOrigem: Salinas/MGColoração: DouradaAnálise: Notas aromáticas frutadas, de coco caramelizado, amêndoas e baunilha.",Volume: 670ml,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-pinga-ni-mim-blenda-670ml,26/06/2021 17:03
95,60e5f1b3821b7dff8d507b43,Cachaça Salinas Cristalina 1 L," R$ 51,20","A cachaça Salinas Cristalina é descansada 1 ano em dornas de aço inox, não envelhecida em tonéis de madeira. Possui sabor e aroma característicos da cana-de-açúcar. Com mais de 20 anos de tradição o Grupo Salinas é lider em vendas e referência no setor, contando com a maior e mais moderna fábrica de Cachaça Artesanal do Brasil. Descansada em InoxGrad. Alcoólica: 40%Volume: 1 LTempo de Envelhecimento: 1 anoOrigem: Salinas/MGColoração: Branca incolorAnálise: Terroir marcante de Salinas com notas florais. Leve e macia, com acidez equilibrada. Harmozina com aperitivos, ostras, saladas, canapés e frutos do mar.",Volume: 1000ml,Grad Alcool: 40%,Madeira: Inox,Origem: Salinas MG,Envelhecimento: 1 Ano,https://www.cachacariasalinas.com.br/cachacas/cachaca-salinas-cristalina-1-l,26/06/2021 17:03
96,60e5f1b3821b7dff8d507b44,Cachaça Asa Branca Balsamo," R$ 29,90","Cachaça Asa Branca Balsamo 670mlA Asa Branca Bálsamo é uma cachaça com sabor terroir e caracteríticas típicas da região de Salinas, suave, elegante e persistente na boca. Agrada a todos os degustadores. Madeira: BálsamoGrad. Alcoólica: 47%Volume: 670 mlTempo de Envelhecimento: 2 anosOrigem: Salinas/MGColoração: DouradaAnálise: Sabor intenso e amadeirado. Aroma de especiarias e anis.",Volume: 670ml,Grad Alcool: 47%,Madeira: Balsamo,Origem: Salinas MG,Envelhecimento: 2 anos,https://www.cachacariasalinas.com.br/cachacas/cachaca-asa-branca-balsamo-670ml,26/06/2021 17:03
97,60e5f1b3821b7dff8d507b45,Cachaça Asa Branca Amburana," R$ 29,90","A Asa Branca Amburana é uma cachaça com sabor terroir e caracteríticas típicas da região de Salinas, suave, elegante e persistente na boca. Agrada a todos os degustadores. Madeira: AmburanaGrad. Alcoólica: 40%Volume: 670 mlTempo de Envelhecimento: 2 anosOrigem: Salinas/MGColoração: Dourada",Volume: 670ml,Grad Alcool: 40%,Madeira: Umburana,Origem: Salinas MG,Envelhecimento: 2 anos,https://www.cachacariasalinas.com.br/cachacas/cachaca-asa-branca-amburana-670ml,26/06/2021 17:04
98,60e5f1b3821b7dff8d507b46,Cachaça Salinas Mix," R$ 41,00","Cachaça Salinas Mix 700mlA Salinas Mix é a evolução da cachaça com sabor refrescante e estimulante que traz a tradição da Cachaça Salinas com um conceito inovador: exclusiva para o preparo de drinks e que certamente fará toda a diferença em suas caipis, shots e coquetéis.Salinas Mix tem graduação alcoólica de 40% e é perfeita para ser misturada com frutas, energéticos, refrigerantes e outras inúmeras possibilidades de combinações que a sua imaginação criar!Graduação alcoólica: 40% vol.Armazenamento: Multidestilada sem armazenamento em madeira 1 ano.Cor: Transparente, límpida e brilhante.Aroma: Leve e macia.Sabor: Leve terroir de Salinas com notas florais.",Volume: 700ml,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-salinas-mix-700ml,26/06/2021 17:04
99,60e5f1b3821b7dff8d507b47,Cachaça Salinas Ipê," R$ 44,80","Cachaça Salinas Ipê 700mlGraduação alcoólica: 40% vol.Armazenamento: Ipê 2 anos e meio.Cor: Branco-amarelada, brilhante e límpida.Aroma: Notas florais delicadas.Sabor: Leve e macia, com acidez equilibrada.Harmonização: Acompanha petiscos, mandioca frita e caldinhos.",Volume: 700ml,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-salinas-ipe-700ml,26/06/2021 17:04
100,60e5f1b3821b7dff8d507b48,Cachaça Salinas Limited," R$ 1.125,00","Cachaça Salinas Limited 700mlTipo: Reserva Limitada PremiumArmazenamento: Armazenada em 8 anos em tonéis de bálsamo e envelhecida 2 anos em barris de carvalho europeu.Coloração: Amarelo-ouro, límpido e brilhante.Aroma: Elegante e persistente.Sabor: Notas discretas de canela e baunilha.Volume: 700mlGrad. alcoólica: 40% do volume.Unidades: 365 unidades numeradas por ano.Harmonização: Carnes de caça, queijos maturados e feijoadas.",Volume: 700ml,,,,,https://www.cachacariasalinas.com.br/cachacas/cachaca-salinas-limited-700ml,26/06/2021 17:04
