,_id,NOME_DA_CACHAÇA,PREÇO,VOLUME,DESCRIÇÃO_DA_CACHAÇA,LOCAL_DE_PRODUÇÃO,RECIPIENTE_DE_ARMAZENAMENTO,TEMPO_DE_ARMAZENAMENTO,GRADUAÇÃO_ALCOÓLICA,PREMIOS,DATA_COLETA,LINK
51,60d61d73fad9153ab6f5d794,Cachaça Magnífica Extra Premium Dupla Maturação 700ml,R$ 95.00,Volume: 700ml,"Essa Magnífica Extra Premium passa por um processo de dupla maturação, envelhece por um ano em tonéis de Ipê e depois envelhece por no mínimo três anos em barris de carvalho americano de 200 litros.Dourada, perfumada e de sabor suave, pode ser degustada pura ou com gelo, como aperitivo ou digestivo.Em drinques ou na gastronomia em geral, combina com chocolate, especiarias e frutas vermelhas.",Local: Vassouras/RJ,,Envelhecimento: 1 ano em tonéis de Ypê e no mínimo 3 anos em barris de Carvalho Americano,Grad. Alcoólica: 43%,"2019 - Best in Class Cachaça Tradicional Prata - Showrum Tasting Competition - Itália
2018 - 31º Lugar no III Ranking da Cúpula da Cachaça
2016 - 28º Lugar no II Ranking da Cúpula da Cachaça",23/06/2021 15:52,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-magnifica-extra-premium-dupla-maturacao-700ml
52,60d61d74fad9153ab6f5d795,Cachaça Dom Tápparo Extra Premium 10 Anos Série Especial 700ml,R$ 250.00,Volume: 700ml,"Essa cachaça espetacular é envelhecida por 7 anos em barris de amendoim e finalizada por 3 anos em barris de carvalho americano.
Cachaça de cor amarelo caramelo, com paladar adocicado, com baixa acidez, sendo uma cachaça bem suave para se beber.
Com notas de baunilha, amêndoas, mel e também trazendo no retrogosto o aroma delicioso do amadeirado do carvalho!",Local: Mirassol/SP,,Envelhecimento: 10anos,Grad. Alcoólica: 38%,"2020 - Medalha de Ouro no Concurso Vinhos e Destilados do Brasil, realizado em Atibaia/SP
2019 - Medalha de Prata no Concurso Vinhos e Destilados do Brasil, realizado em São Paulo
2018 - Medalha de Ouro na Expocachaça
2017 - Medalha de Duplo Ouro no Concurso Mundial de Bruxelas Edição Brasil",23/06/2021 15:53,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-dom-tapparo-extra-premium-10-anos-serie-especial-700ml
53,60d61d74fad9153ab6f5d796,Cachaça Casa Bucco 8 Madeiras Premium 700ml,R$ 70.00,Volume: 700ml,"Cachaça Bucco 8 madeiras é o resultado de um blanding de 03 anos de envelhecimento em carvalho e madeiras de diversos biomas do brasil, Amburana, Ângico, Bálsamo, Cabriúva, Grápia, Jequitibá Rosa e Loro.
 Visão: Com tonalidade dourada e nuances que vão do amarelo ao ocre, resultante das 8 diferentes plantas utilizadas na fabricação de Barris para cachaça.Olfato: Aromas florais e frutados os quais surpreendem os mais exigentes consumidores de cachaças, resultado do perfeito blending dos barris das madeiras de Amburana, Angico, Bálsamo, Cabriúva, Carvalho, Grápia, Louro, Jequitibá Rosa, Cachaça Premium com 3 anos de envelhecimento.Paladar: Complexo de sabor intenso e marcante de retro gosto duradouro e encantador.Harmonização: Com pratos típicos da culinária brasileira, frutas tropicais, embutidos e queijos especiais.",Local: Bento Gonçalves/RS,,Envelhecimento: 3 anos,Grad. Alcoólica: 38%,,23/06/2021 15:53,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-casa-bucco-8-madeiras-700ml
54,60d61d74fad9153ab6f5d797,Cachaça Santo Mario Extra Premium 3 Madeiras Brasileiras 750ml,R$ 220.00,Volume: 750ml,"A Cachaça Santo Mario Ouro é produzida na cidade de Catanduva, interior de São Paulo.Cachaça Extra Premium diferenciada pelo maravilho blend de madeiras brasileiras, amburana, bálsamo e castanheira, envelhecida por 5 anos!Um delicado equilíbrio de aromas compõe o buquê desta cachaça, notas adocicadas de especiarias, com destaque para cravo e canela, harmoniza-se com suaves toques de amêndoas e anis, em final prolongado de discreta picância.",Local: Catanduva/SP,,Envelhecimento: 5 anos,Grad. Alcoólica: 40%,,23/06/2021 15:53,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-santo-mario-extra-premium-3-madeiras-brasileiras-750ml
55,60d61d74fad9153ab6f5d798,Cachaça Autêntica Se Sobrá Manda Chuva 700ml,R$ 45.00,Volume: 700ml,"Armazenada por 4 anos e tonéis de Jatobá, o que proporciona um sabor único e diferenciado.Uma cachaça suave e ao mesmo tempo marcante no final.",Local: Alfenas/MG,Madeira: Jatobá,,Grad. Alcoólica: 39%,,23/06/2021 15:53,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-se-sobra-manda-chuva-700ml
56,60d61d74fad9153ab6f5d799,Cachaça Weber Haus Bálsamo Orgânica 700ml,R$ 78.00,Volume: 700ml,"Certificado IBD – São Concedidas quando todas as etapas da produção, desde o preparo do solo, colheita e elaboração se enquadram nos requisitos estabelecidos pela Lei Orgânica, dentro dos padrões ecológicos e com absoluta rastreabilidade. Os processos de produção atestam o cuidado e a dedicação em oferecer produtos de qualidade com garantia de origem.Cachaça envelhecida em 1 ano em barris de Bálsamo.",Local: Ivoti/RS,Madeira: Bálsamo,Envelhecimento: 1 ano,Grad. Alcoólica: 38%,"2019 - Medalha de Prata no Concurso da Expocachaça - Categoria Madeiras Brasileiras
2017 - Medalha de Ouro no Concurso Mundial de Bruxelas, edição Brasil
2017 - 1° Lugar no no 27º Concurso Expocachaça",23/06/2021 15:53,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-weber-haus-balsamo-organica-700ml
57,60d61d74fad9153ab6f5d79a,Cachaça Santa Rosa Intense IV Anos Extra Premium 750ml,R$ 85.00,Volume: 750ml,"A Santa Rosa Intense sai do alambique para repousar em dornas de Jequitibá. Depois de um tempo, completa seu SPA em tonéis de Amburana. Após anos de paz e mordomia, é cuidadosamente envolvida em uma garrafa inglesa, ganha um belo rótulo e recebe todos os elogios.Harmoniza com pratos suculentos e condimentados. Pode ser apreciada com gelo [on the rocks], acompanhando petiscos, ou mesmo como digestivo, acompanhando café ou chá.",Local: Valença/RJ,,Envelhecimento: 4 anos,Grad. Alcoólica: 40%,,23/06/2021 15:53,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-santa-rosa-intense-iv-extra-premium-750ml
58,60d61d74fad9153ab6f5d79b,Cachaça Bento Albino Prata 750ml,R$ 50.00,Volume: 750ml,Cachaça Artesanal Descansada em Pipas de Inox por mais de 3 Anos.,Local: Maniqué/RS,,Envelhecimento: 3 anos,Grad. Alcoólica: 40%,"2017 - Medalha de Prata na Expocachaça
2015 - 1º lugar no Concurso Mundial de Bruxelas
2013 - 3º lugar na 23º Edição da Expocachaça - Belo Horizonte/MG - Dose Dupla
2010 - 1º lugar no Concurso ISW (Internationaler Spirituosen Wettbewerb)",23/06/2021 15:53,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-bento-albino-prata-750ml
59,60d61d75fad9153ab6f5d79c,Cachaça 1000 Montes 3AOB Strong 500ml,R$ 85.00,Volume: 500ml,"Uma seleção especial de barris que apresentam um blend espetacular de três tostas (2, 3 e 4) de carvalho americano de primeiro uso.
Intensa cor dourada alaranjada, aroma leve com notas de coco e amendoas, sabor marcante de coco, caramelo, açucar queimado e baunilha. Apesar da graduação apresenta-se leve na boca.",Local: Faria Lemos/MG,Madeira: Carvalho Americano,Envelhecimento: 3 anos,Grad. Alcoólica: 45%,,23/06/2021 15:53,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-1000-montes-3aob-strong-500ml
60,60d61d75fad9153ab6f5d79d,Cachaça Primavera Weber Haus 600ml,R$ 45.00,Volume: 600ml,"Primavera simboliza renascimento.Na Weber Haus a Primavera foi a primeira marca comercial e, meio século depois do seu lançamento, ela retorna com a mesma receita original de Hugo Weber, o patriarca da família. Um resgate às origens e uma homenagem histórica ao nosso fundador sintetizados em uma cachaça armazenada por seis meses em barris de cabriúva.",Local: Ivoti/RS,Madeira: Cabriúva,Envelhecimento: 6 meses,Grad. Alcoólica: 42%,"2020 - Medalha de Ouro no Concurso Vinhos e Destilados do Brasil, realizado em Atibaia/SP
2018 - 6° Lugar no III Ranking da Cúpula da Cachaça
2016 - 25° Lugar no II Ranking da Cúpula da Cachaça",23/06/2021 15:53,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-primavera-weber-haus-600ml
61,60d61d75fad9153ab6f5d79e,Cachaça Santo Mario Ouro 750ml,R$ 55.00,Volume: 750ml,"A Cachaça Santo Mario Ouro é produzida na cidade de Catanduva, interior de São Paulo. Envelhecida por 2 anos em barris de carvalho.É destilada em alambique de cobre, passa por tonéis de amendoim e segue para envelhecimento por 2 anos em barris de carvalho americano, madeira nobre que lhe confere sua cor dourada e aroma superior. Fina, com notas tostadas de caramelo e um leve toque de baunilha, servida bem gelada adquire o aspecto de um doce licor.É sugerida para caipirinhas diferenciadas e coquetéis, harmonizando bem com carnes, bolinhos fritos e feijoada.",Local: Catanduva/SP,Madeira: Carvalho,Envelhecimento: 2 anos,Grad. Alcoólica: 38%,"2014 - Medalha de Prata no Concurso Mundial de Bruxelas
2013 - Medalha de Ouro na Expocachaça Dose Dupla - Categoria Envelhecida Carvalho",23/06/2021 15:53,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-santo-mario-ouro-750ml
62,60d61d75fad9153ab6f5d79f,Cachaça Primeira de Minas Ouro 750ml,R$ 38.00,Volume: 750ml,"Primeira de Minas é uma cachaça de personalidade única, feita com um blend de madeiras (Amburana, Carvalho e Amendoim), uso das tradicionais receitas mineiras de fermentos aliado a processos modernos de produção de destilados.
Uma cachaça leve e suave, com sutil toque amadeirado e predominante da amburana, clássica madeira usada nos armazenamentos em Minas Gerais.
Está pronta para ser tomada pura ou para ser usada no preparo de drinques.",Local: Faria Lemos/MG,,Envelhecimento: 1 ano,Grad. Alcoólica: 40%,,23/06/2021 15:54,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-primeira-de-minas-750ml
63,60d61d75fad9153ab6f5d7a0,Cachaça Germana Heritage 10 Anos 700ml,R$ 255.90,Volume: 700ml,"O nome Heritage significa legado, tradição e orgulho da família. Isto é o que a Cachaça Germana significa para a Família Caetano. A Germana Heritage é envelhecida por oito anos em barris de carvalho Francês e por dois anos em barris de bálsamo brasileiro. 
O resultado é uma cor âmbar escuro, uma sinfonia de Cachaça e madeira com notas muito especiais de frutas. O requintado cuidado resultou na herança do conhecimento da destilação e envelhecimento da cachaça Mineira.",Local: Nova União/MG,Madeira: Carvalho Francês e Bálsamo,Envelhecimento: 10 anos,Grad. Alcoólica: 40%,"2018 - Medalha de Ouro no Concurso Mundial de Bruxelas, Edição Brasil
2017 - Medalha de Prata na 27ª Expocachaça de Belo Horizonte/MG, categoria Extra Premium Armazenada Acima de 3 anos
2016 - 3° Lugar no II Ranking da Cúpula da Cachaça
2014 - 8° Lugar no I Ranking da Cúpula da Cachaça",23/06/2021 15:54,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-germana-heritage-10-anos-700ml
64,60d61d75fad9153ab6f5d7a1,Cachaça Santa Rosa Special VIII Anos Extra Premium 750ml,R$ 170.00,Volume: 750ml,"A mais clássica das cachaças Santa Rosa, com presença marcante e espírito jovem. Ela traz um amadeirado frutado e abaunilhado em equilíbrio perfeito. O resultado é magnífico, e ele se mistura à presença e intensidade de sabores da verdadeira cachaça armazenada em tonéis de Carvalho e descansada em dornas de Jequitibá, fazendo nascer uma bebida única para seu prazer.Valoriza qualquer ocasião. É mais recomendada para acompanhar pratos suculentos e condimentados, ou mesmo petiscos diversos.",Local: Valença/RJ,Madeira: Carvalho,Envelhecimento: 8 anos,Grad. Alcoólica: 40%,2019 - Medalha de Ouro no Concurso da Expocachaça - Categoria Extra Premium,23/06/2021 15:54,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-santa-rosa-special-viii-extra-premium-750ml
65,60d61d75fad9153ab6f5d7a2,Cachaça Companheira Envelhecida Carvalho Extra Premium 670ml,R$ 92.00,Volume: 670ml,"A cachaça agradável, com notas suaves de baunilha, envelhecida 4 anos em barril de carvalho.",Local: Jandaia do Sul/PR,Madeira: Carvalho,Envelhecimento: 4anos,Grad. Alcoólica: 40%,"2018 - Medalha de Ouro no Concurso Mundial de Bruxelas, Spirits Selection, realizado em Plovdiv na Bulgaria
2016 - Medalha de Prata no Concurso Mundial de Bruxelas (Spirits Selection), realizado na cidade de Tequila, no México
2015 - Medalha de Prata no Concurso de Degustação às Cegas 2014, realizado durante a Expocachaça, em Belo Horizonte/MG
2014 - Medalha de Ouro no Concurso de Degustação às Cegas, realizado durante a Expocachaça Dose Dupla no Mercado Municipal de São Paulo",23/06/2021 15:54,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-companheira-envelhecida-carvalho-670ml
66,60d61d76fad9153ab6f5d7a3,Cachaça Casa Bucco Amburana Orgânica 700ml,R$ 70.00,Volume: 670ml,"Com cuidados especiais na destilação, elaboramos uma cachaça fina, delicada para apreciação aos mais exigentes paladares. Proporciona a elaboração de caipirinhas e coquetéis finíssimos, harmônicos, sem exalar odores alcoólicos o qual consolida a alta qualidade da cachaça Casa Bucco.
 Visão: apresenta-se com tons de amarelo dourado intenso obtido pelo processo de envelhecimento de 18 meses em barris de Amburana.Olfato: Aromas equilibrados que lembram baunilha.Paladar: Macio, harmônica e surpreendentemente agradável.Harmonização: harmoniza bem com frutas tropicais e pode ser degustado com queijos de sabor marcante.",Local: Bento Gonçalves/RS,Madeira: Amburana,Envelhecimento: 1 ano e 6 meses,Grad. Alcoólica: 38%,"2020 - Medalha de Ouro no Concurso Vinhos e Destilados do Brasil, realizado em Atibaia/SP
2019 - Medalha de Ouro no Concurso Vinhos e Destilados do Brasil, realizado em São Paulo
2019 - Medalha de Prata no Concurso da Expocachaça - Categoria Madeiras Brasileiras
2017 - Medalha de Prata no Concurso Mundial de Bruxelas",23/06/2021 15:54,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-casa-bucco-amburana-organica-670ml
67,60d61d76fad9153ab6f5d7a4,Cachaça W! Prime 750ml,R$ 350.00,Volume: 750ml,"A Cachaça W! Prime 7 Madeiras é fruto de minucioso trabalho pessoal de se conseguir a melhor blendagem de cachaças envelhecidas em madeiras por diferentes períodos. A paciência e dedicação do empresário produtor resultou neste singular destilado.
W! Prime é um maravilhoso blend de 7 madeiras, sendo 5 madeiras nacionais (amendoim, amburana, bálsamo, castanheira, jequitibá) e mais 2 madeiras importadas (carvalho americano e francês).Com um envelhecimento de 10 anos, este complexo blend proporciona aromas, sabores, coloração e aveludado excepcionais e, extremamente diferenciados, remetendo a ""lembrança"" de conhaques e puro maltes.(Visual) Apresenta-se muito bem embalada. É límpida e possui coloração ouro brilhante. No copo de vinho apresenta boa oleosidade aparente demonstrada nas densas e persistentes lagrimas formadas na borda do copo.(Nariz) Álcool e demais componentes em bom equilíbrio. Encantadoramente ""perfumada"", suave e delicada deixando-se fazer notar a presença da madeira amburana.(Boca) Evolui muito com o decorrer do tempo a medida que repousa no copo. No inicio mostra-se densa, agradavelmente ""agressiva"", tânica e seca. Com o passar do tempo, aos poucos, os componentes vão se volatizando e deixando revelar a complexidade e riqueza do destilado. Caramelo, baunilha e ervas ficam bem aparentes. Torna-se levemente adocicada e aveludada. A madeira amburana não esconde a sua presença mas de forma bem sutil e agradável. Retrogosto cativante, convida-nos a outro gole. Desce macia e suave fazendo-nos cócegas no espírito. Por esta ótima complexidade, foram numeradas individualmente e exclusivamente a mão, uma a uma!
Sugerimos que toda cachaça W! seja degustada e apreciada em taças ""grandes"" de vinhos.Acondicionada em garrafa, tampa de madeira e caixa individual, importadas e designs europeus.",Local: Areia/PB,,Envelhecimento: 10 anos,Grad. Alcoólica: 38%,"2020 - Medalha de Grande Ouro no Concurso Mundial de Bruxelas - Spirits of Selection
2020 - Medalha de Ouro no Concurso Vinhos e Destilados do Brasil, realizado em Atibaia/SP",23/06/2021 15:54,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-w-prime-750ml
68,60d61d76fad9153ab6f5d7a5,Cachaça Autêntica Se Sobrá Ouro 750ml,R$ 70.00,Volume: 750ml,"Armazenada por 4 anos e tonéis de Carvalho, o que proporciona um sabor único e diferenciado.Cachaça produzida em Alfenas/MG, qualidade e sabor garantido!
Uma linda garrafa acompanhada de uma canequinha de madeira.",Local: Alfenas/MG,Madeira: Carvalho,,Grad. Alcoólica: 38%,,23/06/2021 15:54,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-autentica-se-sobra-ouro-750ml
69,60d61d76fad9153ab6f5d7a6,Cachaça Magnífica Reserva Soleira 700ml,R$ 345.00,Volume: 700ml,"A Reserva Soleira envelhece em barris de carvalho pelo exclusivo método ""Soleira"", combinando harmoniosamente cachaças com 6 a mais de 15 anos de idade.De coloração dourada, evoca aromas de caramelo, mel, frutas secas e baunilha.Muito macia, tanto pode ser degustada pura ou com gelo, como aperitivo ou digestivo.",Local: Vassouras/RJ,Madeira: Carvalho,"Envelhecimento: Envelhecida pelo método ""Soleira"" de 6 a mais de 15 anos",Grad. Alcoólica: 43%,"2020 - 6º Lugar no IV Ranking da Cúpula da Cachaça
2018 - Best in Class Cachaça Tradicional Prata - Showrum Tasting Competition - Itália
2018 - 2º Lugar no III Ranking da Cúpula da Cachaça
2017 - Best in Class Cachaça Tradicional Prata - Showrum Tasting Competition - Itália
2016 - Best in Class Cachaça Tradicional Prata - Showrum Tasting Competition - Itália
2016 - 15º Lugar no II Ranking da Cúpula da Cachaça
2014 - 2º Lugar no I Ranking da Cúpula da Cachaça",23/06/2021 15:54,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-magnifica-reserva-soleira-700ml
70,60d61d76fad9153ab6f5d7a7,Cachaça 30 Luas Premium Weber Haus 500ml,R$ 142.00,Volume: 500ml,"A Cachaça 30 Luas é produzida pela Weber Haus, em Ivoti/RS, o que garante a sua excelente qualidade!
Cachaça Envelhecida durante 30 ciclos de lua, ou seja, por 2 anos e 6 meses em barris de carvalho americano.Uma cachaça levemente amarga, onde podemos identificar um paladar de caramelo, chocolate amargo e uma especiaria bem marcante que é o cravo.",Local: Ivoti/RS,Madeira: Carvalho Americano,Envelhecimento: 2 anos e meio,Grad. Alcoólica: 38%,"2020 - Medalha de Ouro no Concurso Vinhos e Destilados do Brasil, realizado em Atibaia/SP
2016 - Medalha de Prata no Concurso Mundial de Bruxelas, edição Brasil",23/06/2021 15:54,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-30-luas-premium-weber-haus-500ml
71,60d61d76fad9153ab6f5d7a8,Cachaça Quinta das Castanheiras Jequitibá 670ml,R$ 47.00,Volume: 670ml,"Cachaças Quinta das Castanheiras sempre destacando sua excelente qualidade com o selo da ANPAQ (Associação Nacional de Produtores de Cachaça de Qualidade). Essa é uma cachaça de sabores e aromas agradáveis e suáveis ao paladar, com notas florais e herbais.Este sabor fresco e frutado é ideal para degustar sozinha ou acompanhado de carnes brancas, e também, muito boa para elaboração de drinks!",Local: Camanducaia/MG,Madeira: Jequitibá,Envelhecimento: 2 anos,Grad. Alcoólica: 40%,2018 - Medalha de Ouro no Concurso Mundial de Bruxelas - Edição Brasil,23/06/2021 15:54,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-quinta-das-castanheiras-jequitiba-670ml
72,60d61d76fad9153ab6f5d7a9,Cachaça Princesa Isabel Prata 750ml,R$ 77.90,Volume: 750ml,"Cachaça Branca sem passagens por madeira, como diz lá na roça ""purinha"".Predomina o sabor frutado com presença agradável da doçura da cana.",Local: Linhares/ES,,Envelhecimento: 3 anos,Grad. Alcoólica: 42%,"2020 - Medalha de Ouro na Expocachaça
2020 - 8º Lugar no IV Ranking da Cúpula da Cachaça
2019 - Melhores cachaças no Concurso German Rum Awards",23/06/2021 15:54,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-princesa-isabel-aquarela-prata-750ml
73,60d61d77fad9153ab6f5d7aa,Cachaça Weber Haus Premium Black 750ml,R$ 220.00,Volume: 750ml,"Não é apenas uma linda garrafa de Porcelana. É a Cachaça Premium Black.As qualidades desta cachaça são um brinde aos sentidos. Ao buscar sutilizas de aromas e comparar sabores encontramos surpresas onde a madeira nobre se destaca e evolui.Sem duvida um produto que pode acompanhar aperitivos e pratos como bolinhos de lula ou polvo e um delicioso risoto de camarão. 
Os atributos desta cachaça enaltecem a vocação da Família Weber e recebem o reconhecimento internacional em vários concursos.Cachaça envelhecida 3 anos - sendo 2 anos em Carvalho Francês e 1 ano em Bálsamo, engarrafada em uma linda garrafa de porcelana.",Local: Ivoti/RS,,Envelhecimento: 3 anos (2 anos em Carvalho Francês e 1 ano em Bálsamo),Grad. Alcoólica: 40%,"2020 - Medalha de Ouro no Concurso Vinhos e Destilados do Brasil, realizado em Atibaia/SP
2015 - 1° Lugar na Revista VIP, Ranking Vip da Cachaça
2015 - Medalha de Ouro no Concurso Mundial de Bruxelas, edição Brasil
2013 - Medalha de Ouro no Concurso Mundial de Bruxelas, edição Brasil
2009 - Medalha de Prata no Concurso San Francisco World Spirits Competition
2008 - International Review of Spirits Award - Chicago USA
2008 - Medalha de Ouro Concurso San Francisco World Spirits Competition",23/06/2021 15:55,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-weber-haus-premium-black-750ml
74,60d61d77fad9153ab6f5d7ab,Cachaça Santo Grau Paraty 750ml,R$ 80.00,Volume: 750ml,"A Santo Grau Paraty é uma cachaça clássica da tradicional região fluminense. Perfumada, com aromas e sabores que carregam as características peculiares da região praiana. O processo de produção artesanal, segue a tradição da região praiana. A fermentação é natural e paciente. Na destilação, feita em alambique de cobre aquecido por fogo direto, aproveita-se apenas o suprassumo do Coração da Cachaça. Uma cachaça branquinha, pura, descansada em tonéis neutros.Dica:Aproveite sua Santo Grau Paraty com petiscos. Harmonize com pasteis de pirarucu, queijo da Serra da Canastra e carne-seca com abóbora.",Local: Paraty/RJ,,Envelhecimento: Não envelhecida,Grad. Alcoólica: 43%,"2016 - 41º Lugar no II Ranking da Cúpula da Cachaça
2010 - 3º Lugar no Ranking da Revista Veja – Ed. Fevereiro, como terceira melhor cachaça branca do Brasil",23/06/2021 15:55,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-santo-grau-paraty-750ml
75,60d61d77fad9153ab6f5d7ac,Cachaça Santo Mario Castanheira 750ml,R$ 55.00,Volume: 750ml,"Macia e aveludada, esta cachaça descansa em barris de castanheira de tosta média, madeira nobre que lhe agrega dulçor e refinadas notas sensoriais de baunilha, frutas secas e castanhas.A harmonização é sempre livre,  mas surpreenda-se em combinações com queijos curados, carnes e, pode acreditar, chocolate meio amargo.",Local: Catanduva/SP,Madeira: Castanheira,Envelhecimento: 2 anos,Grad. Alcoólica: 40%,,23/06/2021 15:55,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-santo-mario-castanheira-750ml
76,60d61d77fad9153ab6f5d7ad,Cachaça Asa Branca Amburana 980ml,R$ 46.00,Volume: 980ml,"De uma forma artesanal a quase 50 anos de produz a Cachaça Asa Branca em Salinas Minas Gerais, contamos com a generosidade do Criador do Universo que, nos entregou o clima apropriado e nos permite produzir o produto de Extrema Qualidade!Nariz: Uma percepção levemente adocicada e uma pequena acidez lembrando frutas cítricas, com notas combinando castanha do Pará e damasco cristalizado. Boca: A Amburana entrega um sabor amadeirado arrastando um mix de frutas cristalizadas e defumados, a impressão etĩlica quase não é percebida pois sua característica invade o palato de uma forma intensa.Retrogosto: Podemos perceber que a impressão alcoólica praticamente se esvai após breves minutos, ficando apenas a lembrança amadeirada cítrica e frutada, pairando sobre o palato.",Local: Salinas/MG,Madeira: Amburana,Envelhecimento: 2 anos,Grad. Alcoólica: 40%,,23/06/2021 15:55,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-asa-branca-amburana-980ml
77,60d61d77fad9153ab6f5d7ae,Cachaça W! Exclusive Amadeirada 700ml,R$ 150.00,Volume: 700ml,"W! Amadeirada apresenta-se límpida e brilhante em uma linda garrafa, possuindo tênue coloração amarelo palha. Essa cachaça é resultado de criteriosa blendagem (mistura) de cachaças amaciadas em madeiras nacionais (amburana, castanheira e jequitibá).Quando servida em uma taça apresenta ao primeiro contato toda sua potencialidade nas lágrimas formadas na borda do copo e no rico e deliciosamente floral aroma.(Nariz) Agradável aroma de caldo da cana, adocicado, floral e levemente amadeirado.(Boca) No primeiro contato com a boca W! Amadeirada mostra-se delicada e suave para imediatamente  apresentar-se mais encorpada e equilibrada em seus componentes.  Álcool, castanha, ervas, sutis traços de anis e canela em perfeita harmonia. Excelente retrogosto, desce macia fazendo-nos cócegas no espírito. Agradável sensação de calor no esôfago e no estômago.(Conclusão) Está cachaça feita com cana nordestina irá surpreendê-lo positivamente por suas ricas e abundantes qualidades sensoriais.",Local: Areia/PB,,Envelhecimento: Até 5 anos,Grad. Alcoólica: 38%,"2020 - Medalha de Ouro no Concurso Vinhos e Destilados do Brasil, realizado em Atibaia/SP",23/06/2021 15:55,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-w-exclusive-amadeirada-700ml
78,60d61d77fad9153ab6f5d7af,Cachaça Bassi Amburana 670ml,R$ 60.00,Volume: 670ml,A Cachaça Bassi Prata é produzida e depois envelhecida em barris de Amburana por um período mínimo de 1 ano.,Local: Santa Mariana/PR,Madeira: Amburana,Envelhecimento: 1 ano,Grad. Alcoólica: 41%,,23/06/2021 15:55,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-bassi-amburana-670ml
79,60d61d78fad9153ab6f5d7b0,Cachaça Magnífica Tradicional Ypê 700ml,R$ 67.00,Volume: 700ml,"Magnífica Tradicional, descansa no mínimo por 2 anos em tonéis de Ipê, madeira típica brasileira.Levemente amarelada, intensa, apresenta um agradável aroma de frutas tropicais.Ideal como base para preparo de drinques com frutas cítricas, em especial a Caipirinha.",Local: Vassouras/RJ,Madeira: Ypê,Envelhecimento: 2 anos,Grad. Alcoólica: 45%,2014 - 58º Lugar no I Ranking da Cúpula da Cachaça,23/06/2021 15:55,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-magnifica-tradicional-ype-700ml
80,60d61d78fad9153ab6f5d7b1,Cachaça Bem Me Quer Bálsamo 700ml,R$ 39.00,Volume: 700ml,"Cachaça envelhecida em tonéis de Bálsamo por 18 meses. A madeira brasileira de sabor frutado e aroma inigualáveis.São ideais para acompanhar sobremesas. Autenticamente mineira, produzida em Pitangui/MG.Médio corpo, macio, excelente acidez, equilibrado. Ao palato confirma o autêntico sabor frutado amadeirado.",Local: Pitangui/MG,Madeira: Bálsamo,Envelhecimento: 1 ano e 6 meses,Grad. Alcoólica: 39%,"2019 - Medalha de Prata na Expocachaça
2016 - Medalha de Bronze na Expocachaça",23/06/2021 15:55,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-bem-me-quer-balsamo-700ml
81,60d61d78fad9153ab6f5d7b2,Cachaça Bento Albino Envelhecida Amburana 750ml,R$ 75.00,Volume: 750ml,Cachaça Artesanal Envelhecida 1 anos em Barris de Amburana.,Local: Maniqué/RS,Madeira: Amburana,Envelhecimento: 1 ano,Grad. Alcoólica: 40%,"2018 - Medalha de Prata no Concurso Mundial de Bruxelas Edição Brasil
2017 - Medalha de Prata no Expocachaça
2016 - 3º lugar na Expocachaça
2015 - 2º lugar da Revista Sexy - Dossiê da Cachaça
2014 - 3º lugar na 24ª Edição da Expocachaça - Belo Horizonte/MG - Dose Dupla",23/06/2021 15:55,https://www.cachacasbrasileiras.com.br/cachacas/cachaca-bento-albino-envelhecida-amburana-750ml
