,_id,NOME_DA_CACHAÇA,PREÇO,DESCRIÇÃO_DA_CACHAÇA,VOLUME,GRADUAÇÃO_ALCOÓLICA,LINK,DATA_COLETA
56,60da9b2458cad6ad2ba72f7d, Weber Haus com Anis,"R$ 69,90"," Weber Haus com Anis 500 ml. Composição: Cachaça Weber Haus, açúcar, extrato e aroma de anis. Bebida Alcoólica Mista. ",Volume: 500 ml, 30% vol.,https://www.casadabebida.com.br/cachaca/haus-com-anis-500-ml/,29/06/2021 00:48
57,60da9b2558cad6ad2ba72f7e, Cachaça Velho Barreiro Ouro,"R$ 109,90"," Cachaça Velho Barreiro Ouro 700ml. A Velho Barreiro Edição Especial Ouro faz parte da linha premium da Indústrias Reunidas de Bebidas Tatuzinho 3 Fazendas Ltda. A Velho Barreiro foi lançada na década de 60 pela família Höffer em Itapetininga, São Paulo. O nome seria uma homenagem a um ancestral da família Höffer, que teria um pássaro joão-de-barro a quem ele chamava de “Velho Barreiro”. Em 1973, a marca Velho Barreiro é comprada pela Indústria Reunidas de Bebidas Tatuzinho 3 Fazendas se tornando a marca mais importante da empresa. A aguardente de cana composta é uma bebida com cor bem amarela resultado de uma combinação de uma cachaça envelhecida com a branca tradicional. Com uma embalagem exclusiva e totalmente dourada, esta versão ganhou o ‘Prêmio Embanews’ pela a apresentação da garrafa. ",Volume: 700ml, 39% vol.,https://www.casadabebida.com.br/cachaca/velho-barreiro-ouro-700ml/,29/06/2021 00:48
58,60da9b2558cad6ad2ba72f7f, Cachaça Casa Amarela Premium Prata,"R$ 69,90"," Cachaça Casa Amarela Premium Prata 670 ml. Premium. Envelhecida em barris de madeira neutra. A Cachaça Casa Amarela Premium é o resultado da 40 anos de tradição e aprimoramento. Em sua produção é empregada apenas cana-de-açúcar cultivada na Fazenda Casa Amarela. Envelhecida em Barris de Carvalho, A Casa Amarela Premium se caracteriza pela harmonia do seu aroma e sabor. ",Volume: 670 ml, 40% vol.,https://www.casadabebida.com.br/cachaca/casa-amarela-premium-prata-670-ml/,29/06/2021 00:48
59,60da9b2658cad6ad2ba72f80, Cachaça Janeiro,"R$ 59,90"," Cachaça Janeiro 700 ml. A Janeiro é uma cachaça premium produzida no estado do Rio de Janeiro. O seu grande diferencial é o fato dela ser um blend de várias aguardentes levemente envelhecidas, o que lhe proporciona suavidade no paladar, além de um bouquet perfumado. Lançada em 2005 com foco no mercado externo, a cachaça Janeiro foi pensada para ser utilizada na coquetelaria, principalmente na produção da caipirinha perfeita e em outros drinks com base de frutas. Leva em seu rótulo o famoso mosaico do calçadão de Copacabana, ajudando a divulgar a cidade maravilhosa no mundo. ",Volume: 700 ml, 40% vol.,https://www.casadabebida.com.br/cachaca/janeiro-700-ml/,29/06/2021 00:48
60,60da9b2658cad6ad2ba72f81, Cachaça Jamel Branca,"R$ 19,90"," Cachaça Jamel Branca 965ml. Cachaça branca, elaborada a partir de caldo de cana-de-açúcar. A cachaça Jamel foi uma das primeiras cachaças produzidas industrialmente no Brasil, fazendo com que ela seja atualmente, uma das mais tradicionais. ",Volume: 965 ml, 39% vol.,https://www.casadabebida.com.br/cachaca/cachaca-jamel-branca-965-ml/,29/06/2021 00:48
61,60da9b2758cad6ad2ba72f82, Cachaça Nêga Fulô Carvalho,"R$ 89,90"," Cachaça Nêga Fulô Carvalho 750 ml. Cachaça Nêga Fulô Fazenda Soledade tem um toque caseiro, a cachaça Nega Fulô é produzida com carinho e sabedoria pelos mestres alambiqueiros da Fazenda Soledad, propriedade do senhor de engenho Major Bragantino Guedes. Ela é guardada forte e pura em toneis de carvalho. Isso enobrece a bebida, apura o sabor, refina o gosto e aviva a cor. Por isso a Nega Fulô é boa. A mais gostosa cachaça brasileira. ",Volume: 750 ml, 38% vol.,https://www.casadabebida.com.br/cachaca/nega-fulo-carvalho-750-ml/,29/06/2021 00:48
62,60da9b2858cad6ad2ba72f83, Cachaça Middas,"R$ 199,90"," Cachaça Middas 700 ml - Flocos de Ouro. Esta inovadora proposta traz ao Brasil uma cachaça acompanhada de uma fracos a parte com ouro comestível de 23 quilates, importado da Alemanha e que possui certificado de qualidade da união Européia. O Ouro é misturado ao produto e não só visualmente, mas em seu paladar, transforma-se na mais pura sensação de prazer. Uma bebida artística, refinada e própria para agradar os mais sofisticados paladares. A Middas tem seu blend exclusivo, composta por uma cachaça de dois anos, armazenada em tonel de madeira de amendoim do campo. Sua formula dá origem ao sabor único e especial da bebida, de baixa acidez e de intensa sensação olfativa. Tal como a arte, a Middas possui um toque especial. Assim como o personagem inspirador do nome do produto, Rei Midas, detentor do poder de transformar tudo o que toca em ouro, apresentamos um produto belo e imponente. Prêmios: Premiação conquistada no The Tasting Panel Magazine Premiação conquistada no New York International Spirits Competition 2014 ",Volume: 700 ml, 40% vol.,https://www.casadabebida.com.br/cachaca/middas-700-ml-flocos-de-ouro/,29/06/2021 00:49
63,60da9b2858cad6ad2ba72f84, Cachaça Dedo de Prosa,"R$ 39,90"," Cachaça Dedo de Prosa 700ml. Envelhecida em tonéis de Louro-Canela, típica madeira brasileira, esta cachaça apresenta aroma macio e ao mesmo tempo mais franco, resultado de um processo de destilação de alta qualidade. ",Volume: 700 ml, 40% vol.,https://www.casadabebida.com.br/cachaca/cachaca-dedo-de-prosa/,29/06/2021 00:49
64,60da9b2958cad6ad2ba72f85, Cachaça Jamel Ouro,"R$ 15,90"," Cachaça Jamel Ouro 700ml. Cachaça amarela, elaborada a partir de caldo de cana-de-açúcar, envelhecida em barris de carvalho. ",Volume: 700 ml, 39% vol.,https://www.casadabebida.com.br/cachaca/cachaca-jamel-ouro-700-ml/,29/06/2021 00:49
65,60da9b2a58cad6ad2ba72f86, Cachaça Jamel Prata,"R$ 16,90"," Cachaça branca, elaborada a partir de caldo de cana-de-açúcar. A cachaça Jamel foi uma das primeiras cachaças produzidas industrialmente no Brasil, fazendo com que ela seja atualmente, uma das mais tradicionais. ",Volume: 700 ml, 39% vol.,https://www.casadabebida.com.br/cachaca/cachaca-jamel-prata-700-ml/,29/06/2021 00:49
66,60da9b2a58cad6ad2ba72f87, Cachaça Dedo de Prosa Carvalho,"R$ 39,90"," Cachaça Dedo de Prosa Carvalho 700ml. É envelhecida em barris de Carvalho ""madeira nobre, mundialmente conhecida por equilibrar os melhores fermentados ou destilados"", por isso, apresenta notas de tostado, que se confirmam na boca. ",Volume: 700 ml, 40% vol.,https://www.casadabebida.com.br/cachaca/cachaca-dedo-de-prosa-carvalho/,29/06/2021 00:49
67,60da9b2b58cad6ad2ba72f88, Cachaça Alambik,"R$ 19,90", Cachaça Alambik. Destilado do Mosto Fermentado do caldo de cana-de-açúcar. (açúcar de cana e água potável) Características: ,Volume: 965 ml, 39% vol.,https://www.casadabebida.com.br/cachaca/cachaca-alambik/,29/06/2021 00:49
68,60da9b2b58cad6ad2ba72f89, Cachaça Nêga Fulô Terracota,"R$ 149,90"," Cachaça Nêga Fulô Terracota 700 ml. Com toque caseiro, a cachaça Nega Fulô é produzida com carinho e sabedoria pelos mestres alambiqueiros da Fazenda Soledade, propriedade do senhor de engenho Major Bragantino Guedes. Ela é guardada forte e pura em toneis de carvalho. Isso enobrece a bebida, apura o sabor, refina o gosto e aviva a cor. Por isso a Nega Fulô é boa. A mais gostosa cachaça brasileira. Características: ",Volume: 700 ml,,https://www.casadabebida.com.br/cachaca/nega-fulo-terracota-700-ml/,29/06/2021 00:49
69,60da9b2c58cad6ad2ba72f8a, Cachaça Santa Dose,"R$ 69,90"," Cachaça Santa Dose 700 ml. Cachaça Mista c/ Mel e Limão Santa Dose. Para quem aprecia uma boa cachaça vai adorar a Cachaça Brasileira Santa Dose uma cachaça de altíssima qualidade, filtrada 3 vezes para atingir uma mistura homogênea. Produzida em Pernambuco pela Carvalheira, uma das cachaçarias mais tradicionais do mercado é uma bebida 100% nacional, leve e refrescante. Santa Dose deve ser consumida gelada! Pode ser consumida pura, mas também acompanhar outras bebidas. ",Volume: 700 ml," 17,5% vol.",https://www.casadabebida.com.br/cachaca/cachaca-santa-dose-700-ml/,29/06/2021 00:49
70,60da9b2d58cad6ad2ba72f8b, Cachaça Middas Reserva,"R$ 229,90"," Cachaça Middas Reserva 700 ml - Flocos de Ouro. Esta inovadora proposta traz ao Brasil uma cachaça acompanhada de uma fracos a parte com ouro comestível de 23 quilates, importado da Alemanha e que possui certificado de qualidade da união Européia. O Ouro é misturado ao produto e não só visualmente, mas em seu paladar, transforma-se na mais pura sensação de prazer. Uma bebida artística, refinada e própria para agradar os mais sofisticados paladares. A Middas Reserva edição número 2 é um blend exclusivo do proprietário, assinada e numerada, uma edição de apenas 1000 garrafas. O proprietário Leandro Dias possuía alguns barris reservados somente para consumo próprio, onde levava nos eventos e todas as pessoas que provavam perguntavam se havia onde adquirir. Após muita insistência de seus amigos e familiares, o proprietário resolveu lançar essa edição limitada. Envelhecida em barris de Carvalho Francês, Carvalho Americano e Amburana, todas armazenadas no mínimo 2 anos e de primeiro uso. O equilíbrio perfeito e o intenso dourado do líquido misturado com um aroma delicioso exalado da taça, convida o degustador a apreciar mais uma dose. Durante a apreciação, a Middas Reserva releva um buquê de aromas como coco, baunilha, canela e chocolate e te levamo melhor de uma cachaça premium. Excelente para acompanhar carne vermelha, carne de caça, chocolate, charutos e até uma cerveja IPA. Medalha: ",Volume: 700 ml, 39% vol.,https://www.casadabebida.com.br/cachaca/middas-reserva-700-ml-flocos-de-ouro/,29/06/2021 00:49
71,60da9b2d58cad6ad2ba72f8c," Cachaça Sagatiba Mel, Lima e Limão","R$ 39,90"," Cachaça Sagatiba Mel, Lima e Limão 700 ml. Redescobrimos a cachaça com mel e limão. Reinventamos com a Lima! Sagatiba que sempre reinventa, traz agora mais uma novidade: a nova Sagatiba Mel, Lima e Limão, que acrescenta a Lima modernizando a mistura! Geladinha é refrescante e pronta para a festa! ",Volume: 700 ml, 17% vol.,https://www.casadabebida.com.br/cachaca/sagatiba-mel-lima-e-limao-700-ml/,29/06/2021 00:49
72,60da9b2e58cad6ad2ba72f8d, Cachaça Chico Mineiro Ouro,"R$ 59,90"," Cachaça Chico Mineiro Ouro 700 ml. A Cachaça Chico Mineiro é Produzida em Abaeté/MG. Com 2 anos e meio de envelhecimento no Carvalho. O sabor da Chico Mineiro Prata é o resultado da experiência da Fazenda palmitos na fabricação de cachaça em Minas Gerais, canaviais próprios cultivados sem agrotóxicos, colheira manual da cana madura, sem queimadas e fermentação natural. Toda a produção é originaria de alambiques próprios, sem uso de aditivos. ",Volume: 700 ml, 40% vol.,https://www.casadabebida.com.br/cachaca/chico-mineiro-ouro-700-ml/,29/06/2021 00:49
73,60da9b2e58cad6ad2ba72f8e, Cachaça Sagatiba Preciosa 23 anos,"R$ 599,90"," Cachaça Sagatiba Preciosa 23 anos 700 ml. Edição Limitada e Exclusiva. Sagatiba Preciosa é uma edição limitada de uma cachaça destilada em 1982 e envelhecida por 23 anos. Já deu pra entender o quanto essa cachaça é especial, né? O líquido foi filtrado e purificado para preservar e destacar as características originais, como o aroma e o sabor. O resultado é uma cachaça super premium de cor levemente dourada, com 42% de graduação alcoólica. Sua garrafa foi desenvolvida com exclusividade pela Saverglass de Paris, considerada a mais tradicional e renomada empresa de embalagens de vidros em todo o mundo. Premiações: ",Volume: 700 ml, 42% vol.,https://www.casadabebida.com.br/cachaca/sagatiba-preciosa-700-ml/,29/06/2021 00:50
74,60da9b2f58cad6ad2ba72f8f, Cachaça Gouveia Brasil,"R$ 269,90"," Cachaça Gouveia Brasil embalagem Couro 700 ml. É envelhecida em diferentes madeiras brasileiras (10 anos em Amburana e 5 em Jequitibá Rosa) e estrangeiras (mais 5 anos em Carvalho Americano e Francês). A Cachaça Gouveia Brasil Premium é como uma pedra preciosa, rara, formada, lapidada e polida pela sensibilidade do Master Blender Armando Del Bianco. A Gouveia Brasil Premium nasce de canaviais tratados organicamente nas terras férteis do Vale do Sapucaí no Sul de Minas Gerais. Canas doces produzem uma garapa com aromas frescos de rapadura que interagem na fermentação natural, porém controlada. O mosto rico em secundários segue na destilação em modernos Alambiques de Cobre. Apenas o coração desse processo é aproveitado (o início e o final da destilação não são incorporados à bebida) Com esta Cachaça nova, porém nobre, iniciamos o mais controlado processo de envelhecimento do Brasil. Após este envelhecimento ela é selecionada e blindada (misturada), surgindo então uma única bebida, capaz de superar todas as expectativas até mesmo dos apreciadores mais exigentes. Na degustação, sua cor Dourada Golden desperta a vontade de beber. O líquido é denso e oleoso. Ao olfato saltam os aromas frutado, amadeirado, floral, vanila, amêndoa e nozes, proveniente da “mistura em segredo” dos tonéis de madeira utilizados em nossa cave. Ao beber a Cachaça Gouveia Brasil Premium percebermos sensações antagônicas que se completam: frescor e calor, picância e suavidade, adstringência e doçura, em um equilíbrio singular e raro! Na harmonização, novamente, a Gouveia Brasil Premium é insuperável. Cai como uma luva quando acompanha pratos a base de carne vermelha, molhos cremosos, peixes nobres, enfim, pratos encorpados. E uma bela surpresa! Harmonizá-la com chocolates é uma sensação inusitada! Na companhia de tabacos finos, então! Puro e inigualável prazer. Pode e deve ser consumida em temperatura natural! Mas fica maravilhosa quando servida gelada! ",Volume: 700 ml, 40% vol.,https://www.casadabebida.com.br/cachaca/cachaca-gouveia-brasil-embalagem-couro/,29/06/2021 00:50
75,60da9b3058cad6ad2ba72f90, Cachaça Chico Mineiro Prata,"R$ 49,90"," Cachaça Chico Mineiro Prata 700 ml. A Cachaça Chico Mineiro Prata é cachaça nova , branca , ideal para drinks e coqueteis a base de destilados , principalmente a caipirinha. O sabor da Chico Mineiro Prata é o resultado da experiência da Fazenda palmitos na fabricação de cachaça em Minas Gerais, canaviais próprios cultivados sem agrotóxicos, colheira manual da cana madura, sem queimadas e fermentação natural. Toda a produção é originaria de alambiques próprios, sem uso de aditivos. A Chico Mineiro Prata é duplamente filtrada e engarrafada dentro da fazenda , de onde sai puro e seleta para agradar seu paladar ",Volume: 700 ml, 42% vol.,https://www.casadabebida.com.br/cachaca/chico-mineiro-prata-700-ml/,29/06/2021 00:50
76,60da9b3058cad6ad2ba72f91, Cachaça Nêga Fulô Ipê,"R$ 89,90"," Cachaça Nêga Fulô Ipê 750 ml. Chega ao mercado a cachaça Nega Fulo Ipê para se juntar a Fulô Carvalho e Jequitibá. As cachaças Fulô são bidestiladas em alambiques de cobre na Fazenda Soledade, em Nova Friburgo, Rio de Janeiro. A Fulô Ipê é uma Cachaça bidestilada em alambiques de cobre destacando seu aroma e a suavidade. Envelhecida a 18 meses em tonéis de 10 mil litros, adquiriu sabor e aroma suave e arredondado, com toques minerais, tabaco e damasco. Ideal para ser bebida pura ou em caipirinhas de lima-da-pérsia e de frutas exóticas delicadas, a nova cachaça combina com queijos, patês e nozes. ",Volume: 750ml,,https://www.casadabebida.com.br/cachaca/nega-fulo-ipe-750ml/,29/06/2021 00:50
77,60da9b3158cad6ad2ba72f92, Cachaça Nêga Fulô Jequitibá,"R$ 89,90"," Cachaça Nêga Fulô Jequitibá 750 ml. O Jequitibá é uma madeira neutra que deixa a cachaça perfeitamente redonda, destacando o sabor original e natural da cana. Ela possui um leve aroma de cana com toques cítricos e de minerais, o que proporciona um sabor levemente rústico. ",Volume: 750ml,,https://www.casadabebida.com.br/cachaca/nega-fulo-jequitiba-750ml/,29/06/2021 00:50
78,60da9b3158cad6ad2ba72f93, Cachaça Chico Mineiro Ouro Rótulo de Cobre,"R$ 69,90"," Cachaça Chico Mineiro Ouro Rótulo de Cobre 700 ml. Linda opção com o Rótulo em cobre. A Cachaça Chico Mineiro é Produzida em Abaeté/MG. Com 2 anos e meio de envelhecimento no Carvalho. O sabor da Chico Mineiro Prata é o resultado da experiência da Fazenda palmitos na fabricação de cachaça em Minas Gerais, canaviais próprios cultivados sem agrotóxicos, colheira manual da cana madura, sem queimadas e fermentação natural. Toda a produção é originaria de alambiques próprios, sem uso de aditivos. ",Volume: 700 ml, 40% vol.,https://www.casadabebida.com.br/cachaca/chico-mineiro-ouro-rotulo-de-cobre-700-ml/,29/06/2021 00:50
79,60da9b3258cad6ad2ba72f94, Cachaça Chico Mineiro Ouro Cantil Boiadeiro Couro c/ Copo,"R$ 89,90"," Cachaça Chico Mineiro Ouro Cantil Boiadeiro Couro c/ Copo 700 ml. Linda opção com Cantil Boiadeiro em Couro c/ Copo de 50 ml. A Cachaça Chico Mineiro é Produzida em Abaeté/MG. Com 2 anos e meio de envelhecimento no Carvalho. O sabor da Chico Mineiro Prata é o resultado da experiência da Fazenda palmitos na fabricação de cachaça em Minas Gerais, canaviais próprios cultivados sem agrotóxicos, colheira manual da cana madura, sem queimadas e fermentação natural. Toda a produção é originaria de alambiques próprios, sem uso de aditivos. ",Volume: 700 ml, 40% vol.,https://www.casadabebida.com.br/cachaca/chico-mineiro-ouro-cantil-boiadeiro-couro-copo-700-ml/,29/06/2021 00:50
80,60da9b3358cad6ad2ba72f95, Cachaça Chico Mineiro Prata Rótulo de Estanho,"R$ 59,90"," Cachaça Chico Mineiro Prata Rótulo de Estanho 700 ml. Linda opção com o Rótulo em Estanho. A Cachaça Chico Mineiro Prata é cachaça nova , branca , ideal para drinks e coqueteis a base de destilados , principalmente a caipirinha. O sabor da Chico Mineiro Prata é o resultado da experiência da Fazenda palmitos na fabricação de cachaça em Minas Gerais, canaviais próprios cultivados sem agrotóxicos, colheira manual da cana madura, sem queimadas e fermentação natural. Toda a produção é originaria de alambiques próprios, sem uso de aditivos. A Chico Mineiro Prata é duplamente filtrada e engarrafada dentro da fazenda , de onde sai puro e seleta para agradar seu paladar ",Volume: 700 ml, 42% vol.,https://www.casadabebida.com.br/cachaca/chico-mineiro-prata-rotulo-de-estanho-700-ml/,29/06/2021 00:50
81,60da9b3358cad6ad2ba72f96, Cachaça Chico Mineiro Ouro Couro c/ Copo,"R$ 69,90"," Cachaça Chico Mineiro Ouro Couro c/ Copo 160 ml. Linda opção com Fraco em Couro de Bolso c/ Copo de 50 ml. A Cachaça Chico Mineiro é Produzida em Abaeté/MG. Com 2 anos e meio de envelhecimento no Carvalho. O sabor da Chico Mineiro Prata é o resultado da experiência da Fazenda palmitos na fabricação de cachaça em Minas Gerais, canaviais próprios cultivados sem agrotóxicos, colheira manual da cana madura, sem queimadas e fermentação natural. Toda a produção é originaria de alambiques próprios, sem uso de aditivos. ",Volume: 160 ml, 40% vol.,https://www.casadabebida.com.br/cachaca/chico-mineiro-ouro-couro-copo-160-ml/,29/06/2021 00:50
82,60da9b3458cad6ad2ba72f97, Cachaça Gouveia Brasil,"R$ 249,90"," Cachaça Gouveia Brasil Preimum 700 ml. É envelhecida em diferentes madeiras brasileiras (10 anos em Amburana e 5 em Jequitibá Rosa) e estrangeiras (mais 5 anos em Carvalho Americano e Francês). A Cachaça Gouveia Brasil Premium é como uma pedra preciosa, rara, formada, lapidada e polida pela sensibilidade do Master Blender Armando Del Bianco. A Gouveia Brasil Premium nasce de canaviais tratados organicamente nas terras férteis do Vale do Sapucaí no Sul de Minas Gerais. Canas doces produzem uma garapa com aromas frescos de rapadura que interagem na fermentação natural, porém controlada. O mosto rico em secundários segue na destilação em modernos Alambiques de Cobre. Apenas o coração desse processo é aproveitado (o início e o final da destilação não são incorporados à bebida) Com esta Cachaça nova, porém nobre, iniciamos o mais controlado processo de envelhecimento do Brasil. Após este envelhecimento ela é selecionada e blindada (misturada), surgindo então uma única bebida, capaz de superar todas as expectativas até mesmo dos apreciadores mais exigentes. Na degustação, sua cor Dourada Golden desperta a vontade de beber. O líquido é denso e oleoso. Ao olfato saltam os aromas frutado, amadeirado, floral, vanila, amêndoa e nozes, proveniente da “mistura em segredo” dos tonéis de madeira utilizados em nossa cave. Ao beber a Cachaça Gouveia Brasil Premium percebermos sensações antagônicas que se completam: frescor e calor, picância e suavidade, adstringência e doçura, em um equilíbrio singular e raro! Na harmonização, novamente, a Gouveia Brasil Premium é insuperável. Cai como uma luva quando acompanha pratos a base de carne vermelha, molhos cremosos, peixes nobres, enfim, pratos encorpados. E uma bela surpresa! Harmonizá-la com chocolates é uma sensação inusitada! Na companhia de tabacos finos, então! Puro e inigualável prazer. Pode e deve ser consumida em temperatura natural! Mas fica maravilhosa quando servida gelada! ",Volume: 700 ml, 40% vol.,https://www.casadabebida.com.br/cachaca/cachaca-gouveia-brasil/,29/06/2021 00:50
83,60da9b3558cad6ad2ba72f98, Cachaça Chico Mineiro Ouro Couro com Copinho,"R$ 89,90"," Cachaça Chico Mineiro Ouro Couro com copinho 900 ml. Linda opção com Fraco em Couro com copinho 50 ml. A Cachaça Chico Mineiro é Produzida em Abaeté/MG. Com 2 anos e meio de envelhecimento no Carvalho. O sabor da Chico Mineiro Prata é o resultado da experiência da Fazenda palmitos na fabricação de cachaça em Minas Gerais, canaviais próprios cultivados sem agrotóxicos, colheira manual da cana madura, sem queimadas e fermentação natural. Toda a produção é originaria de alambiques próprios, sem uso de aditivos. ",Volume: 900 ml, 40% vol.,https://www.casadabebida.com.br/cachaca/chico-mineiro-ouro-couro-900-ml/,29/06/2021 00:50
84,60da9b3558cad6ad2ba72f99, Cachaça Weber Haus Premium 7 Madeiras,"R$ 119,90"," Cachaça Weber Haus Premium 7 Madeiras 750 ml. Cachaça Envelhecida em 7 Madeiras, Amburana, Canela Sassafras, Balsamo, Grapia, Carvalho Americano, Carvalho Frances, Cabriuva. Prêmios: Medalha de Duplo Ouro no Concurso Mundial de Bruxelas em 2017. 12ª Colocada no III Ranking da Cúpula da Cachaça 2018. ",Volume: 750 ml, 38% vol.,https://www.casadabebida.com.br/cachaca/weber-haus-premium-7-madeiras-750-ml/,29/06/2021 00:51
85,60da9b3658cad6ad2ba72f9a, Cachaça Caratinga Ouro 3 anos,"R$ 64,90"," Cachaça Caratinga Ouro 3 anos 670 ml.* *Copo não incluso. É leve e suave, agradando aos apreciadores da noite, que sabem o valor de um bom dia seguinte. Podendo ser saboreada pura ou também no preparo de coquetéis. Cultivo da cana-de-açúcar sem o uso de agrotóxicos. Detalhes: Estar bem amanhã! A fórmula da Cachaça Caratinga foi criada pensando também no dia seguinte. Fique tranquilo! Nossa equipe envolveu bioquímicos, especialistas e a melhor tecnologia para, ao unir o velho e o novo, elaborar uma receita que deixasse a Cachaça Caratinga isenta de metais pesados. Só isso já garante um dia seguinte onde você acorda sem a famigerada cefaléia pós-alcoólica (ressaca) e demais indisposições relacionadas. Mas não é só isso que torna nossa cachaça sua melhor opção: o principal é o sabor, a leveza, a facilidade de combinação com outros ingredientes na criação de coquetéis, seja a versão Tradicional, Ouro ou Prata. Acredite: Sabemos disso, porque a Cachaça Caratinga foi criada por quem realmente gosta de cachaça! ",Volume: 670 ml, 44% vol.,https://www.casadabebida.com.br/cachaca/caratinga-ouro-3-anos-670-ml/,29/06/2021 00:51
86,60da9b3658cad6ad2ba72f9b, Cachaça Caratinga Tradicional 7 anos,"R$ 69,90"," Cachaça Caratinga Tradicional 7 anos 700 ml. Armazenamento estendido, sabor amadeirado. Fruto de um processo que levou anos para ser desenvolvido. Uma cachaça verdadeiramente puro sangue que permite as mais variadas combinações. Cultivo da cana-de-açúcar sem o uso de agrotóxicos. Detalhes: Estar bem amanhã! A fórmula da Cachaça Caratinga foi criada pensando também no dia seguinte. Fique tranquilo! Nossa equipe envolveu bioquímicos, especialistas e a melhor tecnologia para, ao unir o velho e o novo, elaborar uma receita que deixasse a Cachaça Caratinga isenta de metais pesados. Só isso já garante um dia seguinte onde você acorda sem a famigerada cefaléia pós-alcoólica (ressaca) e demais indisposições relacionadas. Mas não é só isso que torna nossa cachaça sua melhor opção: o principal é o sabor, a leveza, a facilidade de combinação com outros ingredientes na criação de coquetéis, seja a versão Tradicional, Ouro ou Prata. Acredite: Sabemos disso, porque a Cachaça Caratinga foi criada por quem realmente gosta de cachaça! ",Volume: 700 ml,,https://www.casadabebida.com.br/cachaca/caratinga-tradicional-7-anos-700-ml/,29/06/2021 00:51
87,60da9b3758cad6ad2ba72f9c, Cachaça Chico Mineiro Ouro Violino Couro,"R$ 99,90"," Cachaça Chico Mineiro Ouro Violino Couro 500 ml. Linda opção com Fraco em Couro no formato de Violino. A Cachaça Chico Mineiro é Produzida em Abaeté/MG. Com 2 anos e meio de envelhecimento no Carvalho. O sabor da Chico Mineiro Prata é o resultado da experiência da Fazenda palmitos na fabricação de cachaça em Minas Gerais, canaviais próprios cultivados sem agrotóxicos, colheira manual da cana madura, sem queimadas e fermentação natural. Toda a produção é originaria de alambiques próprios, sem uso de aditivos. ",Volume: 500 ml, 40% vol.,https://www.casadabebida.com.br/cachaca/chico-mineiro-ouro-violino-couro-500-ml/,29/06/2021 00:51
88,60da9b3858cad6ad2ba72f9d, Cachaça Profissional Gouveia Brasil,"R$ 119,90"," Cachaça Profissional Gouveia Brasil 700 ml. Pensada, desenvolvida e produzida para ser única no seu propósito: produzir os mais saborosos, elegantes e diferenciados DRINKS, nacionais e internacionais. Essa cachaça representa uma leitura muito clara da inigualável capacidade brasileira de produzir com alegria e responsabilidade um destilado com a marca do “calor” do seu povo. É o puro espírito da verdadeira cachaça mineira. Nascida de canaviais controlados organicamente, nas terras férteis do Vale do Sapucaí no Sul de Minas, tem a mesma origem da Gouveia Brasil Premium, porém com características muito próprias para a sua finalidade. Na Fazenda Porto do Vianna, onde tudo começou há mais de 100 anos, esse destilado descansa 1 ano em dornas de aço inox e depois passa de 3 a 6 meses em tonéis de jequitibá Rosa, para que possa respirar e ganhar um arredondamento no sabor. Cachaça Branca e pura, tem no seu brilho a principal qualidade visual. O aroma lembra rapadura e um frutado de banana levemente cítrico. Seu corpo novo é suave e extremamente macio. Por tudo isso, é indicada com personalidade e atestada pelo renomado Mestre Derivan, um dos grandes gênios brasileiros na arte de transformar e dar VIDA PRÓPRIA às mais variadas misturas de cachaça com frutas e outras bebidas, com destaque para a imbatível caipirinha. Muito bem aceita também por quem gosta de uma cachaça mais jovem e de corpo suave. Pode ser consumida pura, gelada e/ou natural. ",Volume: 700 ml, 40% vol.,https://www.casadabebida.com.br/cachaca/cachaca-profissional-gouveia-brasil-700-ml/,29/06/2021 00:51
89,60da9b3858cad6ad2ba72f9e, Cachaça Caratinga Prata,"R$ 62,90"," Cachaça Caratinga Prata 670 ml.* *Copo não incluso. Armazenada 3 anos em Inox. Tem um suave sabor com acidez equilibrada, devido ao cultivo da cana-de-açucar sem o uso de agrotóxicos. Ideal para coquetéis. Detalhes: Estar bem amanhã! A fórmula da Cachaça Caratinga foi criada pensando também no dia seguinte. Fique tranquilo! Nossa equipe envolveu bioquímicos, especialistas e a melhor tecnologia para, ao unir o velho e o novo, elaborar uma receita que deixasse a Cachaça Caratinga isenta de metais pesados. Só isso já garante um dia seguinte onde você acorda sem a famigerada cefaléia pós-alcoólica (ressaca) e demais indisposições relacionadas. Mas não é só isso que torna nossa cachaça sua melhor opção: o principal é o sabor, a leveza, a facilidade de combinação com outros ingredientes na criação de coquetéis, seja a versão Tradicional, Ouro ou Prata. Acredite: Sabemos disso, porque a Cachaça Caratinga foi criada por quem realmente gosta de cachaça! ",Volume: 670 ml, 44% vol.,https://www.casadabebida.com.br/cachaca/caratinga-prata-670-ml/,29/06/2021 00:51
90,60da9b3958cad6ad2ba72f9f, Cachaça Weber Haus Canela Sassafrás,"R$ 99,90"," Cachaça Weber Haus Canela Sassafrás 700 ml. Envelhecida em barris de madeira, como Canela Sassafrás durante um ano até atingir sua perfeição em tempo ideal de maturação. É destilada e ótima para consumir como aperitivo e drinks, sendo digestivo após as refeições. Prêmios: 2013 - Medalha Grande Ouro Concurso Mundial de Bruxelas - Brasil. 2016 – Medalha de Ouro – Concurso Mundial de Bruxelas Edição Brasil. ",Volume: 700 ml, 38% vol.,https://www.casadabebida.com.br/cachaca/weber-haus-canela-sassafras-700-ml/,29/06/2021 00:51
