,_id,NOME_DA_CACHAÇA,PREÇO,DESCRIÇÃO_DA_CACHAÇA,VOLUME,LOCAL_DE_PRODUÇÃO,PRODUTOR,GRADUAÇÃO_ALCOÓLICA,RECIPIENTE_DE_ARMAZENAMENTO,ANÁLISE_SENSORIAL,LINK,DATA_COLETA
41,60c814f6679d88dafb13a993,Cachaça Princesa Isabel Jequitibá Rosa 750ml,"R$ 83,00","
Cachaça Princesa Isabel Jequitibá Rosa 750ml
A Cachaça Princesa Isabel Jequitibá Rosa é envelhecida por três anos em Jequitibá Rosa e adquire uma coloração levemente amarelada, límpida, brilhante e com bom corpo.
Espírito Santo - Brasil
É produzida em Linhares, no Espírito Santo, na fazenda Tupã, a apenas 40 km do litoral capixaba. Por lá, a família Cellia produz 20 mil litros por safra. 
A produção da Princesa Isabel Jequitibá Rosa
A Cachaça Princesa Isabel Jequitibá Rosa é envelhecida por três anos em Jequitibá Rosa e adquire uma coloração levemente amarelada, límpida, brilhante e com bom corpo. Depois de servida na taça por uns 10 minutos, apresenta pouco álcool no nariz e aromas frutados de cana-de-açúcar e notas herbáceas deixadas pelo Jequitibá Rosa.
Harmonize ao seu gosto!
A cachaça Princesa Isabel é produzida em Linhares, no Espírito Santo, na fazenda Tupã, a apenas 40 km do litoral capixaba. Por lá, a família Cellia produz 20 mil litros por safra.
A produção da cachaça Princesa Isabel é a concretização do sonho de infância de Adão Cellia, idealizador da marca. Desde pequeno, na cidade de Nova Venécia, no interior do Espírito Santo, Adão observava seus tios trabalhando na produção de cachaça artesanal.
Adão e a esposa, Isabel, foram buscar conhecimento em todo país e tiverem contato com as melhores práticas de produção.
Na fazenda Tupã o objetivo é buscar uma produção sustentável e ecológica. Desde 2019, os produtores cultivam cana-de-açúcar orgânica e implementaram um sistema de placas solares para gerar energia para produção de cachaça.
As variedade plantadas são a RB7515 e RB5453 e Caiana (em 2019 lançaram uma cachaça varietal utilizando apenas essa espécie). Toda colheita é manual e sem queimas.

",Volume: 750 ml,Espírito Santo - Brasil,Produtor: Princesa Isabel,40%,Madeira: Jequitibá-Rosa,"VISÃO: amarelo-palha
OLFATO: adocicados
PALADAR: adocicado
",https://ethylica.com.br/produto/cachaca-princesa-isabel-jequitiba-rosa-750ml-3/,27/05/2021 11:08
42,60c814f6679d88dafb13a994,Cachaça Princesa Isabel Ouro 750ml,"R$ 130,00","
Cachaça Princesa Isabel Ouro 750ml
A Cachaça Princesa Isabel Ouro é produzida às margens do lendário Rio Doce, no município de Linhares- Espírito Santo. 
Espírito Santo - Brasil
Os aromas e sabores libertador de um destilado superior, uma identidade única, constituído pelo rio, proximidade do mar, nossa terra, nossa flora 
A Produção da Cachaça Princesa Isabel Ouro
A cachaça Princesa Isabel Ouro é produzida às margens do lendário Rio Doce, no município de Linhares- Espírito Santo. Nessa terra onde frutificam matas de cacau se planta e cultiva a cana-de-açúcar para produção artesanal desta cachaça primorosa. O rigor no controle de todo o processo produtivo – sempre de forma sustentável – confere à cachaça Princesa Isabel os aromas e sabores de um destilado superior. Uma identidade única, constituído pelo rio, proximidade do mar, nossa terra, nossa flora e da capacidade de nossa gente colaboram para a singularidade do produto, feito para ser prazeroso, brindado e apreciado. Tem sabor de liberdade!
Seguindo este ideal tudo que é feito com paixão é bem feito! Para Adão e Pedro produtores da Princesa Isabel a Cachaça traz o Brasil em seu DNA. Cada conquista que a Cachaça obteve nacionalmente e internacionalmente deve-se honrar os antepassados que lutaram para passar as tradições da produção do nosso destilado para a próxima geração.
Todo o processo produtivo da Cachaça Princesa Isabel que ocorre na fazenda Tupã localizada no interior de Linhares no Espírito Santo e é totalmente artesanal já rendeu diversos prêmios para o alambique: Medalha de Prata no ExpoCachaça em 2017 e Medalha de Prata no Concurso Mundial de Bruxelas também em 2017 com sua Cachaça Princesa Isabel Ouro envelhecida por 3 anos em Carvalho e Amburana. 1ª Colocada no III Ranking da Cúpula da Cachaça 2018 – Categoria Prata com a Princesa Isabel Jequitibá. Conquistou a 20ª Colocada no III Ranking da Cúpula da Cachaça 2018 e Medalha de Prata no ExpoCachaça em 2017 com sua versão envelhecida em jaqueira.
",Volume: 750 ml,Espírito Santo - Brasil,Produtor: Princesa Isabel,40%,Madeira: Carvalho,"VISÃO: dourada
OLFATO: adocicados
PALADAR: adocicado, aromatico
",https://ethylica.com.br/produto/cachaca-princesa-isabel-ouro-750ml/,27/05/2021 11:09
43,60c814f6679d88dafb13a995,Cachaça Reserva do Nosco Envelhecida 700ml,"R$ 90,00","
Cachaça Reserva do Nosco Envelhecida 700ml
A Cachaça Reserva do Nosco Envelhecida é feita com cana de açúcar própria com moagem em até 24 horas da colheita.
 - 
Todo processo se dá em um ambiente fresco e arejado, com um rigoroso controle de higiene. 
Conheça mais a Cachaça Reserva do Nosco Envelhecida
A produção é feita com cana de açúcar própria com moagem em até 24 horas da colheita. O fermento é produzido na própria Fazenda, com as leveduras extraídas naturalmente da cana sem adição de fermento químico. Envelhecida em barril de carvalho europeu , produto artesanal, 100% natural. Todo processo se dá em um ambiente fresco e arejado, com um rigoroso controle de higiene. A destilação é lenta e cuidadosa, com separação das 3 frações, sendo aproveitado somente o líquido mais nobre, o coração, fazendo com que a cachaça Reserva do Nosco figure dentre as melhores cachaças do Brasil.
Envelhecimento: 3 anos em Carvalho
",Volume: 700 ml,,Produtor: Reserva do Nosco,42%,Madeira: Carvalho,"VISÃO: ambar
OLFATO: adocicados
PALADAR: adocicado, aromatico
",https://ethylica.com.br/produto/cachaca-reserva-do-nosco-envelhecida700ml/,27/05/2021 11:09
44,60c814f6679d88dafb13a996,Cachaça Saliníssima Ouro 670ml,"R$ 29,80","
Cachaça Saliníssima Ouro 670ml
A Cachaça Saliníssima Ouro  é uma cachaça 100% de coração sem utilização de calda ou cabeça.
Minas Gerais - Brasil
Especialmente elaborado pela junção de conhecimentos entre um tradicional produtor e a expertise da Natique. 
Conheça mais a Cachaça Saliníssima Ouro
A Cachaça Saliníssima Ouro  é uma cachaça 100% de coração sem utilização de calda ou cabeça. É armazenada em barris de bálsamo. Trata-se de um blend de cachaças de vários anos em que há cachaças jovens misturadas com cachaças de vários anos (até 10 anos por exemplo) especialmente elaborado pela junção de conhecimentos entre um tradicional produtor e a expertise da Natique.
Harmonize sua A Cachaça Saliníssima Ouro a seu gosto!
Natique, criadora das marcas de cachaça Santo Grau, Espírito de Minas e Saliníssima
A Natique é uma empresa com mais de 20 anos trabalhando o conceito de cachaça artesanal no mercado brasileiro. Com um portfólio com mais de 15 marcas, produzidas em diversos cantos do Brasil, é a responsável pelas marcas Santo Grau, Espírito de Minas e Saliníssima.
Idealizada por Paulo Pellotas e Duique Munhoz, a Natique trabalha com produtores tradicionais do Rio de Janeiro (Santo Grau Paraty), Minas Gerais (Santo Grau Século XVIII, Santo Grau Coronel Xavier Chaves e Saliníssina) e São Paulo (Santo Grau Itirapuã).
",Volume: 670 ml,Minas Gerais - Brasil,Produtor: Natique,42%,Madeira: Bálsamo,"VISÃO: amarelo-palha
OLFATO: adocicados
PALADAR: adocicado, aromatico
",https://ethylica.com.br/produto/cachaca-salinissima-ouro-670ml/,27/05/2021 11:09
45,60c814f6679d88dafb13a997,Cachaça Saliníssima Prata 670ml,"R$ 34,50","
Cachaça Saliníssima Prata 670ml
A Cachaça Saliníssima Prata é produzida desde 1955 na Fazenda Matrona, localizada em Salinas - Minas Gerais
Minas Gerais - Brasil
A cachaça segue a receita de fermentação de Salinas, utilizando leveduras selvagens e destilada em alambique de cobre. 
A produção da Saliníssima Prata
A Saliníssima Prata é produzida desde 1955 na Fazenda Matrona, localizada em Salinas – Minas Gerais por Lucas Mendes. A cidade de Salinas e outros cinco municípios vizinhos fazem parte de uma das denominações de origem (DO) da cachaça.
A cachaça segue a receita de fermentação de Salinas, utilizando leveduras selvagens e destilada em alambique de cobre. A receita do fermento é popularmente conhecida como “fermento caipira”. Após a destilação é descansada em dornas de inox por pelo menos 6 meses.
A cachaça Saliníssima Prata é produzida na Fazenda Matrona, produtora de cachaças desde 1955, localizada em Salinas – Minas Gerais, região de denominação de origem (DO) composta pela cidade de Salinas e outros cinco municípios vizinhos.
Ela é a versão pura, que não passa da madeira, da Saliníssima – sua companheira Saliníssima Ouro passa por barris de bálsamo, madeira tipicamente usada na região de Salinas para armazenamento da bebida.
Natique, criadora das marcas de cachaça Santo Grau, Espírito de Minas e Saliníssima
A Natique é uma empresa com mais de 20 anos trabalhando o conceito de cachaça artesanal no mercado brasileiro. Com um portfólio com mais de 15 marcas, produzidas em diversos cantos do Brasil, é a responsável pelas marcas Santo Grau, Espírito de Minas e Saliníssima.
Idealizada por Paulo Pellotas e Duique Munhoz, a Natique trabalha com produtores tradicionais do Rio de Janeiro (Santo Grau Paraty), Minas Gerais (Santo Grau Século XVIII, Santo Grau Coronel Xavier Chaves e Saliníssina) e São Paulo (Santo Grau Itirapuã).
",Volume: 750 ml,Minas Gerais - Brasil,Produtor: Natique,,,"VISÃO: incolor
",https://ethylica.com.br/produto/cachaca-salinissima-prata-670ml/,27/05/2021 11:09
46,60c814f6679d88dafb13a998,Cachaça Sanhaçu Freijó 700ml,"R$ 97,60","
Cachaça Sanhaçu Freijó 700ml
Conheça essa cachaça orgânica de Pernambuco, a Sanhaçu 
 - 
A Sanhaçu é armazenada em dornas de freijó, uma madeira nacional comum no armazenamento de cachaças do norte e nordeste brasileiro. 
A história por trás da Cachaça Sanhaçu Freijó
A matéria-prima da cachaça Sanhaçu Freijó é produzida em canavial próprio. A cana-de-açúcar é moída com no máximo 24 horas depois de cortada e fermentada em dornas de inox com leveduras desenvolvidas e multiplicadas naturalmente.
A cachaça Sanhaçu é produzida pela família Barreto Silva, em Chã Grande, na Zona da Mata pernambucana, a 85 km de Recife e 15 km de Gravatá, cidade turística famosa pela arquitetura secular, por lojas de móveis e artesanatos.
A história da cachaça Sanhaçu começa nos anos 1990, quando Moacir Barreto Silva se aposentou da Marinha e decidiu mudar-se com a esposa, Glória, para o interior de Pernambuco. Em Chã Grande, compraram um sitio, onde foram pioneiros no movimento de agricultura orgânica no estado.
Uma das iniciativas do casal foi reflorestar o sítio com mata nativa e árvores frutíferas. Com o ressurgimento da flora, a propriedade tornou-se refúgio para o que ainda resta da fauna local. É possível ver com frequência animais como teju, sagui, raposa, lebre, coelho-do- mato e diversas aves, dentre elas a que inspirou a criação da cachaça, o sanhaçu.
Harmonize sua cachaça Sanhaçu Freijó  a seu gosto!
",Volume: 700ml,,,,,"VISÃO: incolor
",https://ethylica.com.br/produto/cachaca-sanhacu-freijo-700ml/,27/05/2021 11:10
47,60c814f7679d88dafb13a999,Cachaça Sanhaçu Origem 700ml,"R$ 97,60","
Cachaça Sanhaçu Origem 700ml
Cachaça Sanhaçu Origem, 
Pernambuco - Brasil
A cachaça Sanhaçu é produzida pela família Barreto Silva, em Chã Grande, na Zona da Mata pernambucana, a 85 km de Recife. 
Versão sem madeira da cachaça Sanhaçu Origem
A cachaça Sanhaçu Origem é produzida em Chã Grande em Pernambuco. A versão chamada de Origem é a primeira cachaça armazenada em inox do portfólio que até então era formado por cachaças amadeiradas: freijó, amburana e carvalho.
Cachaça orgânica e sustentável
A cachaça Sanhaçu é a primeira cachaça orgânica certificada pelo IBD de Pernambuco e em 2015 se tornou o primeiro engenho do país movido a energia solar.
O alambique em Chã Grande em harmonia com a natureza
Degustação da cachaça
A versão purinha da Sanhaçu Origem revela uma cachaça potente, com 47% de teor alcoólico, já perceptível no intenso e duradouro rosário que se forma na taça. O aroma é adocicado (melado) e frutado (fruta tropical cítrica). Na boca é picante, adocicado, com sabor de especiarias. Retrogosto duradouro e persistente.
A história da cachaça Sanhaçu
A cachaça Sanhaçu é produzida pela família Barreto Silva, em Chã Grande, na Zona da Mata pernambucana, a 85 km de Recife e 15 km de Gravatá, cidade turística famosa pela arquitetura secular, por lojas de móveis e artesanatos.
A história da cachaça Sanhaçu começa nos anos 1990, quando Moacir Barreto Silva se aposentou da Marinha e decidiu mudar-se com a esposa, Glória, para o interior de Pernambuco. Em Chã Grande, compraram um sitio, onde foram pioneiros no movimento de agricultura orgânica no estado.
Uma das iniciativas do casal foi reflorestar o sítio com mata nativa e árvores frutíferas. Com o ressurgimento da flora, a propriedade tornou-se refúgio para o que ainda resta da fauna local. É possível ver com frequência animais como teju, sagui, raposa, lebre, coelho-do- mato e diversas aves, dentre elas a que inspirou a criação da cachaça, o sanhaçu.
",Volume: 700ml,Pernambuco - Brasil,Produtor: Sanhaçu,,,"VISÃO: incolor
",https://ethylica.com.br/produto/cachaca-sanhacu-origem-700ml/,27/05/2021 11:10
48,60c814f7679d88dafb13a99a,Cachaça Santa Terezinha Canela Sassafrás 500ml,"R$ 170,00","
Cachaça Santa Terezinha Canela Sassafrás 500ml
A Cachaça Santa Terezinha Canela Sassafrás é uma cachaça produzido por um dos mais inventivos e talentosos mestres de adega do Brasil, Adwater Menegatti.
Espírito Santo - Brasil
Na produção da Santa Terezinha, Adwalter trabalha com alambique de fogo direto (a lenha), onde destila vinho de cana fermentado com leveduras nativas 
Conheça mais a cachaça Santa Terezinha Canela Sassafrás
A Santa Terezinha é uma cachaça produzido por um dos mais inventivos e talentosos mestres de adega do Brasil, Adwater Menegatti. A cachaça é produzida em Marechal Floriano no Espírito Santo.
Essa versão escolhida pela Ethylica é armazenada em barris antigos de canela-sassafrás de mil litros por 4 anos; as paredes dos barris são raspadas, queimadas e pintadas com essência natural de frutas.
A cachaça foi originalmente criada para fins culinários, Adwalter queria um destilado para flambar carnes. Porém, o sabor inesperado e surpreendentemente delicioso fizeram da versão envelhecida em canela-sassafrás, madeira brasileira popular para envelhecimento de cachaça, uma ótima opção para degustação.
A produção das cachaças de Adwalter
Na produção da Santa Terezinha, Adwalter trabalha com alambique de fogo direto (a lenha), onde destila vinho de cana fermentado com leveduras nativas (cultivadas no próprio local); e um alambique aquecido por caldeira (a vapor), onde destila vinho fermentado com leveduras selecionadas (compradas de laboratórios especializados).
As cachaças podem ser envelhecidas em diversos barris, em carvalhos de diferentes procedências (francês, americano, italiano etc.) e madeiras nativas brasileiras. A principal variedade de cana utilizada é a chamada mulatinha, bem adaptada à região.
Degustação da Santa Terezinha Canela Sassafrás
A cor é âmbar escura. No olfato, surpreende pelo aroma intenso de frutas secas, como ameixa preta e uvas passas. No paladar é que ocorre a maior supresa: com traços de licor de jabuticaba, especiarias e um leve medicinal.
Sugestão de consumo:
A cachaça serve bem também gelada. E a porcentagem de 38% e o sabor docinho fazem dessa cachaça uma opção para quebrar preconceitos e te fazer surpreender com o potencial do destilado brasileiro. Recomendamos também harmonizada com queijos fortes.
",Volume: 500 ml,Espírito Santo - Brasil,Produtor: Santa Terezinha,38%,Madeira: Canela Sassafrás,"VISÃO: tons-em-vermelho
OLFATO: adocicados
PALADAR: adocicado, elegante
",https://ethylica.com.br/produto/cachaca-santa-terezinha-canela-sassafras-500ml-2/,27/05/2021 11:10
49,60c814f7679d88dafb13a99b,Cachaça Santa Terezinha Krafted 500ml,"R$ 170,00","
Cachaça Santa Terezinha Krafted 500ml
A cachaça Santa Terezinha Krafted é feita desde 1943 por Artêmio Menegatti seu fundador no município de Santa Teresa.
Espírito Santo - Brasil
A cachaça Santa Terezinha segue seu ritual de forma minuciosa e atento aos detalhes importantes em qualquer produção de cachaça artesanal. 
A história da cachaça Santa Terezinha
A cachaça Santa Terezinha  Krafted é feita desde 1943 por Artêmio Menegatti seu fundador no município de Santa Teresa, no Espírito Santo destacando a região como um dos principais polos produtores do destilado capixaba.
Através dos anos, observando os processos e produzindo junto com seu pai Adwalter Menegatti assume a produção em 1996 e transfere a fábrica para Marechal Floriano.
A produção dessa cachaça artesanal capixaba
A cachaça Santa Terezinha segue seu ritual de forma minuciosa e atento aos detalhes importantes em qualquer produção de cachaça artesanal. Da colheita da cana, da extração do caldo, das misturas, fervuras e esperas pelo ponto correto para a transformação do mosto no saboroso e festejado destilado alcoólico de cana de açúcar.
Sendo uma região com quase 1.000m de altitude, de excelente clima além de um município com grande potencial turístico. As cachaças se destacam pela criatividade, sensibilidade e talento em trabalhar com produtores locais para padronizar e envelhecer suas bebidas, com atenção nas técnicas de tosta de madeira e o envelhecimento em método Solera.
Prezando também o desenvolvimento do design dos rótulos e escolha das garrafas para cada produto, o produtor Adwalter Manegatti convidou artistas talentosos como Lastenio Cometti e DelSanto para contribuir com as artes da linha de cachaças Santa Terezinha.
",Volume: 500 ml,Espírito Santo - Brasil,Produtor: Santa Terezinha,43%,,,https://ethylica.com.br/produto/cachaca-santa-terezinha-krafted-500ml/,27/05/2021 11:10
50,60c814f7679d88dafb13a99c,Cachaça Santo Grau 5 Botas 750ml,"R$ 114,90","
Cachaça Santo Grau 5 Botas 750ml
A Cachaça Santo Grau 5 Botas é picante e com nítidas notas de carvalho americano, trazendo baunilha e aromas de torrado.
Minas Gerais - Brasil
É envelhecida no sistema de solera em barris de carvalho americano que passaram por vinho de Jerez chamado Oloroso. 
Santo Grau 5 Botas, uma cachaça com influências paulistas e espanholas
A linha envelhecida da Santo Grau, conhecida como Cachaças Raras de Engenho, é toda produzida em Itirapuã – São Paulo na fazenda Barra Grande da família Figueiredo, onde se produz cachaça desde 1860, fazendo com que o alambique seja um dos mais antigos em atividade no Estado de São Paulo.
Itirapuã está localizada na fronteira com Minas Gerais, a 850 metros de altura, com clima chuvoso e de solo barrento e argiloso. Na propriedade, além de cachaça, as outras atividades econômicas são café, pecuária e turismo rural.
Barris da cachaça 5 Botas em Itirapuã
O envelhecimento é a inovação da 5 Botas
Em 2013, quando o grupo Osborne, tradicional empresa espanhola produtora de destilados, adquiriu 51% da Natique, empresa responsável pela criação da linha Santo Grau, foi decidido trazer inovações para o mercado brasileiro, como a importação de barris e técnicas de envelhecimento da Europa.
A cachaça Santo Grau 5 Botas é envelhecida no sistema de solera em barris de carvalho americano que passaram por vinho de Jerez chamado Oloroso. A primeira solera tinha apenas cinco barris (botas em espanhol) e batizou a cachaça. Atualmente são 10 barris empilhados nas adegas da fazenda Barra Grande.
Características sensoriais
A cachaça é picante e com nítidas notas de carvalho americano, trazendo baunilha e aromas de torrado.
",Volume: 750 ml,Minas Gerais - Brasil,Produtor: Natique,,,,https://ethylica.com.br/produto/cachaca-santo-grau-5-botas-750ml/,27/05/2021 11:11
51,60c814f7679d88dafb13a99d,Cachaça Santo Grau Coronel Xavier 750ml,"R$ 84,00","
Cachaça Santo Grau Coronel Xavier 750ml
A Cachaça Santo Grau Coronel Xavier é perfeita para beber pura e devagar, harmonizando com caju e flor de sal.
Minas Gerais - Brasil
A marca da cachaça é da empresa Natique, que além da Coronel Xavier Chaves, também produz a Santo Grau Paraty, Santo Grau Itirapuã, Santo Grau PX,  Santo Grau 5 Botas e Santo Grau Século XVIII. 
A Produção da Cachaça Santo Grau Coronel Xavier
Na Estrada Real, na cidade de Coronel Xavier Chaves, está localizado o Engenho Boa Vista, o alambique mais antigo do Brasil ainda em atividade, onde é produzida a versão mineira da cachaça Santo Grau. A propriedade é de Rubens Chaves, descendente de Joaquim José da Silva Xavier, o Tiradentes. Construído há aproximadamente 250 anos pelo padre Domingos da Silva Xavier, irmão do herói inconfidente.
A marca da cachaça é da empresa Natique, que além da Coronel Xavier Chaves, também produz a Santo Grau Paraty, Santo Grau Itirapuã, Santo Grau PX,  Santo Grau 5 Botas e Santo Grau Século XVIII.
A tradição na receita de produção da cachaça
O mestre alambiqueiro Nando Chaves mantém a mesma receita familiar. O segredo da produção está na fermentação lenta por leveduras autóctones selvagens e no fubá de milho como substrato durante a formação do pé de cuba. Uma das poucas diferenças da atual produção em relação às práticas do passado é a substituição das antigas adegas de pedra, usadas para armazenar a cachaça, por tonéis de inox.
Degustação da cachaça Santo Grau Coronel Xavier Chaves
Lágrimas e rosário lentos; incolor; no nariz, melado intenso, mineral, grama; percepção alcoólica bem presente, principalmente na boca; acidez acentuada, mas sem queimar; doçura intensa e um pouco adstringente (caju maduro); sensações agreste, fechada e metálica, retrogosto de médio a longo.
Sugestão do especialista:
Beber pura e devagar, harmonizando com caju e flor de sal. Ela também pode ser usada no preparo de coquetéis, como uma caipirinha de limão, lima da pérsia e manjericão.
",Volume: 750 ml,Minas Gerais - Brasil,Produtor: Natique,,,,https://ethylica.com.br/produto/cachaca-santo-grau-coronel-xavier-750ml/,27/05/2021 11:11
52,60c814f7679d88dafb13a99e,Cachaça Santo Grau Itirapua 750ml,"R$ 84,00","
Cachaça Santo Grau Itirapua 750ml
A Cachaça Santo Grau Itirapuã é uma cachaça clássica tradicional do interior paulista.
Minas Gerais - Brasil
Com aroma suave tem sabor aveludado, macio e amplo na boca. A cana é moída pela força da roda da água, movimentada por um riacho que, durante anos, fazia todo o engenho funcionar. 
Conheça mais a cachaça Santo Grau Itirapuã
A Cachaça Santo Grau Itirapuã é uma cachaça clássica tradicional do interior paulista. Com aroma suave tem sabor aveludado, macio e amplo na boca. A cana é moída pela força da roda da água, movimentada por um riacho que, durante anos, fazia todo o engenho funcionar.
Itirapuã – São Paulo, um dos alambiques mais antigos em atividade
No interior de São Paulo, o engenho de Itirapuã mantém a tradição e artesanalidade sendo movido por uma roda d’água desde 1860. Sob os cuidados rigorosos da família Figueiredo Cristófani, a frente do engenho há quatro gerações. O engenho de Itirapuã é responsável pela produção. A Clássica Santo Grau Itirapuã, a envelhecida Santo Grau Reserva Itirapuã e, da linha de Cachaças Raras, as envelhecidas especiais Santo Grau Solera Cinco Botas e Santo Grau Solera Pedro Ximenes.
Natique, Espírito de Minas e Saliníssima
A Natique é uma empresa com mais de 20 anos trabalhando o conceito de cachaça artesanal no mercado brasileiro. Com um portfólio com mais de 15 marcas, produzidas em diversos cantos do Brasil, é a responsável pelas marcas Santo Grau, Espírito de Minas e Saliníssima.
Idealizada por Paulo Pellotas e Duique Munhoz, a Natique trabalha com produtores tradicionais do Rio de Janeiro (Santo Grau Paraty), Minas Gerais (Santo Grau Século XVIII, Santo Grau Coronel Xavier Chaves e Saliníssina) e São Paulo (Santo Grau Itirapuã).
Harmonize a se gosto
",Volume: 750 ml,Minas Gerais - Brasil,Produtor: Natique,,,,https://ethylica.com.br/produto/cachaca-santo-grau-itirapua-750ml/,27/05/2021 11:11
53,60c814f7679d88dafb13a99f,Cachaça Santo Grau Paraty 750ml,"R$ 84,00","
Cachaça Santo Grau Paraty 750ml
A Cachaça Santo Grau Paraty foi eleita a terceira melhor cachaça branca do Brasil segundo o Ranking da Revista Veja (Edição Nacional – fev 2010).
Minas Gerais - Brasil
É produzida da mesma forma há cinco gerações. A cana é moída pela força da roda da água do jeito que é feito desde que as gotas da bebida foram engarrafadas. 
Conheça mais a Cachaça Santo Grau Paraty
A Santo Grau Paraty é produzida da mesma forma há cinco gerações. A cana é moída pela força da roda da água do jeito que é feito desde que as gotas da bebida foram engarrafadas.
A fermentação é natural e lenta até que seja atingido o ponto ideal. Alambiques de cobre aquecidos por fogo direto fazem a destilação.
O resultado é incomparável; uma cachaça cheirosa e de sabor intenso com características típicas desta região praiana.
Eleita a terceira melhor cachaça branca do Brasil segundo o Ranking da Revista Veja (Edição Nacional – fev 2010).
Harmonize sua Santo Grau Paraty a seu gosto.
Natique, criadora das marcas de cachaça Santo Grau, Espírito de Minas e Saliníssima
A Natique é uma empresa com mais de 20 anos trabalhando o conceito de cachaça artesanal no mercado brasileiro. Com um portfólio com mais de 15 marcas, produzidas em diversos cantos do Brasil, é a responsável pelas marcas Santo Grau, Espírito de Minas e Saliníssima.
Idealizada por Paulo Pellotas e Duique Munhoz, a Natique trabalha com produtores tradicionais do Rio de Janeiro (Santo Grau Paraty), Minas Gerais (Santo Grau Século XVIII, Santo Grau Coronel Xavier Chaves e Saliníssina) e São Paulo (Santo Grau Itirapuã).
",Volume: 750 ml,Minas Gerais - Brasil,Produtor: Natique,,,,https://ethylica.com.br/produto/cachaca-santo-grau-paraty-750ml/,27/05/2021 11:12
54,60c814f8679d88dafb13a9a0,Cachaça Santo Grau Pedro Ximenes 750ml,"R$ 114,90","
Cachaça Santo Grau Pedro Ximenes 750ml
A cachaça Santo Grau Pedro Ximenes é produzida no interior de São Paulo em Itirapuã onde está localizada a fazenda Barra Grande.
Minas Gerais - Brasil
É envelhecida no sistema de soleira com 5 tonéis de 500 litros de carvalho americano. 
Produção na Fazenda Barra Grande em Itirapuã – São Paulo
A cachaça Santo Grau Pedro Ximenes é produzida no interior de São Paulo em Itirapuã onde está localizada a fazenda Barra Grande.
Desde 1111 a família produz cachaça na fazenda, dedicada também ao café, à pecuária e turismo rural. Devido o comprometimento com sustentabilidade….
Garrafas da Santo Grau PX
Cachaça com influências espanholas: barris de jerez
É envelhecida no sistema de soleira com 5 tonéis de 500 litros de carvalho americano que passou por vinho Jerez Pedro Ximenes (PX).
É uma cachaça adoçada
De aroma torrado (chocolate, cereais), adocicado (xarope de frutas e mel); na boca, fruta seca (figo e uva-passa). A borra seca e cristalizada formada nas paredes do barril pelo vinho faz a cachaça ser naturalmente adoçada, contendo 9g/L de açúcar. Portanto, tecnicamente, não é apenas cachaça, mas uma cachaça adoçada.
Natique, criadora das marcas de cachaça Santo Grau, Espírito de Minas e Saliníssima
A Natique é uma empresa com mais de 20 anos trabalhando o conceito de cachaça artesanal no mercado brasileiro. Com um portfólio com mais de 15 marcas, produzidas em diversos cantos do Brasil, é a responsável pelas marcas Santo Grau, Espírito de Minas e Saliníssima.
Idealizada por Paulo Pellotas e Duique Munhoz, a Natique trabalha com produtores tradicionais do Rio de Janeiro (Santo Grau Paraty), Minas Gerais (Santo Grau Século XVIII, Santo Grau Coronel Xavier Chaves e Saliníssina) e São Paulo (Santo Grau Itirapuã).
",Volume: 750 ml,Minas Gerais - Brasil,Produtor: Natique,,Madeira: Carvalho Americano,"VISÃO: dourada
",https://ethylica.com.br/produto/cachaca-santo-grau-pedro-ximenes-750ml/,27/05/2021 11:12
55,60c814f8679d88dafb13a9a1,Cachaça Saudade Pura Carvalho 700ml,"R$ 67,50","
Cachaça Saudade Pura Carvalho 700ml
A Cachaça Saudade Pura Carvalho é uma bebida Premium, única e especial.
Maceió - Brasil
É envelhecida 2 anos em Carvalho Frances e Americano, traz consigo as boas lembranças do passado. 
Conheça mais a Cachaça Saudade Pura Carvalho
A Saudade Pura Carvalho é uma bebida Premium, única e especial. Envelhecida 2 anos em Carvalho Frances e Americano, traz consigo as boas lembranças do passado.
 
",Volume: 700 ml,Maceió - Brasil,Produtor: Saudade Pura,40%,Madeira: Carvalho Americano,"VISÃO: dourada
OLFATO: adocicados
PALADAR: adocicado, aromatico
",https://ethylica.com.br/produto/cachaca-saudade-pura-carvalho-700ml/,27/05/2021 11:12
56,60c814f8679d88dafb13a9a2,Cachaça Saudade Pura Classica 700ml,"R$ 75,00","
Cachaça Saudade Pura Classica 700ml
A Cachaça Saudade Pura Classica é uma cachaça que resgata um sabor perdido, do qual falavam nossos pais e avós.
Maceió - Brasil
A produção desta Cachaça é artesanal e garante sabor incomparável. 
Conheça mais a Cachaça Saudade Pura Classica 700ml
Se confunde com a tradição e a história paraibana. Produzida na cidade histórica de Areia, na Paraíba, essa é uma cachaça que resgata um sabor perdido, do qual falavam nossos pais e avós. Cana de açúcar selecionada, cortada manualmente e sem queimadas, o processo de produção desta Cachaça é artesanal e garante sabor incomparável.
Descanso: 6 meses
Buquê: cana-de-açucar puro.
Paladar: concentrado, frutado.
Sugestão: comidas condimentadas, carnes brancas, lagosta, frutos do mar, drinks com frutas.
Produção: Areia – PB
",Volume: 700 ml,Maceió - Brasil,Produtor: Saudade Pura,38%,,"VISÃO: incolor
PALADAR: adocicado, aromatico
",https://ethylica.com.br/produto/cachaca-saudade-pura-classica-700ml/,27/05/2021 11:12
