,_id,NOME_DA_CACHAÇA,PREÇO,VOLUME,ANÁLISE_DO_CACHACIER,DESCRIÇÃO_DA_CACHAÇA,HISTÓRIA_DO_ALAMBIQUE,LOCAL_DE_PRODUÇÃO,RECIPIENTE_DE_ARMAZENAMENTO,TEMPO_DE_ARMAZENAMENTO,GRADUAÇÃO_ALCOÓLICA,PREMIOS,DATA_COLETA,LINK
942,60df75058882c8982eaed0df,Cachaça Embaixador Reserva Especial 700ml,,700ml,,"A Cachaça Embaixador Reserva Especial 700ml é uma bebida armazenada por cinco anos em barris de carvalho europeu. Leve, possui graduação alcoólica de 40%. Idealizada em meados de 2020, em plena pandemia, surgiu quando dois amigos, um músico e um empresário do ramo de roupas, resolveram se unir em uma nova empreitada.

Com a crise, o músico Leandro Lima precisou se reinventar e resolveu vender cachaças para se sustentar. Jean Brito, ao comprar algumas garrafas com o amigo, perguntou se ele gostaria de desenvolver um rótulo juntos. Foram noites em claro pensando em um nome, até que surgiu a Cachaça do Embaixador.

Depois, um terceiro amigo se juntou ao time. Agora, Leandro, Jean e Rodrigo Rosa caminham juntos para levar a Cachaça do Embaixador aos apreciadores de destilados do Brasil e do mundo.
","A Cachaça do Embaixador é produzida na Fazenda Luiz Francisco, na zona rural de Congonhas do Norte, Minas Gerais, terras cortadas pela Serra do Espinhaço. Os idealizadores Leandro, Jean e Rodrigo prezam por produzir bebidas de excelente qualidade, que descem de maneira macia, preenchem espaços e percorrem toda a área gustativa com um agradável prazer, inebriando os sentidos e criando um clima de sensibilidade, alegria e bem-estar.
",Congonhas do Norte - MG,Carvalho Europeu,5 anos,40%,,25/6/2021 - 21:22:29,https://www.cachacarianacional.com.br/cachaca-embaixador-reserva-especial-700ml-021540/p
943,60df75058882c8982eaed0e0,Cachaça Maria Andante Ouro sem Box GP 670ml,,670ml,,"A Cachaça Maria Andante Ouro sem Box GP 670ml é uma bebida envelhecida por sete anos em barris de carvalho. Leve, possui graduação alcoólica de 40%. Produzida em Taboão, na cidade de Passa Quatro, Sul de Minas Gerais.
",,Passa Quatro - MG,Carvalho,7 anos,40%,,25/6/2021 - 21:22:36,https://www.cachacarianacional.com.br/cachaca-maria-andante-ouro-sem-box-670ml-021522/p
944,60df75058882c8982eaed0e1,Cachaça Vanderley Azevedo Extra Premium 750ml,,750ml,,"A Cachaça Vanderley Azevedo Extra Premium 750ml surgiu de um equívoco na produção. Em 2007, o filho do produtor ficou encarregado de envasar alguns tonéis de cachaça. No entanto, ao invés de encher os barris que lhe foram solicitados, acabou completando outros tonéis.

Esses barris ficaram esquecidos até 2019, quando foram abertos para verificar como as cachaças estavam. A cachaça, fruto de um “equívoco” estava esplêndida. Desde então, começaram a participar de concursos internacionais e foram premiados pela criação do destilado.

A Cachaça Vanderley Azevedo Extra Premium é produzida em alambique de cobre e armazenada por pelo menos 12 anos em barris únicos de carvalho francês. Leve, possui graduação alcoólica de 40%.
","A história da Cachaça Vanderley Azevedo começou em 1940, quando Sérgio José de Araújo, em busca de diamantes no rio Tijuco, localizado no Triângulo Mineiro, firmou residência na cidade de Ituiutaba, Minas Gerais. Por lá, montou um armazém para atender as demandas do garimpo e dos moradores da cidade.

Em 1968, Vanderley Azevedo foi trabalhar com o avô no armazém e observou que um caixeiro-viajante deixava alguns tonéis com cachaça e, após 15 dias, passava para pegá-los. Nesse processo, tornou-se o responsável por envasar a bebida.

Em 1984, ele e o irmão compraram uma fazenda para realizarem a própria produção de Cachaças Artesanais. Desde então, destilam o mosto fermentado do caldo de cana-de-açúcar de forma artesanal.

Todo o processo é feito com a mesma dedicação desde 1984. Em cada gota da Vanderley Azevedo está depositado todo o afeto típico do povo do interior mineiro.
",Ituiutaba - MG,Carvalho Francês,12 anos,40%,"2020 - Medalha de Prata do Concurso Mundial de Bruxelas Edição Bruxelas
2020 - Medalha de Prata do San Francisco World Spirits Competition Edição São Francisco
2019 - Medalha de Prata do Concurso Mundial de Bruxelas Edição China
",25/6/2021 - 21:22:43,https://www.cachacarianacional.com.br/cachaca-vanderley-azeredo-extra-premium-750ml-021508/p
945,60df75068882c8982eaed0e2,Cachaça Vitalina Reserva Especial 7 Anos Carvalho 750ml,,750ml,,"A Cachaça Vitalina Reserva Especial 7 Anos Carvalho 750ml é envelhecida por sete anos em barris de carvalho, processo que lhe confere um adocicado mais intenso, predominante da madeira. A leveza e o sabor se acentuam. Robusta, possui graduação alcoólica de 42%.
","Nascido no Vale do Jequitinhonha, o idealizador e fundador da Cachaça Vitalina, Carlos Murta, cresceu na região que se tornou conhecida pela produção de cachaças de excelente qualidade. Amante da bebida, mudou-se para Belo Horizonte na década de 1970 e levou consigo a vontade de um dia produzir o próprio destilado.

Em 1990, realizou o sonho ao encontrar um “pedaço de terra abençoado” em Jaboticatubas, na Região Metropolitana de BH. Um terreno privilegiado, protegido por uma mata ciliar, e que forma uma verdadeira ilha, ladeado pelas águas do Rio Cipó.

A Cachaça Vitalina é produzida na Serra do Cipó desde 2008, em meio às mais belas montanhas de Minas. Fabricada artesanalmente, mas com alto padrão de qualidade, é totalmente orgânica e certificada pela Associação dos Produtores de Cachaça de Qualidade (Ampaq).
",Jaboticatubas - MG,Carvalho,7 anos,42%,,25/6/2021 - 21:23:11,https://www.cachacarianacional.com.br/cachaca-vitalina-reserva-especial-7-anos-carvalho-750ml-01923/p
946,60df75068882c8982eaed0e3,Cachaça Velha Chica Premium 500ml,,500ml,,"A Cachaça Velha Chica Premium 500ml é uma bebida produzida através de um blend. Envelhecida por quatro anos em barris de carvalho e amburana, madeira tipicamente brasileira. Leve, possui graduação alcoólica de 38%.
","Oi, muito prazer! Meu nome é Chica. Sou uma cachaça artesanal ardente e saborosa. Sou forte, mas sem perder a ternura, pois não deixo mau hálito nem dores de cabeça no dia seguinte. Curto flores, frutas, ervas e raízes. Se quiser me conhecer melhor, faça o seu pedido. Será uma embriaguez de satisfação atendê-lo!
",Ivoti - Rs,Carvalho e Amburana,4 anos,38%,,25/6/2021 - 21:23:18,https://www.cachacarianacional.com.br/cachaca-velha-chica-premium-500ml-01921/p
947,60df75068882c8982eaed0e4,Cachaça Velha Chica Caveira 4 Anos Carvalho 100ml,,100ml,,"A Cachaça Velha Chica Caveira 4 Anos Carvalho 100ml é uma edição especial, produzida através de um blend. Envelhecida por quatro anos em barris de carvalho e amburana, madeira tipicamente brasileira. Leve, possui graduação alcoólica de 38%.
","Oi, muito prazer! Meu nome é Chica. Sou uma cachaça artesanal ardente e saborosa. Sou forte, mas sem perder a ternura, pois não deixo mau hálito nem dores de cabeça no dia seguinte. Curto flores, frutas, ervas e raízes. Se quiser me conhecer melhor, faça o seu pedido. Será uma embriaguez de satisfação atendê-lo!
",Ivoti - RS,Carvalho e Amburana,4 anos,38%,,25/6/2021 - 21:23:25,https://www.cachacarianacional.com.br/cachaca-velha-chica-caveira-4-anos-carvalho-100ml-01920/p
948,60df75068882c8982eaed0e5,Cachaça Tiara Rainha Garrafa Especial 750ml,,750ml,"De cor amarelo-clara levemente esverdeada, possui uma mescla de aromas frutados, cana-de-açúcar e especiarias. No paladar, traz um leve amargor e um gosto doce. Além disso, causa uma sensação um pouco picante e levemente alcoólica na boca. Retrogosto agradável e moderado.","A Cachaça Tiara Rainha Garrafa Especial 750ml é uma bebida envelhecida por três anos em barris de carvalho e jequitibá. Leve, possui graduação alcoólica de 40%. Envasada em uma garrafa especial importada.
","A Cachaça Tiara começou a ser produzida em 1940, na antiga Fazenda Santa Cruz, em Barra Longa, Minas Gerais, por Benjamim Siqueira, empreendedor determinado que passou o segredo de como produzir uma cachaça de qualidade de geração para geração.

Com a demanda do mercado atual, foi necessário inovar a marca. Já na terceira geração e com 75 anos, a Tiara mantém as mesmas tradições de um produto tipicamente brasileiro, assim como futebol e carnaval. Seu objetivo é ser uma empresa reconhecida no mercado interno e externo pela qualidade superior.

A produção da Cachaça Tiara carrega segredos de uma produção familiar que vão desde a plantação da cana-de-açúcar até o engarrafamento. A destilação ocorre em alambique de cobre e dela se obtém o “coração da cachaça”. Pensando na sustentabilidade da cadeia produtiva, a ""sobra"" do destilado é reaproveitada por fazendeiros locais para alimentação animal.

O bagaço gerado após a moagem da cana é reaproveitado para geração de energia na destilação e alimentação animal. A marca Tiara faz parte do projeto ""Origem Minas"", do Sebrae, e possui parcerias com Universidades Federais mineiras em projetos que visam a melhoria da qualidade. A empresa é capacitada no Brasil em curso de internacionalização pela Federação das Indústrias do Estado de Minas Gerais (FIEMG).
",Barra Longa - MG,Carvalho e Jequitibá,3 anos,40%,"2017 - Medalha de Prata no Concurso Mundial de Bruxelas
2015 - Medalha de Prata no Concurso Mundial de Bruxelas
2014 - Medalha de Ouro no Concurso Mundial de Bruxelas
",25/6/2021 - 21:23:32,https://www.cachacarianacional.com.br/cachaca-tiara-rainha-garrafa-especial-750ml-01919/p
949,60df75068882c8982eaed0e6,Cachaça Middas Reserva Especial 700ml,,700ml,,,,,,,,,25/6/2021 - 21:23:40,https://www.cachacarianacional.com.br/cachaca-middas-reserva-especial-700ml-01904/p
950,60df75068882c8982eaed0e7,Cachaça Havana 75 Anos Numerada 24 750ml,,750ml,,"A Cachaça Havana 75 Anos Numerada 24 750ml é uma edição especial comemorativa dos 75 anos da tradicional Cachaça Havana. É armazenada por 12 anos em barris de bálsamo, madeira típica da região de Salinas, Minas Gerais. Robusta, possui graduação alcoólica de 47%. Cada uma das garrafas recebe um número único, que garante a legitimidade da bebida e a autenticidade de pertencer ao seleto grupo do lote especial.
","A Cachaça Havana começou a ser produzida no início da década de 1940 por Anísio Santiago, na Fazenda Havana, no sopé da Serra dos Bois, em Salinas, no norte de Minas Gerais. A fama de sua marca ultrapassou as fronteiras do estado e do Brasil foi construída com o que Theodore Roosevelt, ex-presidente dos Estados Unidos, escreveu: “Faça o que puder, com o que tiver, onde estiver”. E ele fez!

A Cachaça Havana e seu produtor são indissociáveis, e o excepcional sucesso alcançado no longo ciclo de vida do produto pode ser comparado ao que Beethoven disse sobre a música: “A dimensão da música está em produzir grandes resultados com meios escassos”. E Anísio, com mínimos recursos e uma produção pequena, de cerca de dez mil litros anuais, criou a sua própria demanda e transformou a Cachaça Havana em um produto altamente cobiçado, verdadeiro objeto de desejo para os apreciadores mais exigentes de destilados.
",Salinas - MG,Bálsamo,12 anos,47%,,25/6/2021 - 21:23:46,https://www.cachacarianacional.com.br/cachaca-havana-75-anos-numerada-24-750ml-01901/p
951,60df75068882c8982eaed0e8,Cachaça Do Padre Prata 1000ml,,1000ml,,,,,,,,,25/6/2021 - 21:23:53,https://www.cachacarianacional.com.br/cachaca-do-padre-prata-1000ml-01893/p
952,60df75078882c8982eaed0e9,Cachaça Companheira Single Barrel Segunda Edição 350ml,,350ml,,"A Cachaça Companheira Single Barrel Segunda Edição 350ml é uma bebida extra premium, envelhecida por 17 anos em barris únicos de carvalho. É uma edição especial, onde apenas 457 unidades foram fabricadas em homenagem ao Dia Nacional da Cachaça - 13 de setembro de 2020. Robusta, possui graduação alcoólica de 44%.
","Em 1994, um ano de muito trabalho, investimento e escolhas corajosas vindas da experiência do produtor Natanael Carli Bonicontro, começou a jornada da Companheira. A paixão pela produção de cachaça teve início nas aulas de engenharia bioquímica, cujo laboratório fabricou pela primeira vez uma cachaça que o surpreendeu. O nome foi inspirado no pássaro joão-de-barro, espécie famosa por passar a vida toda ao lado de uma única companheira.

Todo o engenho foi projetado e desenhado pelo engenheiro químico Natanael, idealizado e arquitetado exclusivamente para a produção da Cachaça Companheira. O alambique foi construído em Jandaia do Sul, no Norte do Paraná, região do Vale do Rio Ivaí. O lugar, de boas terras e água proveniente de um poço artesiano, tem o clima favorável para o cultivo da cana-de-açúcar.

A cachaça tem uma variedade de cana de alto teor de açúcar, já que é colhida no inverno. A escolha e o projeto de plantio e colheita da cana-de-açúcar passam por uma pesquisa metódica. O cuidado é harmonioso e competente, e a poda é manual e detalhada. Com o caldo de cana, prepara-se o mosto onde a temperatura e o teor de açúcar são controlados para, depois, ser fermentado em dornas de aço inoxidável, onde é transformado em vinho.

Este precioso vinho é destilado de tal modo que, com a riqueza de aromas nele concentrada, faz brotar uma cachaça cristalina, suave, aromática e extremamente agradável ao paladar. Assim, nasce a Cachaça Companheira, cujo caráter é único e inimitável, particularmente intenso e amplo nas múltiplas e inconfundíveis notas de madeira, que ao mesmo tempo é equilibrado e franco.

Em 2012, Sara e Raquel abraçaram o sonho do pai, e com o mesmo encanto e amor, dedicam-se à empreitada de continuar produzindo uma cachaça de excelência.
",Jandaia do Sul - PR,Carvalho,17 anos,44%,,25/6/2021 - 21:24:0,https://www.cachacarianacional.com.br/cachaca-companheira-single-barrel-segunda-edicao-350ml-01891/p
953,60df75078882c8982eaed0ea,Cachaça Vitorina Diamond Extra Premium 5 Anos 750ml,,750ml,,,,,,,,,25/6/2021 - 21:24:7,https://www.cachacarianacional.com.br/cachaca-vitorina-diamond-extra-premium-5-anos-750ml-00093/p
954,60df75078882c8982eaed0eb,Cachaça Timbucana Prata 1000ml,,1000ml,,,,Betim - MG,Jequitiba,,40%,,25/6/2021 - 21:24:14,https://www.cachacarianacional.com.br/cachaca-timbucana-prata-1000ml-00091/p
955,60df75078882c8982eaed0ec,Cachaça Terra de Ouro Ouro 700ml,,700ml,,,,Salinas - MG,Balsamo,,42%,,25/6/2021 - 21:24:20,https://www.cachacarianacional.com.br/cachaca-terra-de-ouro-ouro-700ml-00090/p
956,60df75078882c8982eaed0ed,Cachaça Velho Alambique Louça Ouro 700ml,,700ml,,"A Cachaça Velho Alambique Louça Ouro 700ml é uma edição especial da Cachaçaria Velho Alambique. A bebida, produzida através de um blend e armazenada por dois anos em barris de carvalho, angico e grápia, possui graduação alcoólica de 39%. É um destilado extremamente aromático, com notas de baunilha e um leve toque picante na boca.
","O solo do vale do rio Taquari, em Santa Tereza, no Rio Grande do Sul, é identificado como um dos mais férteis do mundo pois tem as condições ideais para o plantio de cana-de-açúcar, matéria-prima das cachaças. As empresas Remus e Bettinelli Ltda, administradas pelos sócios Ivandro Remus e Michel Bettinelli desde 2001, ampliaram seus canaviais na Serra Gaúcha para apostar na produção de uma bebida premium, elaborada em uma região com mais de 100 anos de tradição na arte de fazer Cachaça Artesanal.

No campo, a colheita é realizada quando a cana atinge o ponto ideal de maturação. O plantio é totalmente sustentável, certificado com o selo ""Produto Orgânico do Brasil"" de uma entidade participativa e fiscalizada pelo núcleo Serra da Eco Vida. Ter esse selo significa poder dar garantia ao consumidor que nenhum tipo de aditivo químico foi utilizado em todo o processo, do cultivo à colheita, além de ser uma comprovação da bandeira e filosofia “verde” da direção da Cachaça Velho Alambique.

Após a colheita manual, a moagem é feita no mesmo dia para que o caldo seja extraído o mais rápido possível. Esta ação é essencial para alcançar um líquido de qualidade. A proposta das famílias é elaborar cachaças que unam técnicas tradicionais com toques modernos de produção, com foco em bebidas artesanais com apenas 30 mil litros por ano.

Embora o foco seja ampliar cada vez mais a presença da marca em novos estados brasileiros, a Cachaça Velho Alambique também já alçou voo em mercados competitivos, como Inglaterra, Irlanda e Itália. ""Temos um longo trabalho de mostrar para o público brasileiro a diferença em termos qualitativos das cachaças artesanais das indústrias. O segundo passo será disseminar essa cultura também em outros países"" explica Ivandro Remus, um dos sócios da destilaria.
",Santa Tereza - RS,"Carvalho, Grápia e Angico",2 anos,39%,"2018 - Medalha de Duplo Ouro no Concurso Mundial de Bruxelas Edição Brasil
",25/6/2021 - 21:24:27,https://www.cachacarianacional.com.br/cachaca-velho-alambique-louca-ouro-700ml-00072/p
957,60df75078882c8982eaed0ee,Cachaça Seiva Missioneira Extra Premium 8 Anos 700ml,,700ml,,,,Caibaté - RS,Carvalho,8 anos,40%,,25/6/2021 - 21:24:47,https://www.cachacarianacional.com.br/cachaca-seiva-missioneira-extra-premium-8-anos-700ml-00058/p
958,60df75078882c8982eaed0ef,Cachaça Sabia Ouro Garrafa Especial 750ml,,750ml,,,,Salinas - MG,Balsamo,,44%,,25/6/2021 - 21:24:54,https://www.cachacarianacional.com.br/cachaca-sabia-ouro-garrafa-especial-750ml-00056/p
959,60df75088882c8982eaed0f0,Cachaça Rio do Engenho Reserva 4 Madeiras Eva 700ml,,700ml,"De cor amarelo-dourada, possui uma mescla de aromas adocicados, frutados e de especiarias. No paladar, traz um gosto doce e pouco umami. Além disso, causa uma sensação licorosa, levemente picante e adstringente na boca. Retrogosto agradável, moderado e herbáceo.","A Cachaça Rio do Engenho Reserva 4 Madeiras Eva 700ml é envelhecida por três anos em barris de bálsamo, amburana, itiúba e louro-canela. A combinação de madeiras proporciona características inigualáveis à bebida. As notas amadeiradas, a cor amarelo ouro e os sabores que se sobrepõem criam um aroma marcante e um sabor inconfundível. Leve, possui graduação alcoólica de 38%.
","Sediada em Ilhéus, no sul da Bahia, a Cachaça Rio do Engenho tem sua origem na região das terras que outrora foi sede do primeiro engenho de cana-de-açúcar do Brasil. A cana que ali florescia em 1537 para a fabricação de açúcar, deixou de existir juntamente com o engenho, que virou ruínas. Porém, o plantio foi retomado em 2005, com uma nova estrutura e um novo propósito: transformar o caldo da cana fermentado no destilado genuinamente brasileiro.

Os proprietários vieram de Campinas, no interior de São Paulo, para Ilhéus em busca de qualidade de vida. Fazenda, plantações e cachaça eram coisas que nunca haviam feito parte de seus cotidianos.

Graduado em Química e Ciência da Computação, Luiz Fernando Galletti participou, em 2004, do curso de mestre-alambiqueiro realizado pelo Centro de Tecnologia em Cachaça (CTC). Inicialmente, a ideia era produzir uma bebida para os amigos, como hobby, mas o negócio tomou outras proporções e se profissionalizou.
",Ilhéus - BA,"Amburana, Itiúba, Louro-Canela e Bálsamo",2 anos,38%,"2015 - Cachaça do Ano pelo New York International Spirits Competition
2014 - Medalha de Prata no Concurso Mundial de Bruxelas
",25/6/2021 - 21:25:0,https://www.cachacarianacional.com.br/cachaca-rio-do-engenho-reserva-4-madeiras-eva-700ml-00054/p
960,60df75088882c8982eaed0f1,Cachaça Moendao Prata 700ml,,700ml,,,,Gaspar - SC,,,39%,,25/6/2021 - 21:25:8,https://www.cachacarianacional.com.br/cachaca-moendao-prata-700ml-00049/p
961,60df75088882c8982eaed0f2,Cachaça Herculana Ouro 650ml,,650ml,,,,Novo Cruzeiro - MG,Carvalho,,45%,,25/6/2021 - 21:25:15,https://www.cachacarianacional.com.br/cachaca-herculana-ouro-650ml-00040/p
962,60df75088882c8982eaed0f3,Cachaça Da Tulha Ouro 750ml,,750ml,,,,Mococa - SP,Carvalho,3 anos,40%,"2018 - 22ª Colocada no II Ranking da Cúpula da Cachaça
2016 - 9ª Colocada no II Ranking da Cúpula da Cachaça
",25/6/2021 - 21:25:23,https://www.cachacarianacional.com.br/cachaca-da-tulha-ouro-750ml-00031/p
963,60df75088882c8982eaed0f4,Cachaça Companheira Extra Premium Carvalho 8 Anos 700ml,,700ml,"De cor amarelo-caramelo, possui uma mescla de aromas adocicados e amadeirados, com baunilha, coco queimado e chocolate. No paladar, traz um gosto doce e um toque de caramelo. Além disso, causa uma sensação aveludada e levemente picante na boca. Retrogosto agradável, persistente e moderado.","A Cachaça Companheira Extra Premium Carvalho 8 Anos 700ml é uma bebida extra premium, envelhecida por oito anos em barris de carvalho. Idealizada a partir de um detalhado e artesanal processo de produção, que passou desde a escolha da variedade de cana a ser plantada, com alto teor de açúcar, e colhida exclusivamente no inverno, com poda manual e cuidadosa. Leve, possui graduação alcoólica de 40%. Eleita a melhor Cachaça Artesanal do Brasil em 2020.
","Em 1994, um ano de muito trabalho, investimento e escolhas corajosas vindas da experiência do produtor Natanael Carli Bonicontro, começou a jornada da Companheira. A paixão pela produção de cachaça teve início nas aulas de engenharia bioquímica, cujo laboratório fabricou pela primeira vez uma cachaça que o surpreendeu. O nome foi inspirado no pássaro joão-de-barro, espécie famosa por passar a vida toda ao lado de uma única companheira.

Todo o engenho foi projetado e desenhado pelo engenheiro químico Natanael, idealizado e arquitetado exclusivamente para a produção da Cachaça Companheira. O alambique foi construído em Jandaia do Sul, no Norte do Paraná, região do Vale do Rio Ivaí. O lugar, de boas terras e água proveniente de um poço artesiano, tem o clima favorável para o cultivo da cana-de-açúcar.

A cachaça tem uma variedade de cana de alto teor de açúcar, já que é colhida no inverno. A escolha e o projeto de plantio e colheita da cana-de-açúcar passam por uma pesquisa metódica. O cuidado é harmonioso e competente, e a poda é manual e detalhada. Com o caldo de cana, prepara-se o mosto onde a temperatura e o teor de açúcar são controlados para, depois, ser fermentado em dornas de aço inoxidável, onde é transformado em vinho.

Este precioso vinho é destilado de tal modo que, com a riqueza de aromas nele concentrada, faz brotar uma cachaça cristalina, suave, aromática e extremamente agradável ao paladar. Assim, nasce a Cachaça Companheira, cujo caráter é único e inimitável, particularmente intenso e amplo nas múltiplas e inconfundíveis notas de madeira, que ao mesmo tempo é equilibrado e franco.

Em 2012, Sara e Raquel abraçaram o sonho do pai, e com o mesmo encanto e amor, dedicam-se à empreitada de continuar produzindo uma cachaça de excelência.
",Jandaia do Sul - PR,Carvalho,8 anos,40%,"2020 - 1ª Colocada no IV Ranking da Cúpula da Cachaça
2018 - Medalha de Duplo Ouro no Concurso Mundial de Bruxelas
2018 - 3ª Colocada no III Ranking da Cúpula da Cachaça
2016 - Medalha de Ouro no Concurso Mundial de Bruxelas
2016 - Medalha de Gran Ouro no Concurso Nacional de Vinhos Finos e Destilados
2016 - Medalha de Ouro no Expocachaça
2016 - 3ª Colocada no II Ranking da Cúpula da Cachaça
2015 - 5ª Colocada no Ranking Revista VIP
2014 - Medalha de Prata no Concurso Mundial de Bruxelas
2014 - Medalha de Ouro no Expocachaça
2014 - 7ª Colocada no I Ranking da Cúpula da Cachaça
2013 - Medalha de Ouro no Expocachaça
",25/6/2021 - 21:25:29,https://www.cachacarianacional.com.br/cachaca-companheira-extra-premium-carvalho-8-anos-700ml-00022/p
964,60df75088882c8982eaed0f5,Cachaça Caraibas Ouro 700ml,,700ml,,,,Paraopeba - MG,Amburana,2 anos,43%,,25/6/2021 - 21:25:35,https://www.cachacarianacional.com.br/cachaca-caraibas-ouro-700ml-00017/p
965,60df75088882c8982eaed0f6,Cachaça Campo Belo Ouro 670ml,,670ml,,,,Campo Belo - MG,,,40%,,25/6/2021 - 21:25:43,https://www.cachacarianacional.com.br/cachaca-campo-belo-ouro-670ml-00012/p
966,60df75088882c8982eaed0f7,Cachaça Beleza De Minas Ouro 670ml,,670ml,,,,Salinas - MG,Castanheira e Louro Canela,2 anos,43%,,25/6/2021 - 21:25:50,https://www.cachacarianacional.com.br/cachaca-beleza-de-minas-ouro-670ml-00005/p
967,60df75088882c8982eaed0f8,Cachaça Werneck Safira Regia 0916 700ml,,700ml,,,,Rio das Flores - RJ,Carvalho,4 a 5 anos,40%,"2018 - Medalha de Ouro no Concurso Mundial de Bruxelas Edição Brasil
2018 - 11ª Colocada no III Ranking da Cúpula da Cachaça
2017 - Medalha de Prata no ExpoCachaça
2016 - 39ª Colocada no II Ranking da Cúpula da Cachaça
",25/6/2021 - 21:25:56,https://www.cachacarianacional.com.br/cachaca-werneck-safira-regia-0916-700ml-01872/p
968,60df75098882c8982eaed0f9,Cachaça Werneck Safira Regia 0917 700ml,,700ml,,,,Rio das Flores - RJ,Carvalho,4 a 5 anos,40%,"2018 - Medalha de Ouro no Concurso Mundial de Bruxelas Edição Brasil
2018 - 11ª Colocada no III Ranking da Cúpula da Cachaça
2017 - Medalha de Prata no ExpoCachaça
2016 - 39ª Colocada no II Ranking da Cúpula da Cachaça
",25/6/2021 - 21:26:4,https://www.cachacarianacional.com.br/cachaca-werneck-safira-regia-0917-700ml-01871/p
969,60df75098882c8982eaed0fa,Cachaça Werneck Safira Regia 0934 700ml,,700ml,,,,Rio das Flores - RJ,Carvalho,4 a 5 anos,40%,"2018 - Medalha de Ouro no Concurso Mundial de Bruxelas Edição Brasil
2018 - 11ª Colocada no III Ranking da Cúpula da Cachaça
2017 - Medalha de Prata no ExpoCachaça
2016 - 39ª Colocada no II Ranking da Cúpula da Cachaça
",25/6/2021 - 21:26:11,https://www.cachacarianacional.com.br/cachaca-werneck-safira-regia-0934-700ml-01863/p
970,60df75098882c8982eaed0fb,Cachaça Macaíba Amburana 980ml,,980ml,,,,Campina Grande - PB,Amburana,6 meses,38%,,25/6/2021 - 21:26:18,https://www.cachacarianacional.com.br/cachaca-macaiba-980ml-01859/p
971,60df75098882c8982eaed0fc,Cachaça Caranguejo Ouro 980ml,,980ml,,"A Cachaça Caranguejo Ouro 980ml é armazenada por seis meses em barris de carvalho europeu e é obtida através da destilação do mosto fermentado do caldo de cana-de-açúcar. Leve, possui graduação alcoólica de 39%, o que a deixa com sabor suave e macio, com leves características da madeira.
","Criada em 1946, a Cachaça Caranguejo se destaca como uma das principais marcas de cachaça. O processo produtivo se inicia na destilaria situada em Alagoa Nova, na Paraíba, tradicional região produtora de cana-de-açúcar, distante 130 km da capital João Pessoa.

As modernas técnicas no cultivo da cana resultam em um produto com o mais alto padrão de qualidade. Depois de produzida, a bebida é transportada até o engarrafamento, situada na cidade de Campina Grande, com capacidade de envase de mais de 400 mil unidades por dia, onde é armazenada e padronizada em embalagens de lata, garrafas de vidro e PET.

A empresa também produz outros destilados, como vodka, rum, whisky e bebidas mistas em 30 tipos de diferentes embalagens e marcas.
",Campina Grande - PB,Carvalho Europeu,6 meses,39%,,25/6/2021 - 21:26:24,https://www.cachacarianacional.com.br/cachaca-caranguejo-ouro-980ml-01854/p
972,60df75098882c8982eaed0fd,Cachaça Caranguejo Prata 980ml,,980ml,,"A Cachaça Caranguejo Prata 980ml é armazenada em tonéis de inox e é obtida através da destilação do mosto fermentado do caldo de cana-de-açúcar. Leve, possui graduação alcoólica de 39%, o que a deixa com aroma e sabor suave e leve.
","Criada em 1946, a Cachaça Caranguejo se destaca como uma das principais marcas de cachaça. O processo produtivo se inicia na destilaria situada em Alagoa Nova, na Paraíba, tradicional região produtora de cana-de-açúcar, distante 130 km da capital João Pessoa.

As modernas técnicas no cultivo da cana resultam em um produto com o mais alto padrão de qualidade. Depois de produzida, a bebida é transportada até o engarrafamento, situada na cidade de Campina Grande, com capacidade de envase de mais de 400 mil unidades por dia, onde é armazenada e padronizada em embalagens de lata, garrafas de vidro e PET.

A empresa também produz outros destilados, como vodka, rum, whisky e bebidas mistas em 30 tipos de diferentes embalagens e marcas.
",Campina Grande - PB,Inox,,39%,,25/6/2021 - 21:26:30,https://www.cachacarianacional.com.br/cachaca-caranguejo-prata-980ml-01831/p
973,60df75098882c8982eaed0fe,Cachaça Caratinga Ouro 670ml,,670ml,,,,Caratinga - MG,Grapia,3 anos,44%,,25/6/2021 - 21:26:36,https://www.cachacarianacional.com.br/cachaca-caratinga-ouro-670ml-01806/p
974,60df750a8882c8982eaed0ff,Cachaça Costa Rica Jequitibá 670ml,,670ml,"Tradicional cachaça mineira branca, armazenada em tonéis de jequitibá-rosa. Combina com tudo, pura ou em mistura.","A Cachaça Costa Rica Jequitibá 670ml é a tradicional Cachaça Artesanal Mineira, armazenada por um ano em barris de jequitibá-rosa. Leve, possui graduação alcoólica de 40%. É uma bebida suave, que combina com tudo. Ideal para ser degustada pura ou utilizada no preparo de vários drinks e coquetéis.
","A Cachaça Costa Rica é produzida em Guarani, Minas Gerais. O alambique foi projetado e concebido para produzir de forma sustentável, preservando as tradições seculares de fabricação da cachaça mineira de qualidade. Mesmo assim, não abre mão do que existe de mais moderno e eficiente em boas práticas de fabricação e segurança dos alimentos, resultando em um produto sem igual e sem comparação. No Alambique Guarani, o que faz a diferença na bebida é o carinho com que é produzida. O esmero no controle de todas as fases da produção coloca a cachaça entre os melhores destilados do mundo.
",Guarani - MG,Jequitibá,1 ano,40%,,25/6/2021 - 21:27:24,https://www.cachacarianacional.com.br/cachaca-costa-rica-jequitiba-670ml-01719/p
