,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento
8731,20,O,6615,32,34,529
8732,melhores,O,6615,35,43,529
8733,Cachaças,O,6615,44,52,529
8734,do,O,6615,53,55,529
8735,Brasil,B-NOME_LOCAL,6615,56,62,529
8736,2009,B-TEMPO,6616,0,4,529
8737,-,O,6616,5,6,529
8738,Medalha,O,6616,7,14,529
8739,de,O,6616,15,17,529
8740,Ouro,O,6616,18,22,529
8741,no,O,6616,23,25,529
8742,Concurso,O,6616,26,34,529
8743,Mundial,O,6616,35,42,529
8744,de,O,6616,43,45,529
8745,Bruxelas,B-NOME_LOCAL,6616,46,54,529
8746,2007,B-TEMPO,6617,0,4,529
8747,-,O,6617,5,6,529
8748,Medalha,O,6617,7,14,529
8749,de,O,6617,15,17,529
8750,Prata,O,6617,18,23,529
8751,no,O,6617,24,26,529
8752,Concurso,O,6617,27,35,529
8753,Mundial,O,6617,36,43,529
8754,de,O,6617,44,46,529
8755,Bruxelas,B-NOME_LOCAL,6617,47,55,529
8756,2006,B-TEMPO,6618,0,4,529
8757,-,O,6618,5,6,529
8758,Cinco,O,6618,7,12,529
8759,Estrelas,O,6618,13,21,529
8760,no,O,6618,22,24,529
8761,Concurso,O,6618,25,33,529
8762,Go,O,6618,34,36,529
8763,Where,O,6618,37,42,529
8764,Gastronomia,O,6618,43,54,529
8765,em,O,6618,55,57,529
8766,São,B-NOME_LOCAL,6618,58,61,529
8767,Paulo,I-NOME_LOCAL,6618,62,67,529
8768,2006,B-TEMPO,6619,0,4,529
8769,-,O,6619,5,6,529
8770,Medalha,O,6619,7,14,529
8771,de,O,6619,15,17,529
8772,Ouro,O,6619,18,22,529
8773,no,O,6619,23,25,529
8774,Concurso,O,6619,26,34,529
8775,Mundial,O,6619,35,42,529
8776,de,O,6619,43,45,529
8777,Bruxelas,B-NOME_LOCAL,6619,46,54,529
8778,2005,B-TEMPO,6620,0,4,529
8779,-,O,6620,5,6,529
8780,Medalha,O,6620,7,14,529
8781,de,O,6620,15,17,529
8782,Prata,O,6620,18,23,529
8783,no,O,6620,24,26,529
8784,Concurso,O,6620,27,35,529
8785,Mundial,O,6620,36,43,529
8786,de,O,6620,44,46,529
8787,Bruxelas,B-NOME_LOCAL,6620,47,55,529
8788,NOME,O,6621,0,4,530
8789,DA,O,6621,5,7,530
8790,CACHAÇA,O,6621,8,15,530
8791,:,O,6621,15,16,530
8792,Cachaça,O,6621,17,24,530
8793,Guaraciaba,B-NOME_BEBIDA,6621,25,35,530
8794,Prata,B-CLASSIFICACAO_BEBIDA,6621,36,41,530
8795,970ml,B-VOLUME,6621,42,47,530
8796,PREÇO,O,6622,0,5,530
8797,:,O,6622,5,6,530
8798,R$,B-PRECO,6622,7,9,530
8799,27,I-PRECO,6622,10,12,530
8800,.,I-PRECO,6622,12,13,530
8801,0,I-PRECO,6622,13,15,530
8802,Volume,O,6623,0,6,530
8803,:,O,6623,6,7,530
8804,970ml,B-VOLUME,6623,8,13,530
8805,DESCRIÇÃO,O,6624,0,9,530
8806,DA,O,6624,10,12,530
8807,CACHAÇA,O,6624,13,20,530
8808,:,O,6624,20,21,530
8809,Cachaça,O,6624,22,29,530
8810,fabricada,O,6624,30,39,530
8811,desde,O,6624,40,45,530
8812,1960,B-TEMPO,6624,46,50,530
8813,",",O,6624,50,51,530
8814,lá,O,6624,52,54,530
8815,em,O,6624,55,57,530
8816,Guaraciaba,B-NOME_LOCAL,6624,58,68,530
8817,/,O,6624,68,69,530
8818,MG,B-NOME_LOCAL,6624,69,71,530
8819,",",O,6624,71,72,530
8820,com,O,6624,73,76,530
8821,período,O,6624,77,84,530
8822,mínimo,O,6624,85,91,530
8823,de,O,6624,92,94,530
8824,um,B-TEMPO_ARMAZENAMENTO,6624,95,97,530
8825,ano,I-TEMPO_ARMAZENAMENTO,6624,98,101,530
8826,de,O,6624,102,104,530
8827,armazenamento,O,6624,105,118,530
8828,em,O,6624,119,121,530
8829,tonéis,B-RECIPIENTE_ARMAZENAMENTO,6624,122,128,530
8830,de,O,6624,129,131,530
8831,Jequitibá,B-TIPO_MADEIRA,6624,132,141,530
8832,.,O,6624,141,142,530
8833,O,O,6625,0,1,530
8834,Começo,O,6625,2,8,530
8835,:,O,6625,8,9,530
8836,Em,O,6625,9,11,530
8837,1960,B-TEMPO,6625,12,16,530
8838,",",O,6625,16,17,530
8839,o,O,6625,18,19,530
8840,Sr,O,6625,20,22,530
8841,.,O,6625,22,23,530
8842,José,B-NOME_PESSOA,6625,24,28,530
8843,Maria,I-NOME_PESSOA,6625,29,34,530
8844,Santana,I-NOME_PESSOA,6625,35,42,530
8845,",",O,6625,42,43,530
8846,mais,O,6625,44,48,530
8847,conhecido,O,6625,49,58,530
8848,como,O,6625,59,63,530
8849,Zé,B-NOME_PESSOA,6625,64,66,530
8850,Santana,I-NOME_PESSOA,6625,67,74,530
8851,",",O,6625,74,75,530
8852,começou,O,6625,76,83,530
8853,a,O,6625,84,85,530
8854,produzir,O,6625,86,94,530
8855,cachaça,O,6625,95,102,530
8856,em,O,6625,103,105,530
8857,um,O,6625,106,108,530
8858,pequeno,O,6625,109,116,530
8859,engenho,O,6625,117,124,530
8860,movido,O,6625,125,131,530
8861,à,O,6625,132,133,530
8862,roda,O,6625,134,138,530
8863,d’água,O,6625,139,145,530
8864,.,O,6625,145,146,530
8865,O,O,6626,0,1,530
8866,seu,O,6626,2,5,530
8867,produto,O,6626,6,13,530
8868,era,O,6626,14,17,530
8869,vendido,O,6626,18,25,530
8870,e,O,6626,26,27,530
8871,entregue,O,6626,28,36,530
8872,nos,O,6626,37,40,530
8873,mercados,O,6626,41,49,530
8874,da,O,6626,50,52,530
8875,região,O,6626,53,59,530
8876,no,O,6626,60,62,530
8877,lombo,O,6626,63,68,530
8878,de,O,6626,69,71,530
8879,burros,O,6626,72,78,530
8880,pelos,O,6626,79,84,530
8881,tropeiros,O,6626,85,94,530
8882,.,O,6626,94,95,530
8883,A,O,6627,0,1,530
8884,fama,O,6627,2,6,530
8885,da,O,6627,7,9,530
8886,cachaça,O,6627,10,17,530
8887,correu,O,6627,18,24,530
8888,a,O,6627,25,26,530
8889,região,O,6627,27,33,530
8890,e,O,6627,34,35,530
8891,aumentou,O,6627,36,44,530
8892,a,O,6627,45,46,530
8893,demanda,O,6627,47,54,530
8894,",",O,6627,54,55,530
8895,fazendo,O,6627,56,63,530
8896,com,O,6627,64,67,530
8897,que,O,6627,68,71,530
8898,o,O,6627,72,73,530
8899,pequeno,O,6627,74,81,530
8900,engenho,O,6627,82,89,530
8901,fosse,O,6627,90,95,530
8902,trocado,O,6627,96,103,530
8903,por,O,6627,104,107,530
8904,um,O,6627,108,110,530
8905,maior,O,6627,111,116,530
8906,",",O,6627,116,117,530
8907,movido,O,6627,118,124,530
8908,a,O,6627,125,126,530
8909,vapor,O,6627,127,132,530
8910,.,O,6627,132,133,530
8911,Em,O,6628,0,2,530
8912,1965,B-TEMPO,6628,3,7,530
8913,",",O,6628,7,8,530
8914,é,O,6628,9,10,530
8915,registrada,O,6628,11,21,530
8916,a,O,6628,22,23,530
8917,marca,O,6628,24,29,530
8918,Guaraciaba,B-NOME_ORGANIZACAO,6628,30,40,530
8919,e,O,6628,41,42,530
8920,a,O,6628,43,44,530
8921,tropa,O,6628,45,50,530
8922,de,O,6628,51,53,530
8923,burros,O,6628,54,60,530
8924,foi,O,6628,61,64,530
8925,trocada,O,6628,65,72,530
8926,por,O,6628,73,76,530
8927,um,O,6628,77,79,530
8928,caminhão,O,6628,80,88,530
8929,.,O,6628,88,89,530
8930,Em,O,6629,0,2,530
8931,poucos,O,6629,3,9,530
8932,anos,O,6629,10,14,530
8933,",",O,6629,14,15,530
8934,a,O,6629,16,17,530
8935,marca,O,6629,18,23,530
8936,já,O,6629,24,26,530
8937,era,O,6629,27,30,530
8938,uma,O,6629,31,34,530
8939,das,O,6629,35,38,530
8940,preferidas,O,6629,39,49,530
8941,na,O,6629,50,52,530
8942,capital,O,6629,53,60,530
8943,.,O,6629,60,61,530
8944,Local,O,6630,0,5,530
8945,:,O,6630,5,6,530
8946,Guaraciaba,B-NOME_LOCAL,6630,7,17,530
8947,/,O,6630,17,18,530
8948,MG,B-NOME_LOCAL,6630,18,20,530
8949,Madeira,O,6631,0,7,530
8950,:,O,6631,7,8,530
8951,Jequitibá,B-TIPO_MADEIRA,6631,9,18,530
8952,Envelhecimento,O,6632,0,14,530
8953,:,O,6632,14,15,530
8954,1,B-TEMPO_ARMAZENAMENTO,6632,16,17,530
8955,ano,I-TEMPO_ARMAZENAMENTO,6632,18,21,530
8956,Grad,O,6633,0,4,530
8957,.,O,6633,4,5,530
8958,Alcoólica,O,6633,6,15,530
8959,:,O,6633,15,16,530
8960,40%,B-GRADUACAO_ALCOOLICA,6633,17,20,530
8961,PREMIOS,O,6634,0,7,530
8962,:,O,6634,7,8,530
8963,2020,B-TEMPO,6634,9,13,530
8964,-,O,6634,14,15,530
8965,Medalha,O,6634,16,23,530
8966,de,O,6634,24,26,530
8967,Ouro,O,6634,27,31,530
8968,no,O,6634,32,34,530
8969,Concurso,O,6634,35,43,530
8970,Mundial,O,6634,44,51,530
8971,de,O,6634,52,54,530
8972,Bruxelas,B-NOME_LOCAL,6634,55,63,530
8973,2018,B-TEMPO,6635,0,4,530
8974,-,O,6635,5,6,530
8975,Medalha,O,6635,7,14,530
8976,de,O,6635,15,17,530
8977,Prata,O,6635,18,23,530
8978,no,O,6635,24,26,530
8979,Concurso,O,6635,27,35,530
8980,Mundial,O,6635,36,43,530
8981,de,O,6635,44,46,530
8982,Bruxelas,B-NOME_LOCAL,6635,47,55,530
8983,2017,B-TEMPO,6636,0,4,530
8984,-,O,6636,5,6,530
8985,Medalha,O,6636,7,14,530
8986,de,O,6636,15,17,530
8987,Prata,O,6636,18,23,530
8988,na,O,6636,24,26,530
8989,Expocachaça,O,6636,27,38,530
8990,NOME,O,6648,0,4,532
8991,DA,O,6648,5,7,532
8992,CACHAÇA,O,6648,8,15,532
8993,:,O,6648,15,16,532
8994,Cachaça,O,6648,17,24,532
8995,Santuário,B-NOME_BEBIDA,6648,25,34,532
8996,de,I-NOME_BEBIDA,6648,35,37,532
8997,Minas,I-NOME_BEBIDA,6648,38,43,532
8998,Ouro,B-CLASSIFICACAO_BEBIDA,6648,44,48,532
8999,700ml,B-VOLUME,6648,49,54,532
9000,PREÇO,O,6649,0,5,532
9001,:,O,6649,5,6,532
9002,R$,B-PRECO,6649,7,9,532
9003,35,I-PRECO,6649,10,12,532
9004,.,I-PRECO,6649,12,13,532
9005,0,I-PRECO,6649,13,15,532
9006,Volume,O,6650,0,6,532
9007,:,O,6650,6,7,532
9008,700ml,B-VOLUME,6650,8,13,532
9009,DESCRIÇÃO,O,6651,0,9,532
9010,DA,O,6651,10,12,532
9011,CACHAÇA,O,6651,13,20,532
9012,:,O,6651,20,21,532
9013,Uma,O,6651,22,25,532
9014,das,O,6651,26,29,532
9015,mais,O,6651,30,34,532
9016,tradicionais,O,6651,35,47,532
9017,e,O,6651,48,49,532
9018,reconhecidas,O,6651,50,62,532
9019,cachaças,O,6651,63,71,532
9020,de,O,6651,72,74,532
9021,Minas,B-NOME_LOCAL,6651,75,80,532
9022,Gerais,I-NOME_LOCAL,6651,81,87,532
9023,.,O,6651,87,88,532
9024,Armazenadas,O,6652,0,11,532
9025,em,O,6652,12,14,532
9026,tonéis,B-RECIPIENTE_ARMAZENAMENTO,6652,15,21,532
9027,de,O,6652,22,24,532
9028,carvalho,B-TIPO_MADEIRA,6652,25,33,532
9029,por,O,6652,34,37,532
9030,2,B-TEMPO_ARMAZENAMENTO,6652,38,39,532
9031,anos,I-TEMPO_ARMAZENAMENTO,6652,40,44,532
9032,",",O,6652,44,45,532
9033,excelente,O,6652,46,55,532
9034,para,O,6652,56,60,532
9035,ser,O,6652,61,64,532
9036,degustada,O,6652,65,74,532
9037,gelada,O,6652,75,81,532
9038,.,O,6652,81,82,532
9039,Equilíbrio,O,6653,0,10,532
9040,amadeirado,B-CARACTERISTICA_SENSORIAL_AROMA,6653,11,21,532
9041,único,O,6653,22,27,532
9042,",",O,6653,27,28,532
9043,encorpada,O,6653,29,38,532
9044,no,O,6653,39,41,532
9045,aroma,O,6653,42,47,532
9046,e,O,6653,48,49,532
9047,suave,O,6653,50,55,532
9048,ao,O,6653,56,58,532
9049,paladar,O,6653,59,66,532
9050,.,O,6653,66,67,532
9051,A,O,6654,0,1,532
9052,Santuário,B-NOME_BEBIDA,6654,2,11,532
9053,de,I-NOME_BEBIDA,6654,12,14,532
9054,Minas,I-NOME_BEBIDA,6654,15,20,532
9055,adquire,O,6654,21,28,532
9056,sabores,O,6654,29,36,532
9057,complexos,O,6654,37,46,532
9058,durante,O,6654,47,54,532
9059,seu,O,6654,55,58,532
9060,envelhecimento,O,6654,59,73,532
9061,",",O,6654,73,74,532
9062,um,O,6654,75,77,532
9063,toque,B-CARACTERISTICA_SENSORIAL_SABOR,6654,78,83,532
9064,amadeirado,I-CARACTERISTICA_SENSORIAL_SABOR,6654,84,94,532
9065,suave,I-CARACTERISTICA_SENSORIAL_SABOR,6654,95,100,532
9066,que,O,6654,101,104,532
9067,remete,O,6654,105,111,532
9068,à,O,6654,112,113,532
9069,tabaco,B-CARACTERISTICA_SENSORIAL_SABOR,6654,114,120,532
9070,e,O,6654,121,122,532
9071,baunilha,B-CARACTERISTICA_SENSORIAL_SABOR,6654,123,131,532
9072,e,O,6654,132,133,532
9073,uma,O,6654,134,137,532
9074,cor,O,6654,138,141,532
9075,amarelo,B-CARACTERISTICA_SENSORIAL_COR,6654,142,149,532
9076,ouro,I-CARACTERISTICA_SENSORIAL_COR,6654,150,154,532
9077,intensa,I-CARACTERISTICA_SENSORIAL_COR,6654,155,162,532
9078,.,O,6654,162,163,532
9079,O,O,6655,0,1,532
9080,Engenho,B-NOME_ORGANIZACAO,6655,2,9,532
9081,Buriti,I-NOME_ORGANIZACAO,6655,11,17,532
9082,se,O,6655,18,20,532
9083,localiza,O,6655,21,29,532
9084,em,O,6655,30,32,532
9085,Papagaios,B-NOME_LOCAL,6655,33,42,532
9086,",",O,6655,42,43,532
9087,região,O,6655,44,50,532
9088,centro,B-NOME_LOCAL,6655,51,57,532
9089,-,I-NOME_LOCAL,6655,57,58,532
9090,oeste,I-NOME_LOCAL,6655,58,63,532
9091,do,I-NOME_LOCAL,6655,64,66,532
9092,Estado,I-NOME_LOCAL,6655,67,73,532
9093,de,I-NOME_LOCAL,6655,74,76,532
9094,Minas,I-NOME_LOCAL,6655,77,82,532
9095,Gerais,I-NOME_LOCAL,6655,83,89,532
9096,.,O,6655,89,90,532
9097,Situado,O,6656,0,7,532
9098,na,O,6656,8,10,532
9099,Fazenda,B-NOME_ORGANIZACAO,6656,11,18,532
9100,Pontinha,I-NOME_ORGANIZACAO,6656,19,27,532
9101,",",O,6656,27,28,532
9102,nasceu,O,6656,29,35,532
9103,do,O,6656,36,38,532
9104,sonho,O,6656,39,44,532
9105,da,O,6656,45,47,532
9106,família,O,6656,48,55,532
9107,do,O,6656,56,58,532
9108,Sr,O,6656,59,61,532
9109,.,O,6656,61,62,532
9110,Eros,B-NOME_PESSOA,6656,63,67,532
9111,Vieira,I-NOME_PESSOA,6656,68,74,532
9112,de,O,6656,75,77,532
9113,produzir,O,6656,78,86,532
9114,Cachaça,O,6656,87,94,532
9115,de,O,6656,95,97,532
9116,qualidade,O,6656,98,107,532
9117,",",O,6656,107,108,532
9118,mantendo,O,6656,109,117,532
9119,todo,O,6656,118,122,532
9120,o,O,6656,123,124,532
9121,tradicionalismo,O,6656,125,140,532
9122,do,O,6656,141,143,532
9123,produto,O,6656,144,151,532
9124,",",O,6656,151,152,532
9125,mas,O,6656,153,156,532
9126,conciliando,O,6656,157,168,532
9127,praticas,O,6656,169,177,532
9128,modernas,O,6656,178,186,532
9129,de,O,6656,187,189,532
9130,produção,O,6656,190,198,532
9131,e,O,6656,199,200,532
9132,controle,O,6656,201,209,532
9133,de,O,6656,210,212,532
9134,qualidade,O,6656,213,222,532
9135,.,O,6656,222,223,532
9136,Comparáveis,O,6657,0,11,532
9137,aos,O,6657,12,15,532
9138,melhores,O,6657,16,24,532
9139,destilados,O,6657,25,35,532
9140,do,O,6657,36,38,532
9141,mundo,O,6657,39,44,532
9142,.,O,6657,44,45,532
9143,O,O,6658,0,1,532
9144,projeto,O,6658,2,9,532
9145,se,O,6658,10,12,532
9146,iniciou,O,6658,13,20,532
9147,em,O,6658,21,23,532
9148,2008,B-TEMPO,6658,24,28,532
9149,e,O,6658,29,30,532
9150,desde,O,6658,31,36,532
9151,o,O,6658,37,38,532
9152,inicio,O,6658,39,45,532
9153,a,O,6658,46,47,532
9154,Cachaça,O,6658,48,55,532
9155,encantou,O,6658,56,64,532
9156,a,O,6658,65,66,532
9157,exigentes,O,6658,67,76,532
9158,degustadores,O,6658,77,89,532
9159,por,O,6658,90,93,532
9160,possuir,O,6658,94,101,532
9161,características,O,6658,102,117,532
9162,únicas,O,6658,118,124,532
9163,",",O,6658,124,125,532
9164,sabor,O,6658,126,131,532
9165,encorpado,O,6658,132,141,532
9166,e,O,6658,142,143,532
9167,uma,O,6658,144,147,532
9168,excelente,O,6658,148,157,532
9169,qualidade,O,6658,158,167,532
9170,.,O,6658,167,168,532
9171,De,O,6659,0,2,532
9172,lá,O,6659,3,5,532
9173,para,O,6659,6,10,532
9174,cá,O,6659,11,13,532
9175,o,O,6659,14,15,532
9176,Engenho,O,6659,16,23,532
9177,acumula,O,6659,24,31,532
9178,prêmios,O,6659,32,39,532
9179,em,O,6659,40,42,532
9180,todas,O,6659,43,48,532
9181,as,O,6659,49,51,532
9182,suas,O,6659,52,56,532
9183,linhas,O,6659,57,63,532
9184,de,O,6659,64,66,532
9185,produto,O,6659,67,74,532
9186,",",O,6659,74,75,532
9187,que,O,6659,76,79,532
9188,recebem,O,6659,80,87,532
9189,a,O,6659,88,89,532
9190,assinatura,O,6659,90,100,532
9191,do,O,6659,101,103,532
9192,masterblend,O,6659,104,115,532
9193,Armando,B-NOME_PESSOA,6659,116,123,532
9194,Del,I-NOME_PESSOA,6659,124,127,532
9195,Bianco,I-NOME_PESSOA,6659,128,134,532
9196,.,O,6659,134,135,532
9197,Posso,O,6660,0,5,532
9198,reconhecer,O,6660,6,16,532
9199,as,O,6660,17,19,532
9200,cachaças,O,6660,20,28,532
9201,do,O,6660,29,31,532
9202,Engenho,B-NOME_ORGANIZACAO,6660,32,39,532
9203,Buriti,I-NOME_ORGANIZACAO,6660,40,46,532
9204,em,O,6660,47,49,532
9205,qualquer,O,6660,50,58,532
9206,lugar,O,6660,59,64,532
9207,do,O,6660,65,67,532
9208,mundo,O,6660,68,73,532
9209,",",O,6660,73,74,532
9210,pois,O,6660,75,79,532
9211,o,O,6660,80,81,532
9212,sabor,O,6660,82,87,532
9213,é,O,6660,88,89,532
9214,único,O,6660,90,95,532
9215,",",O,6660,95,96,532
9216,delicioso,O,6660,97,106,532
9217,e,O,6660,107,108,532
9218,inconfundível,O,6660,109,122,532
9219,.,O,6660,122,123,532
9220,"""",O,6661,0,1,532
9221,Armando,B-NOME_PESSOA,6661,1,8,532
9222,Del,I-NOME_PESSOA,6661,9,12,532
9223,Bianco,I-NOME_PESSOA,6661,13,19,532
9224,"""",O,6661,19,20,532
9225,Local,O,6662,0,5,532
9226,:,O,6662,5,6,532
9227,Papagaios,B-NOME_LOCAL,6662,7,16,532
9228,/,O,6662,16,17,532
9229,MG,B-NOME_LOCAL,6662,17,19,532
9230,Madeira,O,6663,0,7,532
9231,:,O,6663,7,8,532
9232,Carvalho,B-TIPO_MADEIRA,6663,9,17,532
9233,Envelhecimento,O,6664,0,14,532
9234,:,O,6664,14,15,532
9235,2,B-TEMPO_ARMAZENAMENTO,6664,16,17,532
9236,anos,I-TEMPO_ARMAZENAMENTO,6664,18,22,532
9237,Grad,O,6665,0,4,532
9238,.,O,6665,4,5,532
9239,Alcoólica,O,6665,6,15,532
9240,:,O,6665,15,16,532
9241,42%,B-GRADUACAO_ALCOOLICA,6665,17,20,532
9242,PREMIOS,O,6666,0,7,532
9243,:,O,6666,7,8,532
9244,2018,B-TEMPO,6666,9,13,532
9245,-,O,6666,14,15,532
9246,Medalha,O,6666,16,23,532
9247,de,O,6666,24,26,532
9248,Prata,O,6666,27,32,532
9249,no,O,6666,33,35,532
9250,Concurso,O,6666,36,44,532
9251,Mundial,O,6666,45,52,532
9252,San,B-NOME_LOCAL,6666,53,56,532
9253,Francisco,I-NOME_LOCAL,6666,57,66,532
9254,World,O,6666,67,72,532
9255,Spirits,O,6666,73,80,532
9256,Competition,O,6666,81,92,532
9257,(,O,6666,93,94,532
9258,SFWSC,O,6666,94,99,532
9259,),O,6666,99,100,532
9260,NOME,O,7226,0,4,568
9261,DA,O,7226,5,7,568
9262,CACHAÇA,O,7226,8,15,568
9263,:,O,7226,15,16,568
9264,Cachaça,O,7226,17,24,568
9265,Pinga,B-NOME_BEBIDA,7226,25,30,568
9266,Ni,I-NOME_BEBIDA,7226,31,33,568
9267,Mim,I-NOME_BEBIDA,7226,34,37,568
9268,Sérgio,B-NOME_PESSOA,7226,38,44,568
9269,Reis,I-NOME_PESSOA,7226,45,49,568
9270,Amburana,B-TIPO_MADEIRA,7226,50,58,568
9271,670ml,B-VOLUME,7226,59,64,568
9272,PREÇO,O,7227,0,5,568
9273,:,O,7227,5,6,568
9274,R$,B-PRECO,7227,7,9,568
9275,41,I-PRECO,7227,10,12,568
9276,.,I-PRECO,7227,12,13,568
9277,0,I-PRECO,7227,13,15,568
9278,Volume,O,7228,0,6,568
9279,:,O,7228,6,7,568
9280,670ml,B-VOLUME,7228,8,13,568
9281,DESCRIÇÃO,O,7229,0,9,568
9282,DA,O,7229,10,12,568
9283,CACHAÇA,O,7229,13,20,568
9284,:,O,7229,20,21,568
9285,Cachaça,O,7229,22,29,568
9286,Pinga,B-NOME_BEBIDA,7229,30,35,568
9287,Ni,I-NOME_BEBIDA,7229,36,38,568
9288,Mim,I-NOME_BEBIDA,7229,39,42,568
9289,produzida,O,7229,43,52,568
9290,em,O,7229,53,55,568
9291,homenagem,O,7229,56,65,568
9292,ao,O,7229,66,68,568
9293,grande,O,7229,69,75,568
9294,cantor,O,7229,76,82,568
9295,e,O,7229,83,84,568
9296,ator,O,7229,85,89,568
9297,Sergio,B-NOME_PESSOA,7229,90,96,568
9298,Reis,I-NOME_PESSOA,7229,97,101,568
9299,",",O,7229,101,102,568
9300,que,O,7229,103,106,568
9301,tem,O,7229,107,110,568
9302,a,O,7229,111,112,568
9303,música,O,7229,113,119,568
9304,como,O,7229,120,124,568
9305,marco,O,7229,125,130,568
9306,em,O,7229,131,133,568
9307,sua,O,7229,134,137,568
9308,carreira,O,7229,138,146,568
9309,!,O,7229,146,147,568
9310,Produzida,O,7230,0,9,568
9311,em,O,7230,10,12,568
9312,Salinas,B-NOME_LOCAL,7230,13,20,568
9313,/,O,7230,20,21,568
9314,MG,B-NOME_LOCAL,7230,21,23,568
9315,",",O,7230,23,24,568
9316,que,O,7230,25,28,568
9317,é,O,7230,29,30,568
9318,referência,O,7230,31,41,568
9319,na,O,7230,42,44,568
9320,produção,O,7230,45,53,568
9321,de,O,7230,54,56,568
9322,cachaças,O,7230,57,65,568
9323,de,O,7230,66,68,568
9324,qualidade,O,7230,69,78,568
9325,",",O,7230,78,79,568
9326,é,O,7230,80,81,568
9327,armazenada,O,7230,82,92,568
9328,por,O,7230,93,96,568
9329,dois,B-TEMPO_ARMAZENAMENTO,7230,97,101,568
9330,anos,I-TEMPO_ARMAZENAMENTO,7230,102,106,568
9331,em,O,7230,107,109,568
9332,barris,B-RECIPIENTE_ARMAZENAMENTO,7230,110,116,568
9333,de,O,7230,117,119,568
9334,Amburana,B-TIPO_MADEIRA,7230,120,128,568
9335,",",O,7230,128,129,568
9336,árvore,O,7230,130,136,568
9337,tipicamente,O,7230,137,148,568
9338,brasileira,O,7230,149,159,568
9339,.,O,7230,159,160,568
9340,Uma,O,7231,0,3,568
9341,cachaça,O,7231,4,11,568
9342,elegante,O,7231,12,20,568
9343,",",O,7231,20,21,568
9344,equilibrada,O,7231,22,33,568
9345,",",O,7231,33,34,568
9346,persistente,O,7231,35,46,568
9347,e,O,7231,47,48,568
9348,com,O,7231,49,52,568
9349,baixa,B-CARACTERISTICA_SENSORIAL_SABOR,7231,53,58,568
9350,acidez,I-CARACTERISTICA_SENSORIAL_SABOR,7231,59,65,568
9351,",",O,7231,65,66,568
9352,sabor,O,7231,67,72,568
9353,adocicado,B-CARACTERISTICA_SENSORIAL_SABOR,7231,73,82,568
9354,e,O,7231,83,84,568
9355,aroma,O,7231,85,90,568
9356,com,O,7231,91,94,568
9357,notas,B-CARACTERISTICA_SENSORIAL_AROMA,7231,95,100,568
9358,de,I-CARACTERISTICA_SENSORIAL_AROMA,7231,101,103,568
9359,canela,I-CARACTERISTICA_SENSORIAL_AROMA,7231,104,110,568
9360,e,O,7231,111,112,568
9361,baunilha,B-CARACTERISTICA_SENSORIAL_AROMA,7231,113,121,568
9362,",",O,7231,121,122,568
9363,resultado,O,7231,123,132,568
9364,de,O,7231,133,135,568
9365,uma,O,7231,136,139,568
9366,profunda,O,7231,140,148,568
9367,análise,O,7231,149,156,568
9368,sensorial,O,7231,157,166,568
9369,e,O,7231,167,168,568
9370,exigente,O,7231,169,177,568
9371,padrão,O,7231,178,184,568
9372,de,O,7231,185,187,568
9373,qualidade,O,7231,188,197,568
9374,.,O,7231,197,198,568
9375,Harmonização,O,7232,0,12,568
9376,:,O,7232,12,13,568
9377,Peixes,O,7232,14,20,568
9378,",",O,7232,20,21,568
9379,frutos,O,7232,22,28,568
9380,do,O,7232,29,31,568
9381,mar,O,7232,32,35,568
9382,",",O,7232,35,36,568
9383,feijoada,O,7232,37,45,568
9384,ou,O,7232,46,48,568
9385,sobremesas,O,7232,49,59,568
9386,Local,O,7233,0,5,568
9387,:,O,7233,5,6,568
9388,Salinas,B-NOME_LOCAL,7233,7,14,568
9389,/,O,7233,14,15,568
9390,MG,B-NOME_LOCAL,7233,15,17,568
9391,Madeira,O,7234,0,7,568
9392,:,O,7234,7,8,568
9393,Amburana,B-TIPO_MADEIRA,7234,9,17,568
9394,Envelhecimento,O,7235,0,14,568
9395,:,O,7235,14,15,568
9396,2,B-TEMPO_ARMAZENAMENTO,7235,16,17,568
9397,Anos,I-TEMPO_ARMAZENAMENTO,7235,18,22,568
9398,Grad,O,7236,0,4,568
9399,.,O,7236,4,5,568
9400,Alcoólica,O,7236,6,15,568
9401,:,O,7236,15,16,568
9402,40%,B-GRADUACAO_ALCOOLICA,7236,17,20,568
9403,NOME,O,7368,0,4,580
9404,DA,O,7368,5,7,580
9405,CACHAÇA,O,7368,8,15,580
9406,:,O,7368,15,16,580
9407,Cachaça,O,7368,17,24,580
9408,Bento,B-NOME_BEBIDA,7368,25,30,580
9409,Albino,I-NOME_BEBIDA,7368,31,37,580
9410,Prata,B-CLASSIFICACAO_BEBIDA,7368,38,43,580
9411,750ml,B-VOLUME,7368,44,49,580
9412,PREÇO,O,7369,0,5,580
9413,:,O,7369,5,6,580
9414,R$,B-PRECO,7369,7,9,580
9415,50,I-PRECO,7369,10,12,580
9416,.,I-PRECO,7369,12,13,580
9417,0,I-PRECO,7369,13,15,580
9418,Volume,O,7370,0,6,580
9419,:,O,7370,6,7,580
9420,750ml,B-VOLUME,7370,8,13,580
9421,DESCRIÇÃO,O,7371,0,9,580
9422,DA,O,7371,10,12,580
9423,CACHAÇA,O,7371,13,20,580
9424,:,O,7371,20,21,580
9425,Cachaça,O,7371,22,29,580
9426,Artesanal,O,7371,30,39,580
