,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento,Particao
7431,PREMIOS,O,5430,0,7,464,4
7432,:,O,5430,7,8,464,4
7433,2016,B-TEMPO,5430,9,13,464,4
7434,-,O,5430,14,15,464,4
7435,Medalha,O,5430,16,23,464,4
7436,de,O,5430,24,26,464,4
7437,Prata,O,5430,27,32,464,4
7438,no,O,5430,33,35,464,4
7439,Concurso,O,5430,36,44,464,4
7440,Mundial,O,5430,45,52,464,4
7441,de,O,5430,53,55,464,4
7442,Bruxelas,B-NOME_LOCAL,5430,56,64,464,4
7443,2015,B-TEMPO,5431,0,4,464,4
7444,-,O,5431,5,6,464,4
7445,Medalha,O,5431,7,14,464,4
7446,de,O,5431,15,17,464,4
7447,Prata,O,5431,18,23,464,4
7448,no,O,5431,24,26,464,4
7449,Concurso,O,5431,27,35,464,4
7450,Mundial,O,5431,36,43,464,4
7451,de,O,5431,44,46,464,4
7452,Bruxelas,B-NOME_LOCAL,5431,47,55,464,4
7453,2014,B-TEMPO,5432,0,4,464,4
7454,-,O,5432,5,6,464,4
7455,Medalha,O,5432,7,14,464,4
7456,de,O,5432,15,17,464,4
7457,Duplo,O,5432,18,23,464,4
7458,Ouro,O,5432,24,28,464,4
7459,no,O,5432,29,31,464,4
7460,Concurso,O,5432,32,40,464,4
7461,Mundial,O,5432,41,48,464,4
7462,de,O,5432,49,51,464,4
7463,Bruxelas,B-NOME_LOCAL,5432,52,60,464,4
7464,2014,B-TEMPO,5433,0,4,464,4
7465,-,O,5433,5,6,464,4
7466,Medalha,O,5433,7,14,464,4
7467,de,O,5433,15,17,464,4
7468,Prata,O,5433,18,23,464,4
7469,no,O,5433,24,26,464,4
7470,ExpoCachaça,O,5433,27,38,464,4
7471,2013,B-TEMPO,5434,0,4,464,4
7472,-,O,5434,5,6,464,4
7473,Medalha,O,5434,7,14,464,4
7474,de,O,5434,15,17,464,4
7475,Ouro,O,5434,18,22,464,4
7476,no,O,5434,23,25,464,4
7477,Concurso,O,5434,26,34,464,4
7478,Mundial,O,5434,35,42,464,4
7479,de,O,5434,43,45,464,4
7480,Bruxelas,B-NOME_LOCAL,5434,46,54,464,4
7481,2013,B-TEMPO,5435,0,4,464,4
7482,-,O,5435,5,6,464,4
7483,Medalha,O,5435,7,14,464,4
7484,de,O,5435,15,17,464,4
7485,Ouro,O,5435,18,22,464,4
7486,no,O,5435,23,25,464,4
7487,ExpoCachaça,O,5435,26,37,464,4
7488,2013,B-TEMPO,5436,0,4,464,4
7489,-,O,5436,5,6,464,4
7490,Medalha,O,5436,7,14,464,4
7491,de,O,5436,15,17,464,4
7492,Prata,O,5436,18,23,464,4
7493,no,O,5436,24,26,464,4
7494,Cachaça,O,5436,27,34,464,4
7495,Gourmet,O,5436,35,42,464,4
7496,NOME,O,5528,0,4,469,4
7497,DA,O,5528,5,7,469,4
7498,CACHAÇA,O,5528,8,15,469,4
7499,:,O,5528,15,16,469,4
7500,Cachaça,O,5528,17,24,469,4
7501,Sagrada,B-NOME_BEBIDA,5528,25,32,469,4
7502,Carvalho,B-TIPO_MADEIRA,5528,33,41,469,4
7503,e,O,5528,42,43,469,4
7504,Amburana,B-TIPO_MADEIRA,5528,44,52,469,4
7505,Herança,O,5528,53,60,469,4
7506,700ml,B-VOLUME,5528,61,66,469,4
7507,PREÇO,O,5529,0,5,469,4
7508,:,O,5529,5,6,469,4
7509,R$,B-PRECO,5529,7,9,469,4
7510,59,I-PRECO,5529,10,12,469,4
7511,",",I-PRECO,5529,12,13,469,4
7512,90,I-PRECO,5529,13,15,469,4
7513,VOLUME,O,5530,0,6,469,4
7514,:,O,5530,6,7,469,4
7515,700ml,B-VOLUME,5530,8,13,469,4
7516,DESCRIÇÃO,O,5531,0,9,469,4
7517,DA,O,5531,10,12,469,4
7518,CACHAÇA,O,5531,13,20,469,4
7519,:,O,5531,20,21,469,4
7520,A,O,5531,22,23,469,4
7521,Cachaça,O,5531,24,31,469,4
7522,Sagrada,B-NOME_BEBIDA,5531,32,39,469,4
7523,Carvalho,B-TIPO_MADEIRA,5531,40,48,469,4
7524,e,O,5531,49,50,469,4
7525,Amburana,B-TIPO_MADEIRA,5531,51,59,469,4
7526,Herança,O,5531,60,67,469,4
7527,700ml,B-VOLUME,5531,68,73,469,4
7528,é,O,5531,74,75,469,4
7529,produzida,O,5531,76,85,469,4
7530,através,O,5531,86,93,469,4
7531,de,O,5531,94,96,469,4
7532,um,O,5531,97,99,469,4
7533,blend,B-CLASSIFICACAO_BEBIDA,5531,100,105,469,4
7534,.,O,5531,105,106,469,4
7535,Armazenada,O,5532,0,10,469,4
7536,em,O,5532,11,13,469,4
7537,barris,B-RECIPIENTE_ARMAZENAMENTO,5532,14,20,469,4
7538,de,O,5532,21,23,469,4
7539,carvalho,B-TIPO_MADEIRA,5532,24,32,469,4
7540,e,O,5532,33,34,469,4
7541,amburana,B-TIPO_MADEIRA,5532,35,43,469,4
7542,",",O,5532,43,44,469,4
7543,possui,O,5532,45,51,469,4
7544,graduação,O,5532,52,61,469,4
7545,alcoólica,O,5532,62,71,469,4
7546,de,O,5532,72,74,469,4
7547,40%,B-GRADUACAO_ALCOOLICA,5532,75,78,469,4
7548,.,O,5532,78,79,469,4
7549,Tem,O,5533,0,3,469,4
7550,o,O,5533,4,5,469,4
7551,sabor,O,5533,6,11,469,4
7552,mais,O,5533,12,16,469,4
7553,leve,O,5533,17,21,469,4
7554,e,O,5533,22,23,469,4
7555,o,O,5533,24,25,469,4
7556,delicioso,O,5533,26,35,469,4
7557,aroma,O,5533,36,41,469,4
7558,do,O,5533,42,44,469,4
7559,carvalho,B-CARACTERISTICA_SENSORIAL_AROMA,5533,45,53,469,4
7560,",",O,5533,53,54,469,4
7561,tradicional,O,5533,55,66,469,4
7562,madeira,O,5533,67,74,469,4
7563,utilizada,O,5533,75,84,469,4
7564,para,O,5533,85,89,469,4
7565,armazenar,O,5533,90,99,469,4
7566,e,O,5533,100,101,469,4
7567,envelhecer,O,5533,102,112,469,4
7568,bebidas,O,5533,113,120,469,4
7569,destiladas,O,5533,121,131,469,4
7570,.,O,5533,131,132,469,4
7571,Seu,O,5534,0,3,469,4
7572,nome,O,5534,4,8,469,4
7573,faz,O,5534,9,12,469,4
7574,uma,O,5534,13,16,469,4
7575,alusão,O,5534,17,23,469,4
7576,ao,O,5534,24,26,469,4
7577,antigo,O,5534,27,33,469,4
7578,hábito,O,5534,34,40,469,4
7579,",",O,5534,40,41,469,4
7580,quase,O,5534,42,47,469,4
7581,sagrado,O,5534,48,55,469,4
7582,",",O,5534,55,56,469,4
7583,de,O,5534,57,59,469,4
7584,se,O,5534,60,62,469,4
7585,tomar,O,5534,63,68,469,4
7586,uma,O,5534,69,72,469,4
7587,dose,O,5534,73,77,469,4
7588,de,O,5534,78,80,469,4
7589,cachaça,O,5534,81,88,469,4
7590,.,O,5534,88,89,469,4
7591,Também,O,5535,0,6,469,4
7592,é,O,5535,7,8,469,4
7593,uma,O,5535,9,12,469,4
7594,homenagem,O,5535,13,22,469,4
7595,à,O,5535,23,24,469,4
7596,cidade,O,5535,25,31,469,4
7597,onde,O,5535,32,36,469,4
7598,a,O,5535,37,38,469,4
7599,bebida,O,5535,39,45,469,4
7600,é,O,5535,46,47,469,4
7601,fabricada,O,5535,48,57,469,4
7602,e,O,5535,58,59,469,4
7603,ao,O,5535,60,62,469,4
7604,seu,O,5535,63,66,469,4
7605,padroeiro,O,5535,67,76,469,4
7606,",",O,5535,76,77,469,4
7607,Bom,B-NOME_LOCAL,5535,78,81,469,4
7608,Jesus,I-NOME_LOCAL,5535,82,87,469,4
7609,do,I-NOME_LOCAL,5535,88,90,469,4
7610,Amparo,I-NOME_LOCAL,5535,91,97,469,4
7611,.,O,5535,97,98,469,4
7612,Os,O,5536,0,2,469,4
7613,dois,O,5536,3,7,469,4
7614,produtores,O,5536,8,18,469,4
7615,também,O,5536,19,25,469,4
7616,mantêm,O,5536,26,32,469,4
7617,a,O,5536,33,34,469,4
7618,promessa,O,5536,35,43,469,4
7619,de,O,5536,44,46,469,4
7620,seguir,O,5536,47,53,469,4
7621,religiosamente,O,5536,54,68,469,4
7622,a,O,5536,69,70,469,4
7623,receita,O,5536,71,78,469,4
7624,para,O,5536,79,83,469,4
7625,a,O,5536,84,85,469,4
7626,produção,O,5536,86,94,469,4
7627,da,O,5536,95,97,469,4
7628,melhor,O,5536,98,104,469,4
7629,Cachaça,O,5536,105,112,469,4
7630,Artesanal,O,5536,113,122,469,4
7631,.,O,5536,122,123,469,4
7632,HISTÓRIA,O,5537,0,8,469,4
7633,DO,O,5537,9,11,469,4
7634,ALAMBIQUE,O,5537,12,21,469,4
7635,:,O,5537,21,22,469,4
7636,A,O,5537,23,24,469,4
7637,Cachaça,O,5537,25,32,469,4
7638,Sagrada,B-NOME_BEBIDA,5537,33,40,469,4
7639,é,O,5537,41,42,469,4
7640,produzida,O,5537,43,52,469,4
7641,em,O,5537,53,55,469,4
7642,Bom,B-NOME_LOCAL,5537,56,59,469,4
7643,Jesus,I-NOME_LOCAL,5537,60,65,469,4
7644,do,I-NOME_LOCAL,5537,66,68,469,4
7645,Amparo,I-NOME_LOCAL,5537,69,75,469,4
7646,",",O,5537,75,76,469,4
7647,Minas,B-NOME_LOCAL,5537,77,82,469,4
7648,Gerais,I-NOME_LOCAL,5537,83,89,469,4
7649,.,O,5537,89,90,469,4
7650,No,O,5538,0,2,469,4
7651,vocabulário,O,5538,3,14,469,4
7652,mineiro,O,5538,15,22,469,4
7653,",",O,5538,22,23,469,4
7654,há,O,5538,24,26,469,4
7655,uma,O,5538,27,30,469,4
7656,expressão,O,5538,31,40,469,4
7657,muito,O,5538,41,46,469,4
7658,popular,O,5538,47,54,469,4
7659,que,O,5538,55,58,469,4
7660,é,O,5538,59,60,469,4
7661,“de,O,5538,61,64,469,4
7662,comer,O,5538,65,70,469,4
7663,rezando”,O,5538,71,79,469,4
7664,",",O,5538,79,80,469,4
7665,usada,O,5538,81,86,469,4
7666,para,O,5538,87,91,469,4
7667,se,O,5538,92,94,469,4
7668,referir,O,5538,95,102,469,4
7669,àquelas,O,5538,103,110,469,4
7670,comidas,O,5538,111,118,469,4
7671,que,O,5538,119,122,469,4
7672,levam,O,5538,123,128,469,4
7673,o,O,5538,129,130,469,4
7674,paladar,O,5538,131,138,469,4
7675,ao,O,5538,139,141,469,4
7676,verdadeiro,O,5538,142,152,469,4
7677,êxtase,O,5538,153,159,469,4
7678,.,O,5538,159,160,469,4
7679,Quando,O,5539,0,6,469,4
7680,os,O,5539,7,9,469,4
7681,fundadores,O,5539,10,20,469,4
7682,da,O,5539,21,23,469,4
7683,cachaçaria,O,5539,24,34,469,4
7684,resolveram,O,5539,35,45,469,4
7685,produzir,O,5539,46,54,469,4
7686,a,O,5539,55,56,469,4
7687,própria,O,5539,57,64,469,4
7688,cachaça,O,5539,65,72,469,4
7689,",",O,5539,72,73,469,4
7690,queriam,O,5539,74,81,469,4
7691,que,O,5539,82,85,469,4
7692,fosse,O,5539,86,91,469,4
7693,daquelas,O,5539,92,100,469,4
7694,de,O,5539,101,103,469,4
7695,beber,O,5539,104,109,469,4
7696,rezando,O,5539,110,117,469,4
7697,.,O,5539,117,118,469,4
7698,Começava,O,5540,0,8,469,4
7699,ali,O,5540,9,12,469,4
7700,uma,O,5540,13,16,469,4
7701,verdadeira,O,5540,17,27,469,4
7702,saga,O,5540,28,32,469,4
7703,",",O,5540,32,33,469,4
7704,que,O,5540,34,37,469,4
7705,passou,O,5540,38,44,469,4
7706,pela,O,5540,45,49,469,4
7707,fase,O,5540,50,54,469,4
7708,das,O,5540,55,58,469,4
7709,pesquisas,O,5540,59,68,469,4
7710,",",O,5540,68,69,469,4
7711,pela,O,5540,70,74,469,4
7712,busca,O,5540,75,80,469,4
7713,de,O,5540,81,83,469,4
7714,um,O,5540,84,86,469,4
7715,local,O,5540,87,92,469,4
7716,próximo,O,5540,93,100,469,4
7717,das,O,5540,101,104,469,4
7718,melhores,O,5540,105,113,469,4
7719,plantações,O,5540,114,124,469,4
7720,de,O,5540,125,127,469,4
7721,cana,O,5540,128,132,469,4
7722,-,O,5540,132,133,469,4
7723,de,O,5540,133,135,469,4
7724,-,O,5540,135,136,469,4
7725,açúcar,O,5540,136,142,469,4
7726,",",O,5540,142,143,469,4
7727,a,O,5540,144,145,469,4
7728,construção,O,5540,146,156,469,4
7729,de,O,5540,157,159,469,4
7730,instalações,O,5540,160,171,469,4
7731,perfeitas,O,5540,172,181,469,4
7732,para,O,5540,182,186,469,4
7733,se,O,5540,187,189,469,4
7734,produzir,O,5540,190,198,469,4
7735,uma,O,5540,199,202,469,4
7736,aguardente,O,5540,203,213,469,4
7737,de,O,5540,214,216,469,4
7738,primeira,O,5540,217,225,469,4
7739,qualidade,O,5540,226,235,469,4
7740,",",O,5540,235,236,469,4
7741,até,O,5540,237,240,469,4
7742,a,O,5540,241,242,469,4
7743,contratação,O,5540,243,254,469,4
7744,de,O,5540,255,257,469,4
7745,especialistas,O,5540,258,271,469,4
7746,em,O,5540,272,274,469,4
7747,moagem,O,5540,275,281,469,4
7748,e,O,5540,282,283,469,4
7749,destilação,O,5540,284,294,469,4
7750,e,O,5540,295,296,469,4
7751,no,O,5540,297,299,469,4
7752,tratamento,O,5540,300,310,469,4
7753,do,O,5540,311,313,469,4
7754,mosto,O,5540,314,319,469,4
7755,.,O,5540,319,320,469,4
7756,Todos,O,5541,0,5,469,4
7757,esses,O,5541,6,11,469,4
7758,critérios,O,5541,12,21,469,4
7759,foram,O,5541,22,27,469,4
7760,estabelecidos,O,5541,28,41,469,4
7761,sob,O,5541,42,45,469,4
7762,o,O,5541,46,47,469,4
7763,rigoroso,O,5541,48,56,469,4
7764,controle,O,5541,57,65,469,4
7765,de,O,5541,66,68,469,4
7766,qualidade,O,5541,69,78,469,4
7767,e,O,5541,79,80,469,4
7768,higiene,O,5541,81,88,469,4
7769,",",O,5541,88,89,469,4
7770,obedecendo,O,5541,90,100,469,4
7771,os,O,5541,101,103,469,4
7772,padrões,O,5541,104,111,469,4
7773,da,O,5541,112,114,469,4
7774,legislação,O,5541,115,125,469,4
7775,.,O,5541,125,126,469,4
7776,LOCAL,O,5542,0,5,469,4
7777,DE,O,5542,6,8,469,4
7778,PRODUÇÃO,O,5542,9,17,469,4
7779,:,O,5542,17,18,469,4
7780,Bom,B-NOME_LOCAL,5542,19,22,469,4
7781,Jesus,I-NOME_LOCAL,5542,23,28,469,4
7782,do,I-NOME_LOCAL,5542,29,31,469,4
7783,Amparo,I-NOME_LOCAL,5542,32,38,469,4
7784,-,O,5542,39,40,469,4
7785,MG,B-NOME_LOCAL,5542,41,43,469,4
7786,RECIPIENTE,O,5543,0,10,469,4
7787,DE,O,5543,11,13,469,4
7788,ARMAZENAMENTO,O,5543,14,27,469,4
7789,:,O,5543,27,28,469,4
7790,Carvalho,B-TIPO_MADEIRA,5543,29,37,469,4
7791,e,O,5543,38,39,469,4
7792,Amburana,B-TIPO_MADEIRA,5543,40,48,469,4
7793,GRADUAÇÃO,O,5544,0,9,469,4
7794,ALCOÓLICA,O,5544,10,19,469,4
7795,:,O,5544,19,20,469,4
7796,40%,B-GRADUACAO_ALCOOLICA,5544,21,24,469,4
7797,NOME,O,5759,0,4,482,4
7798,DA,O,5759,5,7,482,4
7799,CACHAÇA,O,5759,8,15,482,4
7800,:,O,5759,15,16,482,4
7801,Cachaça,O,5759,17,24,482,4
7802,Rainha,B-NOME_BEBIDA,5759,25,31,482,4
7803,Do,I-NOME_BEBIDA,5759,32,34,482,4
7804,Vale,I-NOME_BEBIDA,5759,35,39,482,4
7805,Classica,B-CLASSIFICACAO_BEBIDA,5759,40,48,482,4
7806,Carvalho,B-TIPO_MADEIRA,5759,49,57,482,4
7807,E,O,5759,58,59,482,4
7808,Jequitiba,B-TIPO_MADEIRA,5759,60,69,482,4
7809,600ml,B-VOLUME,5759,70,75,482,4
7810,PREÇO,O,5760,0,5,482,4
7811,:,O,5760,5,6,482,4
7812,R$,B-PRECO,5760,7,9,482,4
7813,46,I-PRECO,5760,10,12,482,4
7814,",",I-PRECO,5760,12,13,482,4
7815,60,I-PRECO,5760,13,15,482,4
7816,VOLUME,O,5761,0,6,482,4
7817,:,O,5761,6,7,482,4
7818,600ml,B-VOLUME,5761,8,13,482,4
7819,ANÁLISE,O,5762,0,7,482,4
7820,DO,O,5762,8,10,482,4
7821,CACHACIER,O,5762,11,20,482,4
7822,:,O,5762,20,21,482,4
7823,De,O,5762,22,24,482,4
7824,cor,O,5762,25,28,482,4
7825,amarelo,B-CARACTERISTICA_SENSORIAL_COR,5762,29,36,482,4
7826,-,I-CARACTERISTICA_SENSORIAL_COR,5762,36,37,482,4
7827,clara,I-CARACTERISTICA_SENSORIAL_COR,5762,37,42,482,4
7828,",",O,5762,42,43,482,4
7829,possui,O,5762,44,50,482,4
7830,uma,O,5762,51,54,482,4
7831,mescla,O,5762,55,61,482,4
7832,de,O,5762,62,64,482,4
7833,aromas,O,5762,65,71,482,4
7834,florais,B-CARACTERISTICA_SENSORIAL_AROMA,5762,72,79,482,4
7835,",",O,5762,79,80,482,4
7836,de,O,5762,81,83,482,4
7837,tutti,B-CARACTERISTICA_SENSORIAL_AROMA,5762,84,89,482,4
7838,-,I-CARACTERISTICA_SENSORIAL_AROMA,5762,89,90,482,4
7839,frutti,I-CARACTERISTICA_SENSORIAL_AROMA,5762,90,96,482,4
7840,e,O,5762,97,98,482,4
7841,baunilha,B-CARACTERISTICA_SENSORIAL_AROMA,5762,99,107,482,4
7842,.,O,5762,107,108,482,4
7843,No,O,5763,0,2,482,4
7844,paladar,O,5763,3,10,482,4
7845,",",O,5763,10,11,482,4
7846,traz,O,5763,12,16,482,4
7847,um,O,5763,17,19,482,4
7848,gosto,O,5763,20,25,482,4
7849,doce,B-CARACTERISTICA_SENSORIAL_SABOR,5763,26,30,482,4
7850,.,O,5763,30,31,482,4
7851,Além,O,5764,0,4,482,4
7852,disso,O,5764,5,10,482,4
7853,",",O,5764,10,11,482,4
7854,causa,O,5764,12,17,482,4
7855,uma,O,5764,18,21,482,4
7856,sensação,O,5764,22,30,482,4
7857,levemente,B-CARACTERISTICA_SENSORIAL_SABOR,5764,31,40,482,4
7858,picante,I-CARACTERISTICA_SENSORIAL_SABOR,5764,41,48,482,4
7859,na,O,5764,49,51,482,4
7860,boca,O,5764,52,56,482,4
7861,.,O,5764,56,57,482,4
7862,Retrogosto,O,5765,0,10,482,4
7863,agradável,O,5765,11,20,482,4
7864,e,O,5765,21,22,482,4
7865,leve,O,5765,23,27,482,4
7866,.,O,5765,27,28,482,4
7867,LOCAL,O,5766,0,5,482,4
7868,DE,O,5766,6,8,482,4
7869,PRODUÇÃO,O,5766,9,17,482,4
7870,:,O,5766,17,18,482,4
7871,Belo,B-NOME_LOCAL,5766,19,23,482,4
7872,Vale,I-NOME_LOCAL,5766,24,28,482,4
7873,-,O,5766,29,30,482,4
7874,MG,B-NOME_LOCAL,5766,31,33,482,4
7875,RECIPIENTE,O,5767,0,10,482,4
7876,DE,O,5767,11,13,482,4
7877,ARMAZENAMENTO,O,5767,14,27,482,4
7878,:,O,5767,27,28,482,4
7879,Carvalho,B-TIPO_MADEIRA,5767,29,37,482,4
7880,e,O,5767,38,39,482,4
7881,Jequitiba,B-TIPO_MADEIRA,5767,40,49,482,4
7882,TEMPO,O,5768,0,5,482,4
7883,DE,O,5768,6,8,482,4
7884,ARMAZENAMENTO,O,5768,9,22,482,4
7885,:,O,5768,22,23,482,4
7886,2,B-TEMPO_ARMAZENAMENTO,5768,24,25,482,4
7887,anos,I-TEMPO_ARMAZENAMENTO,5768,26,30,482,4
7888,GRADUAÇÃO,O,5769,0,9,482,4
7889,ALCOÓLICA,O,5769,10,19,482,4
7890,:,O,5769,19,20,482,4
7891,41%,B-GRADUACAO_ALCOOLICA,5769,21,24,482,4
7892,PREMIOS,O,5770,0,7,482,4
7893,:,O,5770,7,8,482,4
7894,2017,B-TEMPO,5770,9,13,482,4
7895,-,O,5770,14,15,482,4
7896,Medalha,O,5770,16,23,482,4
7897,de,O,5770,24,26,482,4
7898,Prata,O,5770,27,32,482,4
7899,no,O,5770,33,35,482,4
7900,ExpoCachaça,O,5770,36,47,482,4
7901,NOME,O,6258,0,4,510,4
7902,DA,O,6258,5,7,510,4
7903,CACHAÇA,O,6258,8,15,510,4
7904,:,O,6258,15,16,510,4
7905,Cachaça,O,6258,17,24,510,4
7906,Primeira,B-NOME_BEBIDA,6258,25,33,510,4
7907,De,I-NOME_BEBIDA,6258,34,36,510,4
7908,Minas,I-NOME_BEBIDA,6258,37,42,510,4
7909,Prata,B-CLASSIFICACAO_BEBIDA,6258,43,48,510,4
7910,750ml,B-VOLUME,6258,49,54,510,4
7911,PREÇO,O,6259,0,5,510,4
7912,:,O,6259,5,6,510,4
7913,R$,B-PRECO,6259,7,9,510,4
7914,37,I-PRECO,6259,10,12,510,4
7915,",",I-PRECO,6259,12,13,510,4
7916,80,I-PRECO,6259,13,15,510,4
7917,VOLUME,O,6260,0,6,510,4
7918,:,O,6260,6,7,510,4
7919,750ml,B-VOLUME,6260,8,13,510,4
7920,LOCAL,O,6261,0,5,510,4
7921,DE,O,6261,6,8,510,4
7922,PRODUÇÃO,O,6261,9,17,510,4
7923,:,O,6261,17,18,510,4
7924,Faria,B-NOME_LOCAL,6261,19,24,510,4
7925,Lemos,I-NOME_LOCAL,6261,25,30,510,4
7926,-,O,6261,31,32,510,4
7927,MG,B-NOME_LOCAL,6261,33,35,510,4
7928,RECIPIENTE,O,6262,0,10,510,4
7929,DE,O,6262,11,13,510,4
7930,ARMAZENAMENTO,O,6262,14,27,510,4
7931,:,O,6262,27,28,510,4
7932,Inox,B-RECIPIENTE_ARMAZENAMENTO,6262,29,33,510,4
7933,GRADUAÇÃO,O,6263,0,9,510,4
7934,ALCOÓLICA,O,6263,10,19,510,4
7935,:,O,6263,19,20,510,4
7936,39%,B-GRADUACAO_ALCOOLICA,6263,21,24,510,4
7937,NOME,O,6464,0,4,520,4
7938,DA,O,6464,5,7,520,4
7939,CACHAÇA,O,6464,8,15,520,4
7940,:,O,6464,15,16,520,4
7941,Cachaça,O,6464,17,24,520,4
7942,Sagatiba,B-NOME_BEBIDA,6464,25,33,520,4
7943,Envelhecida,I-NOME_BEBIDA,6464,34,45,520,4
7944,DESCRIÇÃO,O,6465,0,9,520,4
7945,DA,O,6465,10,12,520,4
7946,CACHAÇA,O,6465,13,20,520,4
7947,:,O,6465,20,21,520,4
7948,A,O,6465,22,23,520,4
7949,expressão,O,6465,24,33,520,4
7950,do,O,6465,34,36,520,4
7951,tradicional,O,6465,37,48,520,4
7952,com,O,6465,49,52,520,4
7953,o,O,6465,53,54,520,4
7954,moderno,O,6465,55,62,520,4
7955,.,O,6465,62,63,520,4
7956,Feita,O,6466,0,5,520,4
7957,de,O,6466,6,8,520,4
7958,modo,O,6466,9,13,520,4
7959,artesanal,O,6466,14,23,520,4
7960,",",O,6466,23,24,520,4
7961,em,O,6466,25,27,520,4
7962,pequenos,O,6466,28,36,520,4
7963,lotes,O,6466,37,42,520,4
7964,no,O,6466,43,45,520,4
7965,interior,B-NOME_LOCAL,6466,46,54,520,4
7966,de,I-NOME_LOCAL,6466,55,57,520,4
7967,Minas,I-NOME_LOCAL,6466,58,63,520,4
7968,Gerais,I-NOME_LOCAL,6466,64,70,520,4
7969,",",O,6466,70,71,520,4
7970,seu,O,6466,72,75,520,4
7971,processo,O,6466,76,84,520,4
7972,foi,O,6466,85,88,520,4
7973,aperfeiçoado,O,6466,89,101,520,4
7974,para,O,6466,102,106,520,4
7975,criar,O,6466,107,112,520,4
7976,um,O,6466,113,115,520,4
7977,líquido,O,6466,116,123,520,4
7978,único,O,6466,124,129,520,4
7979,.,O,6466,129,130,520,4
7980,A,O,6467,0,1,520,4
7981,cana,O,6467,2,6,520,4
7982,-,O,6467,6,7,520,4
7983,de,O,6467,7,9,520,4
7984,-,O,6467,9,10,520,4
7985,açúcar,O,6467,10,16,520,4
7986,fresca,O,6467,17,23,520,4
7987,é,O,6467,24,25,520,4
7988,moída,O,6467,26,31,520,4
7989,em,O,6467,32,34,520,4
7990,menos,O,6467,35,40,520,4
7991,de,O,6467,41,43,520,4
7992,24,B-TEMPO,6467,44,46,520,4
7993,horas,I-TEMPO,6467,47,52,520,4
7994,após,O,6467,53,57,520,4
7995,a,O,6467,58,59,520,4
7996,colheita,O,6467,60,68,520,4
7997,",",O,6467,68,69,520,4
7998,fresquinha,O,6467,70,80,520,4
7999,.,O,6467,80,81,520,4
8000,É,O,6468,0,1,520,4
8001,fermentada,O,6468,2,12,520,4
8002,com,O,6468,13,16,520,4
8003,uma,O,6468,17,20,520,4
8004,levedura,O,6468,21,29,520,4
8005,única,O,6468,30,35,520,4
8006,",",O,6468,35,36,520,4
8007,destilada,O,6468,37,46,520,4
8008,em,O,6468,47,49,520,4
8009,alambique,B-EQUIPAMENTO_DESTILACAO,6468,50,59,520,4
8010,de,I-EQUIPAMENTO_DESTILACAO,6468,60,62,520,4
8011,cobre,I-EQUIPAMENTO_DESTILACAO,6468,63,68,520,4
8012,e,O,6468,69,70,520,4
8013,envelhecida,O,6468,71,82,520,4
8014,por,O,6468,83,86,520,4
8015,",",O,6468,86,87,520,4
8016,pelo,O,6468,88,92,520,4
8017,menos,O,6468,93,98,520,4
8018,",",O,6468,98,99,520,4
8019,dois,B-TEMPO_ARMAZENAMENTO,6468,100,104,520,4
8020,anos,I-TEMPO_ARMAZENAMENTO,6468,105,109,520,4
8021,em,O,6468,110,112,520,4
8022,barris,B-RECIPIENTE_ARMAZENAMENTO,6468,113,119,520,4
8023,de,O,6468,120,122,520,4
8024,carvalho,B-TIPO_MADEIRA,6468,123,131,520,4
8025,americano,I-TIPO_MADEIRA,6468,132,141,520,4
8026,",",O,6468,141,142,520,4
8027,com,O,6468,143,146,520,4
8028,torrefação,O,6468,147,157,520,4
8029,intensa,O,6468,158,165,520,4
8030,(,O,6468,166,167,520,4
8031,ex,O,6468,167,169,520,4
8032,-,O,6468,169,170,520,4
8033,Bourbon,O,6468,170,177,520,4
8034,),O,6468,177,178,520,4
8035,.,O,6468,178,179,520,4
8036,Isso,O,6469,0,4,520,4
8037,permite,O,6469,5,12,520,4
8038,que,O,6469,13,16,520,4
8039,o,O,6469,17,18,520,4
8040,líquido,O,6469,19,26,520,4
8041,penetre,O,6469,27,34,520,4
8042,na,O,6469,35,37,520,4
8043,madeira,O,6469,38,45,520,4
8044,",",O,6469,45,46,520,4
8045,extraindo,O,6469,47,56,520,4
8046,mais,O,6469,57,61,520,4
8047,sabor,O,6469,62,67,520,4
8048,",",O,6469,67,68,520,4
8049,aroma,O,6469,69,74,520,4
8050,e,O,6469,75,76,520,4
8051,cor,O,6469,77,80,520,4
8052,.,O,6469,80,81,520,4
8053,PREMIOS,O,6470,0,7,520,4
8054,:,O,6470,7,8,520,4
8055,Tastings,O,6470,9,17,520,4
8056,-,O,6470,18,19,520,4
8057,Beverage,O,6470,20,28,520,4
8058,Testing,O,6470,29,36,520,4
8059,Institute,O,6470,37,46,520,4
8060,Medalha,O,6471,0,7,520,4
8061,Gold,O,6471,8,12,520,4
8062,A,O,6472,0,1,520,4
8063,Tastings,O,6472,2,10,520,4
8064,",",O,6472,10,11,520,4
8065,criada,O,6472,12,18,520,4
8066,pelo,O,6472,19,23,520,4
8067,Beverage,B-NOME_ORGANIZACAO,6472,24,32,520,4
8068,Testing,I-NOME_ORGANIZACAO,6472,33,40,520,4
8069,Institute,I-NOME_ORGANIZACAO,6472,41,50,520,4
8070,",",O,6472,50,51,520,4
8071,foi,O,6472,52,55,520,4
