,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento,Particao
7625,da,O,6291,24,26,511,3
7626,Revista,B-NOME_ORGANIZACAO,6291,27,34,511,3
7627,Playboy,I-NOME_ORGANIZACAO,6291,35,42,511,3
7628,2011,B-TEMPO,6292,0,4,511,3
7629,-,O,6292,5,6,511,3
7630,1ª,O,6292,7,9,511,3
7631,Colocada,O,6292,10,18,511,3
7632,no,O,6292,19,21,511,3
7633,Ranking,O,6292,22,29,511,3
7634,da,O,6292,30,32,511,3
7635,Folha,O,6292,33,38,511,3
7636,de,O,6292,39,41,511,3
7637,São,B-NOME_LOCAL,6292,42,45,511,3
7638,Paulo,I-NOME_LOCAL,6292,46,51,511,3
7639,NOME,O,6304,0,4,513,3
7640,DA,O,6304,5,7,513,3
7641,CACHAÇA,O,6304,8,15,513,3
7642,:,O,6304,15,16,513,3
7643,Cachaça,O,6304,17,24,513,3
7644,Weber,B-NOME_BEBIDA,6304,25,30,513,3
7645,Haus,I-NOME_BEBIDA,6304,31,35,513,3
7646,Prata,B-CLASSIFICACAO_BEBIDA,6304,36,41,513,3
7647,700ml,B-VOLUME,6304,42,47,513,3
7648,PREÇO,O,6305,0,5,513,3
7649,:,O,6305,5,6,513,3
7650,R$,B-PRECO,6305,7,9,513,3
7651,64,I-PRECO,6305,10,12,513,3
7652,",",I-PRECO,6305,12,13,513,3
7653,0,I-PRECO,6305,13,15,513,3
7654,VOLUME,O,6306,0,6,513,3
7655,:,O,6306,6,7,513,3
7656,700ml,B-VOLUME,6306,8,13,513,3
7657,DESCRIÇÃO,O,6307,0,9,513,3
7658,DA,O,6307,10,12,513,3
7659,CACHAÇA,O,6307,13,20,513,3
7660,:,O,6307,20,21,513,3
7661,A,O,6307,22,23,513,3
7662,Cachaça,O,6307,24,31,513,3
7663,Weber,B-NOME_BEBIDA,6307,32,37,513,3
7664,Haus,I-NOME_BEBIDA,6307,38,42,513,3
7665,Prata,B-CLASSIFICACAO_BEBIDA,6307,43,48,513,3
7666,700ml,B-VOLUME,6307,49,54,513,3
7667,é,O,6307,55,56,513,3
7668,um,O,6307,57,59,513,3
7669,bebida,O,6307,60,66,513,3
7670,armazenada,O,6307,67,77,513,3
7671,por,O,6307,78,81,513,3
7672,oito,B-TEMPO_ARMAZENAMENTO,6307,82,86,513,3
7673,meses,I-TEMPO_ARMAZENAMENTO,6307,87,92,513,3
7674,em,O,6307,93,95,513,3
7675,tonéis,B-RECIPIENTE_ARMAZENAMENTO,6307,96,102,513,3
7676,de,I-RECIPIENTE_ARMAZENAMENTO,6307,103,105,513,3
7677,inox,I-RECIPIENTE_ARMAZENAMENTO,6307,106,110,513,3
7678,.,O,6307,110,111,513,3
7679,Leve,O,6308,0,4,513,3
7680,",",O,6308,4,5,513,3
7681,possui,O,6308,6,12,513,3
7682,graduação,O,6308,13,22,513,3
7683,alcoólica,O,6308,23,32,513,3
7684,de,O,6308,33,35,513,3
7685,38%,B-GRADUACAO_ALCOOLICA,6308,36,39,513,3
7686,.,O,6308,39,40,513,3
7687,Ideal,O,6309,0,5,513,3
7688,para,O,6309,6,10,513,3
7689,ser,O,6309,11,14,513,3
7690,degustada,O,6309,15,24,513,3
7691,pura,O,6309,25,29,513,3
7692,ou,O,6309,30,32,513,3
7693,no,O,6309,33,35,513,3
7694,preparo,O,6309,36,43,513,3
7695,de,O,6309,44,46,513,3
7696,drinks,O,6309,47,53,513,3
7697,e,O,6309,54,55,513,3
7698,coquetéis,O,6309,56,65,513,3
7699,",",O,6309,65,66,513,3
7700,além,O,6309,67,71,513,3
7701,da,O,6309,72,74,513,3
7702,tradicional,O,6309,75,86,513,3
7703,caipirinha,O,6309,87,97,513,3
7704,.,O,6309,97,98,513,3
7705,HISTÓRIA,O,6310,0,8,513,3
7706,DO,O,6310,9,11,513,3
7707,ALAMBIQUE,O,6310,12,21,513,3
7708,:,O,6310,21,22,513,3
7709,A,O,6310,23,24,513,3
7710,Weber,B-NOME_ORGANIZACAO,6310,25,30,513,3
7711,Haus,I-NOME_ORGANIZACAO,6310,31,35,513,3
7712,é,O,6310,36,37,513,3
7713,administrada,O,6310,38,50,513,3
7714,por,O,6310,51,54,513,3
7715,Evandro,B-NOME_PESSOA,6310,55,62,513,3
7716,Weber,I-NOME_PESSOA,6310,63,68,513,3
7717,",",O,6310,68,69,513,3
7718,descendente,O,6310,70,81,513,3
7719,de,O,6310,82,84,513,3
7720,alemães,O,6310,85,92,513,3
7721,de,O,6310,93,95,513,3
7722,Ivoti,B-NOME_LOCAL,6310,96,101,513,3
7723,",",O,6310,101,102,513,3
7724,encosta,O,6310,103,110,513,3
7725,da,O,6310,111,113,513,3
7726,Serra,B-NOME_LOCAL,6310,114,119,513,3
7727,Gaúcha,I-NOME_LOCAL,6310,120,126,513,3
7728,",",O,6310,126,127,513,3
7729,interior,B-NOME_LOCAL,6310,128,136,513,3
7730,do,I-NOME_LOCAL,6310,137,139,513,3
7731,Rio,I-NOME_LOCAL,6310,140,143,513,3
7732,Grande,I-NOME_LOCAL,6310,144,150,513,3
7733,do,I-NOME_LOCAL,6310,151,153,513,3
7734,Sul,I-NOME_LOCAL,6310,154,157,513,3
7735,.,O,6310,157,158,513,3
7736,Quando,O,6311,0,6,513,3
7737,chegaram,O,6311,7,15,513,3
7738,da,O,6311,16,18,513,3
7739,Alemanha,B-NOME_LOCAL,6311,19,27,513,3
7740,",",O,6311,27,28,513,3
7741,seus,O,6311,29,33,513,3
7742,bisavós,O,6311,34,41,513,3
7743,adquiriram,O,6311,42,52,513,3
7744,terras,O,6311,53,59,513,3
7745,na,O,6311,60,62,513,3
7746,cidade,O,6311,63,69,513,3
7747,",",O,6311,69,70,513,3
7748,onde,O,6311,71,75,513,3
7749,plantavam,O,6311,76,85,513,3
7750,mandioca,O,6311,86,94,513,3
7751,e,O,6311,95,96,513,3
7752,cana,O,6311,97,101,513,3
7753,-,O,6311,101,102,513,3
7754,de,O,6311,102,104,513,3
7755,-,O,6311,104,105,513,3
7756,açúcar,O,6311,105,111,513,3
7757,e,O,6311,112,113,513,3
7758,produziam,O,6311,114,123,513,3
7759,farinha,O,6311,124,131,513,3
7760,.,O,6311,131,132,513,3
7761,A,O,6312,0,1,513,3
7762,família,O,6312,2,9,513,3
7763,deu,O,6312,10,13,513,3
7764,início,O,6312,14,20,513,3
7765,à,O,6312,21,22,513,3
7766,fabricação,O,6312,23,33,513,3
7767,de,O,6312,34,36,513,3
7768,cachaça,O,6312,37,44,513,3
7769,em,O,6312,45,47,513,3
7770,1848,B-TEMPO,6312,48,52,513,3
7771,para,O,6312,53,57,513,3
7772,consumo,O,6312,58,65,513,3
7773,próprio,O,6312,66,73,513,3
7774,.,O,6312,73,74,513,3
7775,O,O,6313,0,1,513,3
7776,alambique,O,6313,2,11,513,3
7777,foi,O,6313,12,15,513,3
7778,construído,O,6313,16,26,513,3
7779,em,O,6313,27,29,513,3
7780,1948,B-TEMPO,6313,30,34,513,3
7781,",",O,6313,34,35,513,3
7782,e,O,6313,36,37,513,3
7783,consistia,O,6313,38,47,513,3
7784,em,O,6313,48,50,513,3
7785,um,O,6313,51,53,513,3
7786,galpão,O,6313,54,60,513,3
7787,com,O,6313,61,64,513,3
7788,um,O,6313,65,67,513,3
7789,engenho,O,6313,68,75,513,3
7790,no,O,6313,76,78,513,3
7791,meio,O,6313,79,83,513,3
7792,movimentado,O,6313,84,95,513,3
7793,por,O,6313,96,99,513,3
7794,quatro,O,6313,100,106,513,3
7795,mulas,O,6313,107,112,513,3
7796,.,O,6313,112,113,513,3
7797,Com,O,6314,0,3,513,3
7798,o,O,6314,4,5,513,3
7799,tempo,O,6314,6,11,513,3
7800,",",O,6314,11,12,513,3
7801,foram,O,6314,13,18,513,3
7802,modernizando,O,6314,19,31,513,3
7803,a,O,6314,32,33,513,3
7804,produção,O,6314,34,42,513,3
7805,.,O,6314,42,43,513,3
7806,O,O,6315,0,1,513,3
7807,negócio,O,6315,2,9,513,3
7808,acabou,O,6315,10,16,513,3
7809,passando,O,6315,17,25,513,3
7810,de,O,6315,26,28,513,3
7811,pais,O,6315,29,33,513,3
7812,para,O,6315,34,38,513,3
7813,filhos,O,6315,39,45,513,3
7814,.,O,6315,45,46,513,3
7815,Foi,O,6316,0,3,513,3
7816,esta,O,6316,4,8,513,3
7817,união,O,6316,9,14,513,3
7818,de,O,6316,15,17,513,3
7819,familiares,O,6316,18,28,513,3
7820,que,O,6316,29,32,513,3
7821,contribuiu,O,6316,33,43,513,3
7822,para,O,6316,44,48,513,3
7823,a,O,6316,49,50,513,3
7824,longevidade,O,6316,51,62,513,3
7825,do,O,6316,63,65,513,3
7826,empreendimento,O,6316,66,80,513,3
7827,.,O,6316,80,81,513,3
7828,O,O,6317,0,1,513,3
7829,processo,O,6317,2,10,513,3
7830,manual,O,6317,11,17,513,3
7831,",",O,6317,17,18,513,3
7832,desde,O,6317,19,24,513,3
7833,a,O,6317,25,26,513,3
7834,escolha,O,6317,27,34,513,3
7835,do,O,6317,35,37,513,3
7836,tipo,O,6317,38,42,513,3
7837,correto,O,6317,43,50,513,3
7838,de,O,6317,51,53,513,3
7839,cana,O,6317,54,58,513,3
7840,-,O,6317,58,59,513,3
7841,de,O,6317,59,61,513,3
7842,-,O,6317,61,62,513,3
7843,açúcar,O,6317,62,68,513,3
7844,",",O,6317,68,69,513,3
7845,que,O,6317,70,73,513,3
7846,se,O,6317,74,76,513,3
7847,adaptou,O,6317,77,84,513,3
7848,ao,O,6317,85,87,513,3
7849,solo,O,6317,88,92,513,3
7850,da,O,6317,93,95,513,3
7851,região,O,6317,96,102,513,3
7852,",",O,6317,102,103,513,3
7853,até,O,6317,104,107,513,3
7854,o,O,6317,108,109,513,3
7855,corte,O,6317,110,115,513,3
7856,manual,O,6317,116,122,513,3
7857,",",O,6317,122,123,513,3
7858,assim,O,6317,124,129,513,3
7859,como,O,6317,130,134,513,3
7860,o,O,6317,135,136,513,3
7861,tratamento,O,6317,137,147,513,3
7862,ecologicamente,O,6317,148,162,513,3
7863,correto,O,6317,163,170,513,3
7864,dado,O,6317,171,175,513,3
7865,ao,O,6317,176,178,513,3
7866,canavial,O,6317,179,187,513,3
7867,",",O,6317,187,188,513,3
7868,trouxe,O,6317,189,195,513,3
7869,excelência,O,6317,196,206,513,3
7870,na,O,6317,207,209,513,3
7871,fabricação,O,6317,210,220,513,3
7872,da,O,6317,221,223,513,3
7873,cachaça,O,6317,224,231,513,3
7874,.,O,6317,231,232,513,3
7875,A,O,6318,0,1,513,3
7876,agroindústria,O,6318,2,15,513,3
7877,Weber,B-NOME_ORGANIZACAO,6318,16,21,513,3
7878,Haus,I-NOME_ORGANIZACAO,6318,22,26,513,3
7879,conta,O,6318,27,32,513,3
7880,com,O,6318,33,36,513,3
7881,mais,O,6318,37,41,513,3
7882,de,O,6318,42,44,513,3
7883,35,O,6318,45,47,513,3
7884,premiações,O,6318,48,58,513,3
7885,nacionais,O,6318,59,68,513,3
7886,e,O,6318,69,70,513,3
7887,internacionais,O,6318,71,85,513,3
7888,e,O,6318,86,87,513,3
7889,é,O,6318,88,89,513,3
7890,a,O,6318,90,91,513,3
7891,cachaça,O,6318,92,99,513,3
7892,mais,O,6318,100,104,513,3
7893,premiada,O,6318,105,113,513,3
7894,do,O,6318,114,116,513,3
7895,Brasil,B-NOME_LOCAL,6318,117,123,513,3
7896,.,O,6318,123,124,513,3
7897,Possui,O,6319,0,6,513,3
7898,duas,O,6319,7,11,513,3
7899,certificações,O,6319,12,25,513,3
7900,importantes,O,6319,26,37,513,3
7901,:,O,6319,37,38,513,3
7902,orgânica,O,6319,39,47,513,3
7903,e,O,6319,48,49,513,3
7904,rastreabilidade,O,6319,50,65,513,3
7905,concedidas,O,6319,66,76,513,3
7906,pelo,O,6319,77,81,513,3
7907,Inmetro,B-NOME_ORGANIZACAO,6319,82,89,513,3
7908,",",O,6319,89,90,513,3
7909,sendo,O,6319,91,96,513,3
7910,umas,O,6319,97,101,513,3
7911,das,O,6319,102,105,513,3
7912,primeiras,O,6319,106,115,513,3
7913,a,O,6319,116,117,513,3
7914,receber,O,6319,118,125,513,3
7915,o,O,6319,126,127,513,3
7916,selo,O,6319,128,132,513,3
7917,da,O,6319,133,135,513,3
7918,agricultura,O,6319,136,147,513,3
7919,familiar,O,6319,148,156,513,3
7920,do,O,6319,157,159,513,3
7921,Brasil,B-NOME_LOCAL,6319,160,166,513,3
7922,.,O,6319,166,167,513,3
7923,Os,O,6320,0,2,513,3
7924,produtos,O,6320,3,11,513,3
7925,produzidos,O,6320,12,22,513,3
7926,pela,O,6320,23,27,513,3
7927,agroindústria,O,6320,28,41,513,3
7928,Weber,B-NOME_ORGANIZACAO,6320,42,47,513,3
7929,Haus,I-NOME_ORGANIZACAO,6320,48,52,513,3
7930,vão,O,6320,53,56,513,3
7931,além,O,6320,57,61,513,3
7932,da,O,6320,62,64,513,3
7933,cachaça,O,6320,65,72,513,3
7934,.,O,6320,72,73,513,3
7935,Possuem,O,6321,0,7,513,3
7936,também,O,6321,8,14,513,3
7937,licores,O,6321,15,22,513,3
7938,",",O,6321,22,23,513,3
7939,sucos,O,6321,24,29,513,3
7940,de,O,6321,30,32,513,3
7941,uva,O,6321,33,36,513,3
7942,e,O,6321,37,38,513,3
7943,açúcar,O,6321,39,45,513,3
7944,mascavo,O,6321,46,53,513,3
7945,",",O,6321,53,54,513,3
7946,dentre,O,6321,55,61,513,3
7947,outros,O,6321,62,68,513,3
7948,.,O,6321,68,69,513,3
7949,LOCAL,O,6322,0,5,513,3
7950,DE,O,6322,6,8,513,3
7951,PRODUÇÃO,O,6322,9,17,513,3
7952,:,O,6322,17,18,513,3
7953,Ivoti,B-NOME_LOCAL,6322,19,24,513,3
7954,-,O,6322,25,26,513,3
7955,RS,B-NOME_LOCAL,6322,27,29,513,3
7956,RECIPIENTE,O,6323,0,10,513,3
7957,DE,O,6323,11,13,513,3
7958,ARMAZENAMENTO,O,6323,14,27,513,3
7959,:,O,6323,27,28,513,3
7960,Inox,B-RECIPIENTE_ARMAZENAMENTO,6323,29,33,513,3
7961,TEMPO,O,6324,0,5,513,3
7962,DE,O,6324,6,8,513,3
7963,ARMAZENAMENTO,O,6324,9,22,513,3
7964,:,O,6324,22,23,513,3
7965,8,B-TEMPO_ARMAZENAMENTO,6324,24,25,513,3
7966,meses,I-TEMPO_ARMAZENAMENTO,6324,26,31,513,3
7967,GRADUAÇÃO,O,6325,0,9,513,3
7968,ALCOÓLICA,O,6325,10,19,513,3
7969,:,O,6325,19,20,513,3
7970,38%,B-GRADUACAO_ALCOOLICA,6325,21,24,513,3
7971,PREMIOS,O,6326,0,7,513,3
7972,:,O,6326,7,8,513,3
7973,2009,B-TEMPO,6326,9,13,513,3
7974,-,O,6326,14,15,513,3
7975,Best,O,6326,16,20,513,3
7976,of,O,6326,21,23,513,3
7977,Cachaça,O,6326,24,31,513,3
7978,Category,O,6326,32,40,513,3
7979,World,O,6326,41,46,513,3
7980,Spiritis,O,6326,47,55,513,3
7981,Competition,O,6326,56,67,513,3
7982,San,B-NOME_LOCAL,6326,68,71,513,3
7983,Francisco,I-NOME_LOCAL,6326,72,81,513,3
7984,2009,B-TEMPO,6327,0,4,513,3
7985,-,O,6327,5,6,513,3
7986,Medalha,O,6327,7,14,513,3
7987,de,O,6327,15,17,513,3
7988,Duplo,O,6327,18,23,513,3
7989,Ouro,O,6327,24,28,513,3
7990,no,O,6327,29,31,513,3
7991,World,O,6327,32,37,513,3
7992,Spirits,O,6327,38,45,513,3
7993,Competition,O,6327,46,57,513,3
7994,San,B-NOME_LOCAL,6327,58,61,513,3
7995,Francisco,I-NOME_LOCAL,6327,62,71,513,3
7996,2009,B-TEMPO,6328,0,4,513,3
7997,-,O,6328,5,6,513,3
7998,Ranking,O,6328,7,14,513,3
7999,da,O,6328,15,17,513,3
8000,Revista,O,6328,18,25,513,3
8001,Maxim,O,6328,26,31,513,3
8002,2008,B-TEMPO,6329,0,4,513,3
8003,-,O,6329,5,6,513,3
8004,Best,O,6329,7,11,513,3
8005,Show,O,6329,12,16,513,3
8006,White,O,6329,17,22,513,3
8007,no,O,6329,23,25,513,3
8008,Concurso,O,6329,26,34,513,3
8009,San,B-NOME_LOCAL,6329,35,38,513,3
8010,Francisco,I-NOME_LOCAL,6329,39,48,513,3
8011,World,O,6329,49,54,513,3
8012,Spirits,O,6329,55,62,513,3
8013,Competition,O,6329,63,74,513,3
8014,2008,B-TEMPO,6330,0,4,513,3
8015,-,O,6330,5,6,513,3
8016,Medalha,O,6330,7,14,513,3
8017,de,O,6330,15,17,513,3
8018,Duplo,O,6330,18,23,513,3
8019,Ouro,O,6330,24,28,513,3
8020,no,O,6330,29,31,513,3
8021,World,O,6330,32,37,513,3
8022,Spirits,O,6330,38,45,513,3
8023,Competition,O,6330,46,57,513,3
8024,San,B-NOME_LOCAL,6330,58,61,513,3
8025,Francisco,I-NOME_LOCAL,6330,62,71,513,3
8026,2008,B-TEMPO,6331,0,4,513,3
8027,-,O,6331,5,6,513,3
8028,Medalha,O,6331,7,14,513,3
8029,de,O,6331,15,17,513,3
8030,Ouro,O,6331,18,22,513,3
8031,no,O,6331,23,25,513,3
8032,International,O,6331,26,39,513,3
8033,Review,O,6331,40,46,513,3
8034,of,O,6331,47,49,513,3
8035,Spirits,O,6331,50,57,513,3
8036,Award,O,6331,58,63,513,3
8037,Chicago,B-NOME_LOCAL,6331,64,71,513,3
8038,NOME,O,6439,0,4,518,3
8039,DA,O,6439,5,7,518,3
8040,CACHAÇA,O,6439,8,15,518,3
8041,:,O,6439,15,16,518,3
8042,Cachaça,O,6439,17,24,518,3
8043,Sagatiba,B-NOME_BEBIDA,6439,25,33,518,3
8044,Cristalina,I-NOME_BEBIDA,6439,34,44,518,3
8045,DESCRIÇÃO,O,6440,0,9,518,3
8046,DA,O,6440,10,12,518,3
8047,CACHAÇA,O,6440,13,20,518,3
8048,:,O,6440,20,21,518,3
8049,A,O,6440,22,23,518,3
8050,cachaça,O,6440,24,31,518,3
8051,que,O,6440,32,35,518,3
8052,reinventou,O,6440,36,46,518,3
8053,a,O,6440,47,48,518,3
8054,cachaça,O,6440,49,56,518,3
8055,Sagatiba,B-NOME_BEBIDA,6441,0,8,518,3
8056,Cristalina,I-NOME_BEBIDA,6441,9,19,518,3
8057,é,O,6441,20,21,518,3
8058,aquela,O,6441,22,28,518,3
8059,cachaça,O,6441,29,36,518,3
8060,brasileira,O,6441,37,47,518,3
8061,que,O,6441,48,51,518,3
8062,você,O,6441,52,56,518,3
8063,já,O,6441,57,59,518,3
8064,conhece,O,6441,60,67,518,3
8065,",",O,6441,67,68,518,3
8066,só,O,6441,69,71,518,3
8067,que,O,6441,72,75,518,3
8068,diferente,O,6441,76,85,518,3
8069,.,O,6441,85,86,518,3
8070,Ela,O,6442,0,3,518,3
8071,é,O,6442,4,5,518,3
8072,feita,O,6442,6,11,518,3
8073,com,O,6442,12,15,518,3
8074,um,O,6442,16,18,518,3
8075,moderno,O,6442,19,26,518,3
8076,e,O,6442,27,28,518,3
8077,inovador,O,6442,29,37,518,3
8078,processo,O,6442,38,46,518,3
8079,de,O,6442,47,49,518,3
8080,destilação,O,6442,50,60,518,3
8081,(,O,6442,61,62,518,3
8082,a,O,6442,62,63,518,3
8083,primeira,O,6442,64,72,518,3
8084,marca,O,6442,73,78,518,3
8085,a,O,6442,79,80,518,3
8086,produzir,O,6442,81,89,518,3
8087,dessa,O,6442,90,95,518,3
8088,maneira,O,6442,96,103,518,3
8089,!,O,6442,103,104,518,3
8090,),O,6443,0,1,518,3
8091,:,O,6443,1,2,518,3
8092,a,O,6443,3,4,518,3
8093,Multidestilação,O,6443,5,20,518,3
8094,.,O,6443,20,21,518,3
8095,Nesse,O,6444,0,5,518,3
8096,processo,O,6444,6,14,518,3
8097,",",O,6444,14,15,518,3
8098,destilamos,O,6444,16,26,518,3
8099,a,O,6444,27,28,518,3
8100,cachaça,O,6444,29,36,518,3
8101,mais,O,6444,37,41,518,3
8102,de,O,6444,42,44,518,3
8103,uma,O,6444,45,48,518,3
8104,vez,O,6444,49,52,518,3
8105,",",O,6444,52,53,518,3
8106,separando,O,6444,54,63,518,3
8107,qualquer,O,6444,64,72,518,3
8108,impureza,O,6444,73,81,518,3
8109,.,O,6444,81,82,518,3
8110,O,O,6445,0,1,518,3
8111,resultado,O,6445,2,11,518,3
8112,é,O,6445,12,13,518,3
8113,um,O,6445,14,16,518,3
8114,líquido,O,6445,17,24,518,3
8115,puro,O,6445,25,29,518,3
8116,e,O,6445,30,31,518,3
8117,cristalino,B-CARACTERISTICA_SENSORIAL_COR,6445,32,42,518,3
8118,",",O,6445,42,43,518,3
8119,que,O,6445,44,47,518,3
8120,cai,O,6445,48,51,518,3
8121,bem,O,6445,52,55,518,3
8122,com,O,6445,56,59,518,3
8123,qualquer,O,6445,60,68,518,3
8124,mistura,O,6445,69,76,518,3
8125,",",O,6445,76,77,518,3
8126,desde,O,6445,78,83,518,3
8127,a,O,6445,84,85,518,3
8128,tradicional,O,6445,86,97,518,3
8129,caipirinha,O,6445,98,108,518,3
8130,até,O,6445,109,112,518,3
8131,drinks,O,6445,113,119,518,3
8132,!,O,6445,119,120,518,3
8133,PREMIOS,O,6446,0,7,518,3
8134,:,O,6446,7,8,518,3
8135,San,B-NOME_LOCAL,6446,9,12,518,3
8136,Francisco,I-NOME_LOCAL,6446,13,22,518,3
8137,World,O,6446,23,28,518,3
8138,Spirits,O,6446,29,36,518,3
8139,Competition,O,6446,37,48,518,3
8140,Medalha,O,6447,0,7,518,3
8141,Bronze,O,6447,8,14,518,3
8142,O,O,6448,0,1,518,3
8143,San,B-NOME_LOCAL,6448,2,5,518,3
8144,Francisco,I-NOME_LOCAL,6448,6,15,518,3
8145,World,O,6448,16,21,518,3
8146,Spirits,O,6448,22,29,518,3
8147,Competition,O,6448,30,41,518,3
8148,experimentou,O,6448,42,54,518,3
8149,e,O,6448,55,56,518,3
8150,avaliou,O,6448,57,64,518,3
8151,líquidos,O,6448,65,73,518,3
8152,de,O,6448,74,76,518,3
8153,todo,O,6448,77,81,518,3
8154,o,O,6448,82,83,518,3
8155,mundo,O,6448,84,89,518,3
8156,",",O,6448,89,90,518,3
8157,em,O,6448,91,93,518,3
8158,busca,O,6448,94,99,518,3
8159,de,O,6448,100,102,518,3
8160,bebidas,O,6448,103,110,518,3
8161,excepcionais,O,6448,111,123,518,3
8162,.,O,6448,123,124,518,3
8163,Com,O,6449,0,3,518,3
8164,a,O,6449,4,5,518,3
8165,conquista,O,6449,6,15,518,3
8166,de,O,6449,16,18,518,3
8167,uma,O,6449,19,22,518,3
8168,medalha,O,6449,23,30,518,3
8169,de,O,6449,31,33,518,3
8170,Bronze,O,6449,34,40,518,3
8171,na,O,6449,41,43,518,3
8172,competição,O,6449,44,54,518,3
8173,de,O,6449,55,57,518,3
8174,2017,B-TEMPO,6449,58,62,518,3
8175,",",O,6449,62,63,518,3
8176,Sagatiba,B-NOME_BEBIDA,6449,64,72,518,3
8177,Cristalina,I-NOME_BEBIDA,6449,73,83,518,3
8178,mostrou,O,6449,84,91,518,3
8179,a,O,6449,92,93,518,3
8180,que,O,6449,94,97,518,3
8181,veio,O,6449,98,102,518,3
8182,",",O,6449,102,103,518,3
8183,reafirmando,O,6449,104,115,518,3
8184,sua,O,6449,116,119,518,3
8185,posição,O,6449,120,127,518,3
8186,entre,O,6449,128,133,518,3
8187,as,O,6449,134,136,518,3
8188,melhores,O,6449,137,145,518,3
8189,bebidas,O,6449,146,153,518,3
8190,da,O,6449,154,156,518,3
8191,categoria,O,6449,157,166,518,3
8192,.,O,6449,166,167,518,3
8193,NY,B-NOME_LOCAL,6450,0,2,518,3
8194,International,O,6450,3,16,518,3
8195,Spirits,O,6450,17,24,518,3
8196,Competition,O,6450,25,36,518,3
8197,Medalha,O,6451,0,7,518,3
8198,Silver,O,6451,8,14,518,3
8199,O,O,6452,0,1,518,3
8200,New,B-NOME_LOCAL,6452,2,5,518,3
8201,York,I-NOME_LOCAL,6452,6,10,518,3
8202,International,O,6452,11,24,518,3
8203,Spirits,O,6452,25,32,518,3
8204,Competition,O,6452,33,44,518,3
8205,é,O,6452,45,46,518,3
8206,um,O,6452,47,49,518,3
8207,renomado,O,6452,50,58,518,3
8208,prêmio,O,6452,59,65,518,3
8209,internacional,O,6452,66,79,518,3
8210,",",O,6452,79,80,518,3
8211,que,O,6452,81,84,518,3
8212,conta,O,6452,85,90,518,3
8213,com,O,6452,91,94,518,3
8214,um,O,6452,95,97,518,3
8215,júri,O,6452,98,102,518,3
8216,seleto,O,6452,103,109,518,3
8217,",",O,6452,109,110,518,3
8218,composto,O,6452,111,119,518,3
8219,exclusivamente,O,6452,120,134,518,3
8220,por,O,6452,135,138,518,3
8221,especialistas,O,6452,139,152,518,3
8222,envolvidos,O,6452,153,163,518,3
8223,no,O,6452,164,166,518,3
8224,mercado,O,6452,167,174,518,3
8225,.,O,6452,174,175,518,3
8226,Este,O,6453,0,4,518,3
8227,ano,O,6453,5,8,518,3
8228,",",O,6453,8,9,518,3
8229,Sagatiba,B-NOME_BEBIDA,6453,10,18,518,3
8230,Cristalina,I-NOME_BEBIDA,6453,19,29,518,3
8231,se,O,6453,30,32,518,3
8232,consagrou,O,6453,33,42,518,3
8233,na,O,6453,43,45,518,3
8234,premiação,O,6453,46,55,518,3
8235,",",O,6453,55,56,518,3
8236,convertendo,O,6453,57,68,518,3
8237,o,O,6453,69,70,518,3
8238,seu,O,6453,71,74,518,3
8239,sabor,O,6453,75,80,518,3
8240,e,O,6453,81,82,518,3
8241,aroma,O,6453,83,88,518,3
8242,únicos,O,6453,89,95,518,3
8243,em,O,6453,96,98,518,3
8244,uma,O,6453,99,102,518,3
8245,importantíssima,O,6453,103,118,518,3
8246,medalha,O,6453,119,126,518,3
8247,Silver,O,6453,127,133,518,3
8248,!,O,6453,133,134,518,3
8249,Blue,O,6454,0,4,518,3
8250,Lifestyle,O,6454,5,14,518,3
8251,Seal,O,6454,15,19,518,3
8252,Of,O,6454,20,22,518,3
8253,Approval,O,6454,23,31,518,3
8254,92,O,6455,0,2,518,3
8255,pontos,O,6455,3,9,518,3
8256,Todos,O,6456,0,5,518,3
8257,os,O,6456,6,8,518,3
8258,anos,O,6456,9,13,518,3
8259,",",O,6456,13,14,518,3
8260,no,O,6456,15,17,518,3
8261,prêmio,O,6456,18,24,518,3
8262,Blue,O,6456,25,29,518,3
8263,Lifestyle,O,6456,30,39,518,3
8264,",",O,6456,39,40,518,3
8265,mais,O,6456,41,45,518,3
8266,de,O,6456,46,48,518,3
8267,5,O,6456,49,50,518,3
8268,.,O,6456,50,51,518,3
8269,500,O,6456,51,54,518,3
8270,bebidas,O,6456,55,62,518,3
8271,são,O,6456,63,66,518,3
8272,avaliadas,O,6456,67,76,518,3
8273,por,O,6456,77,80,518,3
8274,Anthony,B-NOME_PESSOA,6456,81,88,518,3
8275,Dias,I-NOME_PESSOA,6456,89,93,518,3
8276,Blue,I-NOME_PESSOA,6456,94,98,518,3
8277,",",O,6456,98,99,518,3
8278,especialista,O,6456,100,112,518,3
8279,renomado,O,6456,113,121,518,3
8280,por,O,6456,122,125,518,3
8281,seu,O,6456,126,129,518,3
8282,conhecimento,O,6456,130,142,518,3
8283,de,O,6456,143,145,518,3
8284,bebidas,O,6456,146,153,518,3
8285,destiladas,O,6456,154,164,518,3
8286,.,O,6456,164,165,518,3
8287,Na,O,6457,0,2,518,3
8288,premiação,O,6457,3,12,518,3
8289,",",O,6457,12,13,518,3
8290,somente,O,6457,14,21,518,3
8291,as,O,6457,22,24,518,3
8292,melhores,O,6457,25,33,518,3
8293,bebidas,O,6457,34,41,518,3
