,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento,Particao
9309,!,O,7229,146,147,568,1
9310,Produzida,O,7230,0,9,568,1
9311,em,O,7230,10,12,568,1
9312,Salinas,B-NOME_LOCAL,7230,13,20,568,1
9313,/,O,7230,20,21,568,1
9314,MG,B-NOME_LOCAL,7230,21,23,568,1
9315,",",O,7230,23,24,568,1
9316,que,O,7230,25,28,568,1
9317,é,O,7230,29,30,568,1
9318,referência,O,7230,31,41,568,1
9319,na,O,7230,42,44,568,1
9320,produção,O,7230,45,53,568,1
9321,de,O,7230,54,56,568,1
9322,cachaças,O,7230,57,65,568,1
9323,de,O,7230,66,68,568,1
9324,qualidade,O,7230,69,78,568,1
9325,",",O,7230,78,79,568,1
9326,é,O,7230,80,81,568,1
9327,armazenada,O,7230,82,92,568,1
9328,por,O,7230,93,96,568,1
9329,dois,B-TEMPO_ARMAZENAMENTO,7230,97,101,568,1
9330,anos,I-TEMPO_ARMAZENAMENTO,7230,102,106,568,1
9331,em,O,7230,107,109,568,1
9332,barris,B-RECIPIENTE_ARMAZENAMENTO,7230,110,116,568,1
9333,de,O,7230,117,119,568,1
9334,Amburana,B-TIPO_MADEIRA,7230,120,128,568,1
9335,",",O,7230,128,129,568,1
9336,árvore,O,7230,130,136,568,1
9337,tipicamente,O,7230,137,148,568,1
9338,brasileira,O,7230,149,159,568,1
9339,.,O,7230,159,160,568,1
9340,Uma,O,7231,0,3,568,1
9341,cachaça,O,7231,4,11,568,1
9342,elegante,O,7231,12,20,568,1
9343,",",O,7231,20,21,568,1
9344,equilibrada,O,7231,22,33,568,1
9345,",",O,7231,33,34,568,1
9346,persistente,O,7231,35,46,568,1
9347,e,O,7231,47,48,568,1
9348,com,O,7231,49,52,568,1
9349,baixa,B-CARACTERISTICA_SENSORIAL_SABOR,7231,53,58,568,1
9350,acidez,I-CARACTERISTICA_SENSORIAL_SABOR,7231,59,65,568,1
9351,",",O,7231,65,66,568,1
9352,sabor,O,7231,67,72,568,1
9353,adocicado,B-CARACTERISTICA_SENSORIAL_SABOR,7231,73,82,568,1
9354,e,O,7231,83,84,568,1
9355,aroma,O,7231,85,90,568,1
9356,com,O,7231,91,94,568,1
9357,notas,B-CARACTERISTICA_SENSORIAL_AROMA,7231,95,100,568,1
9358,de,I-CARACTERISTICA_SENSORIAL_AROMA,7231,101,103,568,1
9359,canela,I-CARACTERISTICA_SENSORIAL_AROMA,7231,104,110,568,1
9360,e,O,7231,111,112,568,1
9361,baunilha,B-CARACTERISTICA_SENSORIAL_AROMA,7231,113,121,568,1
9362,",",O,7231,121,122,568,1
9363,resultado,O,7231,123,132,568,1
9364,de,O,7231,133,135,568,1
9365,uma,O,7231,136,139,568,1
9366,profunda,O,7231,140,148,568,1
9367,análise,O,7231,149,156,568,1
9368,sensorial,O,7231,157,166,568,1
9369,e,O,7231,167,168,568,1
9370,exigente,O,7231,169,177,568,1
9371,padrão,O,7231,178,184,568,1
9372,de,O,7231,185,187,568,1
9373,qualidade,O,7231,188,197,568,1
9374,.,O,7231,197,198,568,1
9375,Harmonização,O,7232,0,12,568,1
9376,:,O,7232,12,13,568,1
9377,Peixes,O,7232,14,20,568,1
9378,",",O,7232,20,21,568,1
9379,frutos,O,7232,22,28,568,1
9380,do,O,7232,29,31,568,1
9381,mar,O,7232,32,35,568,1
9382,",",O,7232,35,36,568,1
9383,feijoada,O,7232,37,45,568,1
9384,ou,O,7232,46,48,568,1
9385,sobremesas,O,7232,49,59,568,1
9386,Local,O,7233,0,5,568,1
9387,:,O,7233,5,6,568,1
9388,Salinas,B-NOME_LOCAL,7233,7,14,568,1
9389,/,O,7233,14,15,568,1
9390,MG,B-NOME_LOCAL,7233,15,17,568,1
9391,Madeira,O,7234,0,7,568,1
9392,:,O,7234,7,8,568,1
9393,Amburana,B-TIPO_MADEIRA,7234,9,17,568,1
9394,Envelhecimento,O,7235,0,14,568,1
9395,:,O,7235,14,15,568,1
9396,2,B-TEMPO_ARMAZENAMENTO,7235,16,17,568,1
9397,Anos,I-TEMPO_ARMAZENAMENTO,7235,18,22,568,1
9398,Grad,O,7236,0,4,568,1
9399,.,O,7236,4,5,568,1
9400,Alcoólica,O,7236,6,15,568,1
9401,:,O,7236,15,16,568,1
9402,40%,B-GRADUACAO_ALCOOLICA,7236,17,20,568,1
9403,NOME,O,7368,0,4,580,1
9404,DA,O,7368,5,7,580,1
9405,CACHAÇA,O,7368,8,15,580,1
9406,:,O,7368,15,16,580,1
9407,Cachaça,O,7368,17,24,580,1
9408,Bento,B-NOME_BEBIDA,7368,25,30,580,1
9409,Albino,I-NOME_BEBIDA,7368,31,37,580,1
9410,Prata,B-CLASSIFICACAO_BEBIDA,7368,38,43,580,1
9411,750ml,B-VOLUME,7368,44,49,580,1
9412,PREÇO,O,7369,0,5,580,1
9413,:,O,7369,5,6,580,1
9414,R$,B-PRECO,7369,7,9,580,1
9415,50,I-PRECO,7369,10,12,580,1
9416,.,I-PRECO,7369,12,13,580,1
9417,0,I-PRECO,7369,13,15,580,1
9418,Volume,O,7370,0,6,580,1
9419,:,O,7370,6,7,580,1
9420,750ml,B-VOLUME,7370,8,13,580,1
9421,DESCRIÇÃO,O,7371,0,9,580,1
9422,DA,O,7371,10,12,580,1
9423,CACHAÇA,O,7371,13,20,580,1
9424,:,O,7371,20,21,580,1
9425,Cachaça,O,7371,22,29,580,1
9426,Artesanal,O,7371,30,39,580,1
9427,Descansada,O,7371,40,50,580,1
9428,em,O,7371,51,53,580,1
9429,Pipas,B-RECIPIENTE_ARMAZENAMENTO,7371,54,59,580,1
9430,de,I-RECIPIENTE_ARMAZENAMENTO,7371,60,62,580,1
9431,Inox,I-RECIPIENTE_ARMAZENAMENTO,7371,63,67,580,1
9432,por,O,7371,68,71,580,1
9433,mais,O,7371,72,76,580,1
9434,de,O,7371,77,79,580,1
9435,3,B-TEMPO_ARMAZENAMENTO,7371,80,81,580,1
9436,Anos,I-TEMPO_ARMAZENAMENTO,7371,82,86,580,1
9437,.,O,7371,86,87,580,1
9438,Local,O,7372,0,5,580,1
9439,:,O,7372,5,6,580,1
9440,Maniqué,B-NOME_LOCAL,7372,7,14,580,1
9441,/,O,7372,14,15,580,1
9442,RS,B-NOME_LOCAL,7372,15,17,580,1
9443,Envelhecimento,O,7373,0,14,580,1
9444,:,O,7373,14,15,580,1
9445,3,B-TEMPO_ARMAZENAMENTO,7373,16,17,580,1
9446,anos,I-TEMPO_ARMAZENAMENTO,7373,18,22,580,1
9447,Grad,O,7374,0,4,580,1
9448,.,O,7374,4,5,580,1
9449,Alcoólica,O,7374,6,15,580,1
9450,:,O,7374,15,16,580,1
9451,40%,B-GRADUACAO_ALCOOLICA,7374,17,20,580,1
9452,PREMIOS,O,7375,0,7,580,1
9453,:,O,7375,7,8,580,1
9454,2017,B-TEMPO,7375,9,13,580,1
9455,-,O,7375,14,15,580,1
9456,Medalha,O,7375,16,23,580,1
9457,de,O,7375,24,26,580,1
9458,Prata,O,7375,27,32,580,1
9459,na,O,7375,33,35,580,1
9460,Expocachaça,O,7375,36,47,580,1
9461,2015,B-TEMPO,7376,0,4,580,1
9462,-,O,7376,5,6,580,1
9463,1º,O,7376,7,9,580,1
9464,lugar,O,7376,10,15,580,1
9465,no,O,7376,16,18,580,1
9466,Concurso,O,7376,19,27,580,1
9467,Mundial,O,7376,28,35,580,1
9468,de,O,7376,36,38,580,1
9469,Bruxelas,B-NOME_LOCAL,7376,39,47,580,1
9470,2013,B-TEMPO,7377,0,4,580,1
9471,-,O,7377,5,6,580,1
9472,3º,O,7377,7,9,580,1
9473,lugar,O,7377,10,15,580,1
9474,na,O,7377,16,18,580,1
9475,23º,O,7377,19,22,580,1
9476,Edição,O,7377,23,29,580,1
9477,da,O,7377,30,32,580,1
9478,Expocachaça,O,7377,33,44,580,1
9479,-,O,7377,45,46,580,1
9480,Belo,B-NOME_LOCAL,7377,47,51,580,1
9481,Horizonte,I-NOME_LOCAL,7377,52,61,580,1
9482,/,O,7377,61,62,580,1
9483,MG,B-NOME_LOCAL,7377,62,64,580,1
9484,-,O,7377,65,66,580,1
9485,Dose,O,7377,67,71,580,1
9486,Dupla,O,7377,72,77,580,1
9487,2010,B-TEMPO,7378,0,4,580,1
9488,-,O,7378,5,6,580,1
9489,1º,O,7378,7,9,580,1
9490,lugar,O,7378,10,15,580,1
9491,no,O,7378,16,18,580,1
9492,Concurso,O,7378,19,27,580,1
9493,ISW,O,7378,28,31,580,1
9494,(,O,7378,32,33,580,1
9495,Internationaler,O,7378,33,48,580,1
9496,Spirituosen,O,7378,49,60,580,1
9497,Wettbewerb,O,7378,61,71,580,1
9498,),O,7378,71,72,580,1
9499,NOME,O,7402,0,4,583,1
9500,DA,O,7402,5,7,583,1
9501,CACHAÇA,O,7402,8,15,583,1
9502,:,O,7402,15,16,583,1
9503,Cachaça,O,7402,17,24,583,1
9504,Santo,B-NOME_BEBIDA,7402,25,30,583,1
9505,Mario,I-NOME_BEBIDA,7402,31,36,583,1
9506,Ouro,B-CLASSIFICACAO_BEBIDA,7402,37,41,583,1
9507,750ml,B-VOLUME,7402,42,47,583,1
9508,PREÇO,O,7403,0,5,583,1
9509,:,O,7403,5,6,583,1
9510,R$,B-PRECO,7403,7,9,583,1
9511,55,I-PRECO,7403,10,12,583,1
9512,.,I-PRECO,7403,12,13,583,1
9513,0,I-PRECO,7403,13,15,583,1
9514,Volume,O,7404,0,6,583,1
9515,:,O,7404,6,7,583,1
9516,750ml,B-VOLUME,7404,8,13,583,1
9517,DESCRIÇÃO,O,7405,0,9,583,1
9518,DA,O,7405,10,12,583,1
9519,CACHAÇA,O,7405,13,20,583,1
9520,:,O,7405,20,21,583,1
9521,A,O,7405,22,23,583,1
9522,Cachaça,O,7405,24,31,583,1
9523,Santo,B-NOME_BEBIDA,7405,32,37,583,1
9524,Mario,I-NOME_BEBIDA,7405,38,43,583,1
9525,Ouro,B-CLASSIFICACAO_BEBIDA,7405,44,48,583,1
9526,é,O,7405,49,50,583,1
9527,produzida,O,7405,51,60,583,1
9528,na,O,7405,61,63,583,1
9529,cidade,O,7405,64,70,583,1
9530,de,O,7405,71,73,583,1
9531,Catanduva,B-NOME_LOCAL,7405,74,83,583,1
9532,",",O,7405,83,84,583,1
9533,interior,B-NOME_LOCAL,7405,85,93,583,1
9534,de,I-NOME_LOCAL,7405,94,96,583,1
9535,São,I-NOME_LOCAL,7405,97,100,583,1
9536,Paulo,I-NOME_LOCAL,7405,101,106,583,1
9537,.,O,7405,106,107,583,1
9538,Envelhecida,O,7406,0,11,583,1
9539,por,O,7406,12,15,583,1
9540,2,B-TEMPO_ARMAZENAMENTO,7406,16,17,583,1
9541,anos,I-TEMPO_ARMAZENAMENTO,7406,18,22,583,1
9542,em,O,7406,23,25,583,1
9543,barris,B-RECIPIENTE_ARMAZENAMENTO,7406,26,32,583,1
9544,de,O,7406,33,35,583,1
9545,carvalho,B-TIPO_MADEIRA,7406,36,44,583,1
9546,.,O,7406,44,45,583,1
9547,É,O,7407,0,1,583,1
9548,destilada,O,7407,2,11,583,1
9549,em,O,7407,12,14,583,1
9550,alambique,B-EQUIPAMENTO_DESTILACAO,7407,15,24,583,1
9551,de,I-EQUIPAMENTO_DESTILACAO,7407,25,27,583,1
9552,cobre,I-EQUIPAMENTO_DESTILACAO,7407,28,33,583,1
9553,",",O,7407,33,34,583,1
9554,passa,O,7407,35,40,583,1
9555,por,O,7407,41,44,583,1
9556,tonéis,B-RECIPIENTE_ARMAZENAMENTO,7407,45,51,583,1
9557,de,O,7407,52,54,583,1
9558,amendoim,B-TIPO_MADEIRA,7407,55,63,583,1
9559,e,O,7407,64,65,583,1
9560,segue,O,7407,66,71,583,1
9561,para,O,7407,72,76,583,1
9562,envelhecimento,O,7407,77,91,583,1
9563,por,O,7407,92,95,583,1
9564,2,B-TEMPO_ARMAZENAMENTO,7407,96,97,583,1
9565,anos,I-TEMPO_ARMAZENAMENTO,7407,98,102,583,1
9566,em,O,7407,103,105,583,1
9567,barris,B-RECIPIENTE_ARMAZENAMENTO,7407,106,112,583,1
9568,de,O,7407,113,115,583,1
9569,carvalho,B-TIPO_MADEIRA,7407,116,124,583,1
9570,americano,I-TIPO_MADEIRA,7407,125,134,583,1
9571,",",O,7407,134,135,583,1
9572,madeira,O,7407,136,143,583,1
9573,nobre,O,7407,144,149,583,1
9574,que,O,7407,150,153,583,1
9575,lhe,O,7407,154,157,583,1
9576,confere,O,7407,158,165,583,1
9577,sua,O,7407,166,169,583,1
9578,cor,O,7407,170,173,583,1
9579,dourada,B-CARACTERISTICA_SENSORIAL_COR,7407,174,181,583,1
9580,e,O,7407,182,183,583,1
9581,aroma,O,7407,184,189,583,1
9582,superior,O,7407,190,198,583,1
9583,.,O,7407,198,199,583,1
9584,Fina,O,7408,0,4,583,1
9585,",",O,7408,4,5,583,1
9586,com,O,7408,6,9,583,1
9587,notas,B-CARACTERISTICA_SENSORIAL_AROMA,7408,10,15,583,1
9588,tostadas,I-CARACTERISTICA_SENSORIAL_AROMA,7408,16,24,583,1
9589,de,I-CARACTERISTICA_SENSORIAL_AROMA,7408,25,27,583,1
9590,caramelo,I-CARACTERISTICA_SENSORIAL_AROMA,7408,28,36,583,1
9591,e,O,7408,37,38,583,1
9592,um,O,7408,39,41,583,1
9593,leve,B-CARACTERISTICA_SENSORIAL_AROMA,7408,42,46,583,1
9594,toque,I-CARACTERISTICA_SENSORIAL_AROMA,7408,47,52,583,1
9595,de,I-CARACTERISTICA_SENSORIAL_AROMA,7408,53,55,583,1
9596,baunilha,I-CARACTERISTICA_SENSORIAL_AROMA,7408,56,64,583,1
9597,",",O,7408,64,65,583,1
9598,servida,O,7408,66,73,583,1
9599,bem,O,7408,74,77,583,1
9600,gelada,O,7408,78,84,583,1
9601,adquire,O,7408,85,92,583,1
9602,o,O,7408,93,94,583,1
9603,aspecto,O,7408,95,102,583,1
9604,de,O,7408,103,105,583,1
9605,um,O,7408,106,108,583,1
9606,doce,O,7408,109,113,583,1
9607,licor,O,7408,114,119,583,1
9608,.,O,7408,119,120,583,1
9609,É,O,7409,0,1,583,1
9610,sugerida,O,7409,2,10,583,1
9611,para,O,7409,11,15,583,1
9612,caipirinhas,O,7409,16,27,583,1
9613,diferenciadas,O,7409,28,41,583,1
9614,e,O,7409,42,43,583,1
9615,coquetéis,O,7409,44,53,583,1
9616,",",O,7409,53,54,583,1
9617,harmonizando,O,7409,55,67,583,1
9618,bem,O,7409,68,71,583,1
9619,com,O,7409,72,75,583,1
9620,carnes,O,7409,76,82,583,1
9621,",",O,7409,82,83,583,1
9622,bolinhos,O,7409,84,92,583,1
9623,fritos,O,7409,93,99,583,1
9624,e,O,7409,100,101,583,1
9625,feijoada,O,7409,102,110,583,1
9626,.,O,7409,110,111,583,1
9627,Local,O,7410,0,5,583,1
9628,:,O,7410,5,6,583,1
9629,Catanduva,B-NOME_LOCAL,7410,7,16,583,1
9630,/,O,7410,16,17,583,1
9631,SP,B-NOME_LOCAL,7410,17,19,583,1
9632,Madeira,O,7411,0,7,583,1
9633,:,O,7411,7,8,583,1
9634,Carvalho,B-TIPO_MADEIRA,7411,9,17,583,1
9635,Envelhecimento,O,7412,0,14,583,1
9636,:,O,7412,14,15,583,1
9637,2,B-TEMPO_ARMAZENAMENTO,7412,16,17,583,1
9638,anos,I-TEMPO_ARMAZENAMENTO,7412,18,22,583,1
9639,Grad,O,7413,0,4,583,1
9640,.,O,7413,4,5,583,1
9641,Alcoólica,O,7413,6,15,583,1
9642,:,O,7413,15,16,583,1
9643,38%,B-GRADUACAO_ALCOOLICA,7413,17,20,583,1
9644,PREMIOS,O,7414,0,7,583,1
9645,:,O,7414,7,8,583,1
9646,2014,B-TEMPO,7414,9,13,583,1
9647,-,O,7414,14,15,583,1
9648,Medalha,O,7414,16,23,583,1
9649,de,O,7414,24,26,583,1
9650,Prata,O,7414,27,32,583,1
9651,no,O,7414,33,35,583,1
9652,Concurso,O,7414,36,44,583,1
9653,Mundial,O,7414,45,52,583,1
9654,de,O,7414,53,55,583,1
9655,Bruxelas,B-NOME_LOCAL,7414,56,64,583,1
9656,2013,B-TEMPO,7415,0,4,583,1
9657,-,O,7415,5,6,583,1
9658,Medalha,O,7415,7,14,583,1
9659,de,O,7415,15,17,583,1
9660,Ouro,O,7415,18,22,583,1
9661,na,O,7415,23,25,583,1
9662,Expocachaça,O,7415,26,37,583,1
9663,Dose,O,7415,38,42,583,1
9664,Dupla,O,7415,43,48,583,1
9665,-,O,7415,49,50,583,1
9666,Categoria,O,7415,51,60,583,1
9667,Envelhecida,O,7415,61,72,583,1
9668,Carvalho,B-TIPO_MADEIRA,7415,73,81,583,1
9669,NOME,O,7441,0,4,586,1
9670,DA,O,7441,5,7,586,1
9671,CACHAÇA,O,7441,8,15,586,1
9672,:,O,7441,15,16,586,1
9673,Cachaça,O,7441,17,24,586,1
9674,Santa,B-NOME_BEBIDA,7441,25,30,586,1
9675,Rosa,I-NOME_BEBIDA,7441,31,35,586,1
9676,Special,I-NOME_BEBIDA,7441,36,43,586,1
9677,VIII,B-TEMPO_ARMAZENAMENTO,7441,44,48,586,1
9678,Anos,I-TEMPO_ARMAZENAMENTO,7441,49,53,586,1
9679,Extra,B-CLASSIFICACAO_BEBIDA,7441,54,59,586,1
9680,Premium,I-CLASSIFICACAO_BEBIDA,7441,60,67,586,1
9681,750ml,B-VOLUME,7441,68,73,586,1
9682,PREÇO,O,7442,0,5,586,1
9683,:,O,7442,5,6,586,1
9684,R$,B-PRECO,7442,7,9,586,1
9685,170,I-PRECO,7442,10,13,586,1
9686,.,I-PRECO,7442,13,14,586,1
9687,0,I-PRECO,7442,14,16,586,1
9688,Volume,O,7443,0,6,586,1
9689,:,O,7443,6,7,586,1
9690,750ml,B-VOLUME,7443,8,13,586,1
9691,DESCRIÇÃO,O,7444,0,9,586,1
9692,DA,O,7444,10,12,586,1
9693,CACHAÇA,O,7444,13,20,586,1
9694,:,O,7444,20,21,586,1
9695,A,O,7444,22,23,586,1
9696,mais,O,7444,24,28,586,1
9697,clássica,O,7444,29,37,586,1
9698,das,O,7444,38,41,586,1
9699,cachaças,O,7444,42,50,586,1
9700,Santa,B-NOME_BEBIDA,7444,51,56,586,1
9701,Rosa,I-NOME_BEBIDA,7444,57,61,586,1
9702,",",O,7444,61,62,586,1
9703,com,O,7444,63,66,586,1
9704,presença,O,7444,67,75,586,1
9705,marcante,O,7444,76,84,586,1
9706,e,O,7444,85,86,586,1
9707,espírito,O,7444,87,95,586,1
9708,jovem,O,7444,96,101,586,1
9709,.,O,7444,101,102,586,1
9710,Ela,O,7445,0,3,586,1
9711,traz,O,7445,4,8,586,1
9712,um,O,7445,9,11,586,1
9713,amadeirado,B-CARACTERISTICA_SENSORIAL_AROMA,7445,12,22,586,1
9714,frutado,I-CARACTERISTICA_SENSORIAL_AROMA,7445,23,30,586,1
9715,e,O,7445,31,32,586,1
9716,abaunilhado,B-CARACTERISTICA_SENSORIAL_AROMA,7445,33,44,586,1
9717,em,O,7445,45,47,586,1
9718,equilíbrio,O,7445,48,58,586,1
9719,perfeito,O,7445,59,67,586,1
9720,.,O,7445,67,68,586,1
9721,O,O,7446,0,1,586,1
9722,resultado,O,7446,2,11,586,1
9723,é,O,7446,12,13,586,1
9724,magnífico,O,7446,14,23,586,1
9725,",",O,7446,23,24,586,1
9726,e,O,7446,25,26,586,1
9727,ele,O,7446,27,30,586,1
9728,se,O,7446,31,33,586,1
9729,mistura,O,7446,34,41,586,1
9730,à,O,7446,42,43,586,1
9731,presença,O,7446,44,52,586,1
9732,e,O,7446,53,54,586,1
9733,intensidade,O,7446,55,66,586,1
9734,de,O,7446,67,69,586,1
9735,sabores,O,7446,70,77,586,1
9736,da,O,7446,78,80,586,1
9737,verdadeira,O,7446,81,91,586,1
9738,cachaça,O,7446,92,99,586,1
9739,armazenada,O,7446,100,110,586,1
9740,em,O,7446,111,113,586,1
9741,tonéis,B-RECIPIENTE_ARMAZENAMENTO,7446,114,120,586,1
9742,de,O,7446,121,123,586,1
9743,Carvalho,B-TIPO_MADEIRA,7446,124,132,586,1
9744,e,O,7446,133,134,586,1
9745,descansada,O,7446,135,145,586,1
9746,em,O,7446,146,148,586,1
9747,dornas,B-RECIPIENTE_ARMAZENAMENTO,7446,149,155,586,1
9748,de,O,7446,156,158,586,1
9749,Jequitibá,B-TIPO_MADEIRA,7446,159,168,586,1
9750,",",O,7446,168,169,586,1
9751,fazendo,O,7446,170,177,586,1
9752,nascer,O,7446,178,184,586,1
9753,uma,O,7446,185,188,586,1
9754,bebida,O,7446,189,195,586,1
9755,única,O,7446,196,201,586,1
9756,para,O,7446,202,206,586,1
9757,seu,O,7446,207,210,586,1
9758,prazer,O,7446,211,217,586,1
9759,.,O,7446,217,218,586,1
9760,Valoriza,O,7447,0,8,586,1
9761,qualquer,O,7447,9,17,586,1
9762,ocasião,O,7447,18,25,586,1
9763,.,O,7447,25,26,586,1
9764,É,O,7448,0,1,586,1
9765,mais,O,7448,2,6,586,1
9766,recomendada,O,7448,7,18,586,1
9767,para,O,7448,19,23,586,1
9768,acompanhar,O,7448,24,34,586,1
9769,pratos,O,7448,35,41,586,1
9770,suculentos,O,7448,42,52,586,1
9771,e,O,7448,53,54,586,1
9772,condimentados,O,7448,55,68,586,1
9773,",",O,7448,68,69,586,1
9774,ou,O,7448,70,72,586,1
9775,mesmo,O,7448,73,78,586,1
9776,petiscos,O,7448,79,87,586,1
9777,diversos,O,7448,88,96,586,1
9778,.,O,7448,96,97,586,1
9779,Local,O,7449,0,5,586,1
9780,:,O,7449,5,6,586,1
9781,Valença,B-NOME_LOCAL,7449,7,14,586,1
9782,/,O,7449,14,15,586,1
9783,RJ,B-NOME_LOCAL,7449,15,17,586,1
9784,Madeira,O,7450,0,7,586,1
9785,:,O,7450,7,8,586,1
9786,Carvalho,B-TIPO_MADEIRA,7450,9,17,586,1
9787,Envelhecimento,O,7451,0,14,586,1
9788,:,O,7451,14,15,586,1
9789,8,B-TEMPO_ARMAZENAMENTO,7451,16,17,586,1
9790,anos,I-TEMPO_ARMAZENAMENTO,7451,18,22,586,1
9791,Grad,O,7452,0,4,586,1
9792,.,O,7452,4,5,586,1
9793,Alcoólica,O,7452,6,15,586,1
9794,:,O,7452,15,16,586,1
9795,40%,B-GRADUACAO_ALCOOLICA,7452,17,20,586,1
9796,PREMIOS,O,7453,0,7,586,1
9797,:,O,7453,7,8,586,1
9798,2019,B-TEMPO,7453,9,13,586,1
9799,-,O,7453,14,15,586,1
9800,Medalha,O,7453,16,23,586,1
9801,de,O,7453,24,26,586,1
9802,Ouro,O,7453,27,31,586,1
9803,no,O,7453,32,34,586,1
9804,Concurso,O,7453,35,43,586,1
9805,da,O,7453,44,46,586,1
9806,Expocachaça,O,7453,47,58,586,1
9807,-,O,7453,59,60,586,1
9808,Categoria,O,7453,61,70,586,1
9809,Extra,B-CLASSIFICACAO_BEBIDA,7453,71,76,586,1
9810,Premium,I-CLASSIFICACAO_BEBIDA,7453,77,84,586,1
9811,NOME,O,7567,0,4,595,1
9812,DA,O,7567,5,7,595,1
9813,CACHAÇA,O,7567,8,15,595,1
9814,:,O,7567,15,16,595,1
9815,Cachaça,O,7567,17,24,595,1
9816,Cambéba,B-NOME_BEBIDA,7567,25,32,595,1
9817,Extra,B-CLASSIFICACAO_BEBIDA,7567,33,38,595,1
9818,Premium,I-CLASSIFICACAO_BEBIDA,7567,39,46,595,1
9819,-,O,7567,47,48,595,1
9820,5,B-TEMPO_ARMAZENAMENTO,7567,49,50,595,1
9821,anos,I-TEMPO_ARMAZENAMENTO,7567,51,55,595,1
9822,-,O,7567,56,57,595,1
9823,700ml,B-VOLUME,7567,58,63,595,1
9824,|,O,7567,64,65,595,1
9825,Empório,B-NOME_ORGANIZACAO,7567,66,73,595,1
9826,Cachaça,I-NOME_ORGANIZACAO,7567,74,81,595,1
9827,Canela,I-NOME_ORGANIZACAO,7567,82,88,595,1
9828,-,I-NOME_ORGANIZACAO,7567,88,89,595,1
9829,de,I-NOME_ORGANIZACAO,7567,89,91,595,1
9830,-,I-NOME_ORGANIZACAO,7567,91,92,595,1
9831,Ema,I-NOME_ORGANIZACAO,7567,92,95,595,1
9832,PREÇO,O,7568,0,5,595,1
9833,:,O,7568,5,6,595,1
9834,R$,B-PRECO,7568,7,9,595,1
9835,215,I-PRECO,7568,10,13,595,1
9836,",",I-PRECO,7568,13,14,595,1
9837,0,I-PRECO,7568,14,16,595,1
9838,DESCRIÇÃO,O,7569,0,9,595,1
9839,DA,O,7569,10,12,595,1
9840,CACHAÇA,O,7569,13,20,595,1
9841,:,O,7569,20,21,595,1
9842,Cachaça,O,7569,22,29,595,1
9843,Cambéba,B-NOME_BEBIDA,7569,30,37,595,1
9844,Orgânica,O,7569,38,46,595,1
9845,Extra,B-CLASSIFICACAO_BEBIDA,7569,47,52,595,1
9846,Premium,I-CLASSIFICACAO_BEBIDA,7569,53,60,595,1
9847,5,B-TEMPO_ARMAZENAMENTO,7569,61,62,595,1
9848,anos,I-TEMPO_ARMAZENAMENTO,7569,63,67,595,1
9849,700,B-VOLUME,7569,68,71,595,1
9850,ml,I-VOLUME,7569,72,74,595,1
9851,.,O,7569,74,75,595,1
9852,O,O,7570,0,1,595,1
9853,alambique,B-NOME_ORGANIZACAO,7570,2,11,595,1
9854,Cambéba,I-NOME_ORGANIZACAO,7570,12,19,595,1
9855,é,O,7570,20,21,595,1
9856,pioneiro,O,7570,22,30,595,1
9857,na,O,7570,31,33,595,1
9858,produção,O,7570,34,42,595,1
9859,de,O,7570,43,45,595,1
9860,cachaça,O,7570,46,53,595,1
9861,orgânica,O,7570,54,62,595,1
9862,no,O,7570,63,65,595,1
9863,Brasil,B-NOME_LOCAL,7570,66,72,595,1
9864,",",O,7570,72,73,595,1
9865,desde,O,7570,74,79,595,1
9866,2003,B-TEMPO,7570,80,84,595,1
9867,.,O,7570,84,85,595,1
9868,Todas,O,7571,0,5,595,1
9869,as,O,7571,6,8,595,1
9870,Cachaças,O,7571,9,17,595,1
9871,Cambéba,B-NOME_BEBIDA,7571,18,25,595,1
9872,são,O,7571,26,29,595,1
9873,premiadas,O,7571,30,39,595,1
9874,.,O,7571,39,40,595,1
9875,Saiba,O,7572,0,5,595,1
9876,mais,O,7572,6,10,595,1
9877,sobre,O,7572,11,16,595,1
9878,a,O,7572,17,18,595,1
9879,nomenclatura,O,7572,19,31,595,1
9880,da,O,7572,32,34,595,1
9881,cachaça,O,7572,35,42,595,1
9882,através,O,7572,43,50,595,1
9883,desse,O,7572,51,56,595,1
9884,Post,O,7572,57,61,595,1
9885,do,O,7572,62,64,595,1
9886,nosso,O,7572,65,70,595,1
9887,Blog,O,7572,71,75,595,1
9888,:,O,7572,75,76,595,1
9889,Cachaça,O,7572,77,84,595,1
9890,com,O,7572,85,88,595,1
9891,Madeira,O,7572,89,96,595,1
9892,e,O,7572,97,98,595,1
9893,Sem,O,7572,99,102,595,1
9894,Madeira,O,7572,103,110,595,1
9895,INFORMAÇÕES,O,7573,0,11,595,1
9896,DO,O,7573,12,14,595,1
9897,PRODUTO,O,7573,15,22,595,1
9898,:,O,7573,22,23,595,1
9899,Cachaça,O,7573,24,31,595,1
9900,Cambéba,B-NOME_BEBIDA,7573,32,39,595,1
9901,Orgânica,O,7573,40,48,595,1
9902,-,O,7573,49,50,595,1
9903,Alexânia,B-NOME_LOCAL,7573,51,59,595,1
9904,GO,B-NOME_LOCAL,7573,60,62,595,1
9905,Em,O,7573,63,65,595,1
9906,1808,B-TEMPO,7573,66,70,595,1
9907,",",O,7573,70,71,595,1
9908,o,O,7573,72,73,595,1
9909,então,O,7573,74,79,595,1
